EXPOCODE,Ship_Name,Year_UTC,Month_UTC,Day_UTC,Time_UTC,Station_ID,Latitude,Longitude,Depth,CTDTEMP_ITS90,CTDTEMP_flag,Salinity_PSS78,Salinity_flag,DIC,DIC_flag,TA,TA_flag
,,,,,,,decimal degrees,decimal degres,m,deg_C,,,,umol/kg,,umol/kg,
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 080.0,33.4833,-122.5333,515.0,5.760,2,34.210,2,2313.3,2,2310.5,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 080.0,33.4833,-122.5333,321.0,7.210,2,34.100,2,2262.0,2,2280.6,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 080.0,33.4833,-122.5333,231.0,7.880,2,34.030,2,2218.9,2,2264.9,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 080.0,33.4833,-122.5333,170.0,8.580,2,33.920,2,2193.9,2,2252.9,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 080.0,33.4833,-122.5333,100.0,9.720,2,33.470,2,2133.5,2,2227.8,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 080.0,33.4833,-122.5333,50.0,12.530,2,32.990,2,2017.2,2,2219.4,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 080.0,33.4833,-122.5333,40.0,15.160,2,33.220,2,2011.6,2,2223.7,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 080.0,33.4833,-122.5333,30.0,15.200,2,33.210,2,2010.3,2,2223.2,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 080.0,33.4833,-122.5333,10.0,15.370,2,33.210,2,2011.3,2,2223.9,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 090.0,33.1500,-123.2210,515.0,5.670,2,34.200,2,2314.0,2,2310.9,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 090.0,33.1500,-123.2210,320.0,7.310,2,34.050,2,2242.9,2,2273.0,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 090.0,33.1500,-123.2210,231.0,8.520,2,33.970,2,2208.0,2,2258.0,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 090.0,33.1500,-123.2210,171.0,9.000,2,33.660,2,2163.9,2,2235.8,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 090.0,33.1500,-123.2210,100.0,11.050,2,33.010,2,2063.7,2,2205.4,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 090.0,33.1500,-123.2210,50.0,15.310,2,33.080,2,2004.1,2,2219.2,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 090.0,33.1500,-123.2210,25.0,15.420,2,33.070,2,2003.6,2,2214.5,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 090.0,33.1500,-123.2210,2.0,15.470,2,33.070,2,2004.2,2,2214.1,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 100.0,32.8167,-123.9060,514.0,5.660,2,34.220,2,2313.3,2,2313.5,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 100.0,32.8167,-123.9060,320.0,7.230,2,34.060,2,2250.0,2,2277.1,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 100.0,32.8167,-123.9060,231.0,8.290,2,33.960,2,2191.7,2,2260.7,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 100.0,32.8167,-123.9060,170.0,9.030,2,33.700,2,2160.9,2,2239.7,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 100.0,32.8167,-123.9060,95.0,13.280,2,33.080,2,2027.5,2,2212.7,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 100.0,32.8167,-123.9060,49.0,14.890,2,33.120,2,2006.6,2,2217.9,2
32NM20150404,RV NEW HORIZON,2015,4,1,00:00:00,080.0 100.0,32.8167,-123.9060,3.0,15.800,2,33.080,2,2001.6,2,2216.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,093.3 028.0,32.9130,-117.3944,30.0,13.390,2,33.290,2,NaN,2,2225.4,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,093.3 028.0,32.9130,-117.3944,1.0,20.670,2,33.450,2,NaN,2,2236.5,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,093.3 030.0,32.8464,-117.5312,515.0,7.250,2,34.300,2,2296.5,2,2306.0,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,093.3 030.0,32.8464,-117.5312,320.0,9.400,2,34.340,2,2259.2,2,2288.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,093.3 030.0,32.8464,-117.5312,230.0,10.030,2,34.270,2,2240.1,2,2279.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,093.3 030.0,32.8464,-117.5312,170.0,10.230,2,34.060,2,2208.5,2,2260.9,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,093.3 030.0,32.8464,-117.5312,100.0,10.560,2,33.700,2,2157.4,2,2239.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,093.3 030.0,32.8464,-117.5312,50.0,11.580,2,33.330,2,2090.9,2,2219.8,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,093.3 030.0,32.8464,-117.5312,30.0,13.950,2,33.290,2,2032.1,2,2225.4,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,093.3 030.0,32.8464,-117.5312,2.0,20.440,2,33.460,2,1996.0,2,2237.5,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 090.0,31.4179,-121.9900,515.0,5.960,2,34.250,2,2319.2,2,2313.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 090.0,31.4179,-121.9900,320.0,7.180,2,34.040,2,2242.8,2,2270.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 090.0,31.4179,-121.9900,230.0,8.570,2,33.920,2,2171.4,2,2250.0,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 090.0,31.4179,-121.9900,170.0,9.450,2,33.560,2,2127.0,2,2227.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 090.0,31.4179,-121.9900,100.0,14.820,2,33.200,2,2016.9,2,2218.7,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 090.0,31.4179,-121.9900,50.0,17.670,2,33.260,2,2000.0,2,2228.6,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 090.0,31.4179,-121.9900,25.0,18.970,2,33.280,2,2002.2,2,2227.9,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 090.0,31.4179,-121.9900,2.0,21.200,2,33.390,2,2006.9,2,2235.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 060.0,32.4179,-119.9593,515.0,6.130,2,34.310,2,2318.3,2,2319.0,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 060.0,32.4179,-119.9593,320.0,6.970,2,34.130,2,2272.7,2,2288.8,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 060.0,32.4179,-119.9593,230.0,8.100,2,34.040,2,2220.3,2,2266.5,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 060.0,32.4179,-119.9593,170.0,8.670,2,33.910,2,2189.3,2,2254.6,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 060.0,32.4179,-119.9593,100.0,10.660,2,33.570,2,2140.6,2,2232.9,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 060.0,32.4179,-119.9593,50.0,13.410,2,33.250,2,2044.9,2,2225.3,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 060.0,32.4179,-119.9593,29.0,15.340,2,33.100,2,2002.7,2,2217.8,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 060.0,32.4179,-119.9593,3.0,18.490,2,33.350,2,2001.0,2,2230.3,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 053.0,32.6513,-119.4823,515.0,6.510,2,34.310,2,2315.7,2,2313.5,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 053.0,32.6513,-119.4823,320.0,7.400,2,34.240,2,2284.0,2,2292.7,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 053.0,32.6513,-119.4823,230.0,8.000,2,34.150,2,2256.0,2,2277.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 053.0,32.6513,-119.4823,170.0,8.430,2,34.030,2,2218.5,2,2261.8,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 053.0,32.6513,-119.4823,100.0,9.200,2,33.720,2,2166.7,2,2238.3,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 053.0,32.6513,-119.4823,50.0,10.800,2,33.380,2,2112.2,2,2222.4,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 053.0,32.6513,-119.4823,30.0,15.030,2,33.400,2,2032.7,2,2234.3,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 053.0,32.6513,-119.4823,3.0,17.890,2,33.430,2,2004.7,2,2238.5,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 045.0,32.9179,-118.9355,30.0,16.140,2,33.410,2,NaN,2,2235.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 045.0,32.9179,-118.9355,2.0,18.630,2,33.450,2,NaN,2,2236.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 037.0,33.1846,-118.3871,30.0,16.270,2,33.330,2,NaN,2,2230.8,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 037.0,33.1846,-118.3871,2.0,19.600,2,33.460,2,NaN,2,2237.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 030.0,33.4179,-117.9058,516.0,7.640,2,34.350,2,2275.5,3,2297.6,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 030.0,33.4179,-117.9058,320.0,9.480,2,34.320,2,2252.4,2,2283.4,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 030.0,33.4179,-117.9058,230.0,9.960,2,34.250,2,2235.9,2,2277.7,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 030.0,33.4179,-117.9058,170.0,10.170,2,34.040,2,2203.0,2,2257.7,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 030.0,33.4179,-117.9058,100.0,10.380,2,33.760,2,2164.6,2,2241.0,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 030.0,33.4179,-117.9058,50.0,11.260,2,33.400,2,2106.7,2,2226.7,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 030.0,33.4179,-117.9058,30.0,13.120,2,33.310,2,2014.8,2,2223.4,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 030.0,33.4179,-117.9058,2.0,21.170,2,33.440,2,1990.1,2,2237.5,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 028.0,33.4846,-117.7681,30.0,13.680,2,33.290,2,NaN,2,2226.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,090.0 028.0,33.4846,-117.7681,2.0,22.320,2,33.490,2,NaN,2,2238.8,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,086.7 033.0,33.8895,-118.4903,30.0,13.960,2,33.290,2,NaN,2,2227.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,086.7 033.0,33.8895,-118.4903,2.0,20.120,2,33.390,2,NaN,2,2232.6,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,086.7 035.0,33.8229,-118.6287,515.0,7.390,2,34.290,2,2207.0,3,2256.8,4
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,086.7 035.0,33.8229,-118.6287,320.0,9.100,2,34.320,2,2258.0,2,2285.0,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,086.7 035.0,33.8229,-118.6287,230.0,9.810,2,34.200,2,2231.2,2,2276.8,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,086.7 035.0,33.8229,-118.6287,170.0,10.100,2,33.960,2,2193.9,2,2254.7,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,086.7 035.0,33.8229,-118.6287,100.0,10.360,2,33.670,2,2152.3,2,2234.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,086.7 035.0,33.8229,-118.6287,50.0,11.020,2,33.340,2,2098.4,2,2219.8,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,086.7 035.0,33.8229,-118.6287,20.0,16.470,2,33.360,2,2004.8,2,2230.7,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,086.7 035.0,33.8229,-118.6287,2.0,20.370,2,33.470,2,1997.5,2,2237.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,083.3 040.6,34.2251,-119.4112,30.0,14.930,2,33.330,2,NaN,2,2228.9,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,083.3 040.6,34.2251,-119.4112,2.0,18.850,2,33.370,2,NaN,2,2229.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,083.3 042.0,34.1784,-119.5085,30.0,15.100,2,33.380,2,NaN,2,2230.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,083.3 042.0,34.1784,-119.5085,2.0,18.660,2,33.400,2,NaN,2,2233.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,081.8 046.9,34.2749,-120.0252,515.0,6.690,2,34.240,2,2340.8,2,2333.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,081.8 046.9,34.2749,-120.0252,320.0,8.230,2,34.180,2,2274.4,2,2288.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,081.8 046.9,34.2749,-120.0252,230.0,9.540,2,34.170,2,2236.0,2,2273.3,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,081.8 046.9,34.2749,-120.0252,170.0,9.970,2,34.050,2,2210.7,2,2261.7,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,081.8 046.9,34.2749,-120.0252,100.0,10.150,2,33.850,2,2180.3,2,2248.7,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,081.8 046.9,34.2749,-120.0252,50.0,12.190,2,33.400,2,2090.3,2,2222.4,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,081.8 046.9,34.2749,-120.0252,30.0,15.120,2,33.430,2,2011.0,2,2234.5,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,081.8 046.9,34.2749,-120.0252,2.0,17.900,2,33.410,2,1991.0,2,2233.6,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 051.0,34.4500,-120.5239,60.0,10.970,2,33.500,2,2131.7,2,2228.0,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 051.0,34.4500,-120.5239,50.0,11.290,2,33.460,2,2123.7,2,2228.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 051.0,34.4500,-120.5239,32.0,13.380,2,33.390,2,2063.8,2,2232.9,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 051.0,34.4500,-120.5239,27.0,14.150,2,33.380,2,2036.6,2,2235.5,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 051.0,34.4500,-120.5239,2.0,17.240,2,33.400,2,1989.9,2,2237.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 100.0,32.8167,-123.9060,516.0,5.610,2,34.180,2,2310.2,2,2310.0,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 100.0,32.8167,-123.9060,320.0,7.310,2,34.040,2,2240.8,2,2273.6,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 100.0,32.8167,-123.9060,230.0,8.310,2,33.960,2,2195.7,2,2257.4,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 100.0,32.8167,-123.9060,170.0,9.110,2,33.630,2,2154.2,2,2234.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 100.0,32.8167,-123.9060,100.0,11.170,2,33.050,2,2056.4,2,2206.9,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 100.0,32.8167,-123.9060,50.0,17.650,2,33.450,2,2003.0,2,2234.6,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 100.0,32.8167,-123.9060,25.0,18.770,2,33.150,2,1999.0,2,2220.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 100.0,32.8167,-123.9060,3.0,19.680,2,33.020,2,1994.1,2,2210.7,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 090.0,33.1500,-123.2210,515.0,5.730,2,34.220,2,2312.8,2,2314.6,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 090.0,33.1500,-123.2210,320.0,7.100,2,34.050,2,2248.4,2,2277.0,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 090.0,33.1500,-123.2210,231.0,8.160,2,33.980,2,2198.2,2,2260.9,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 090.0,33.1500,-123.2210,170.0,8.960,2,33.730,2,2167.7,2,2242.0,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 090.0,33.1500,-123.2210,100.0,11.080,2,33.060,2,2065.8,2,2208.7,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 090.0,33.1500,-123.2210,50.0,15.700,2,33.020,2,1994.7,2,2210.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 090.0,33.1500,-123.2210,26.0,17.570,2,33.140,2,1991.2,2,2210.5,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 090.0,33.1500,-123.2210,2.0,19.340,2,32.990,2,1992.8,2,2210.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 080.0,33.4833,-122.5333,515.0,5.840,2,34.210,2,2313.1,2,2312.6,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 080.0,33.4833,-122.5333,320.0,7.150,2,34.060,2,2253.0,2,2276.7,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 080.0,33.4833,-122.5333,230.0,8.270,2,34.000,2,2210.6,2,2261.9,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 080.0,33.4833,-122.5333,170.0,9.000,2,33.750,2,2169.9,2,2240.3,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 080.0,33.4833,-122.5333,95.0,11.350,2,33.010,2,2061.0,2,2207.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 080.0,33.4833,-122.5333,49.0,15.290,2,32.950,2,1995.7,2,2207.9,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 080.0,33.4833,-122.5333,40.0,16.370,2,33.160,2,1998.5,2,2219.4,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 080.0,33.4833,-122.5333,31.0,16.990,2,33.210,2,1997.8,2,2222.7,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 080.0,33.4833,-122.5333,3.0,19.660,2,32.990,2,1994.7,2,2211.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 070.0,33.8167,-121.8430,515.0,5.830,2,34.280,2,2317.6,2,2320.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 070.0,33.8167,-121.8430,320.0,7.050,2,34.130,2,2270.8,2,2286.8,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 070.0,33.8167,-121.8430,230.0,7.870,2,34.020,2,2219.5,2,2262.7,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 070.0,33.8167,-121.8430,171.0,8.630,2,33.880,2,2180.0,2,2252.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 070.0,33.8167,-121.8430,100.0,9.490,2,33.400,2,2127.6,2,2224.5,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 070.0,33.8167,-121.8430,50.0,12.620,2,33.020,2,2042.7,2,2213.9,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 070.0,33.8167,-121.8430,30.0,15.110,2,33.020,2,2000.2,2,2213.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 070.0,33.8167,-121.8430,3.0,19.740,2,33.080,2,1996.3,2,2214.3,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 060.0,34.1500,-121.1500,516.0,5.980,2,34.260,2,2314.2,2,2314.8,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 060.0,34.1500,-121.1500,320.0,7.010,2,34.090,2,2262.9,2,2281.8,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 060.0,34.1500,-121.1500,230.0,7.970,2,34.050,2,2238.7,2,2269.3,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 060.0,34.1500,-121.1500,170.0,8.760,2,33.970,2,2207.3,2,2258.1,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 060.0,34.1500,-121.1500,100.0,9.270,2,33.570,2,2162.7,2,2232.3,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 060.0,34.1500,-121.1500,50.0,12.450,2,33.390,2,2089.6,2,2226.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 060.0,34.1500,-121.1500,30.0,14.710,2,33.340,2,2011.7,2,2231.8,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 060.0,34.1500,-121.1500,2.0,19.750,2,33.370,2,1999.8,2,2232.5,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 055.0,34.3167,-120.8024,516.0,6.850,2,34.270,2,2291.8,2,2300.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 055.0,34.3167,-120.8024,320.0,8.720,2,34.250,2,2256.6,2,2286.0,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 055.0,34.3167,-120.8024,230.0,9.310,2,34.230,2,2242.9,2,2279.7,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 055.0,34.3167,-120.8024,170.0,9.520,2,34.170,2,2228.8,2,2270.8,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 055.0,34.3167,-120.8024,100.0,9.940,2,34.010,2,2201.6,2,2259.6,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 055.0,34.3167,-120.8024,50.0,10.530,2,33.620,2,2144.9,2,2232.2,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 055.0,34.3167,-120.8024,30.0,12.360,2,33.430,2,2080.9,2,2229.0,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 055.0,34.3167,-120.8024,15.0,15.880,2,33.370,2,2007.3,2,2232.5,2
32OC20150708,RV OCEANUS,2015,7,1,00:00:00,080.0 055.0,34.3167,-120.8024,2.0,19.040,2,33.410,2,1993.9,2,2234.5,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 051.0,34.4500,-120.5239,65.0,12.854,2,33.314,2,2077.9,2,2224.8,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 051.0,34.4500,-120.5239,60.0,12.987,2,33.314,2,2082.1,2,2222.6,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 051.0,34.4500,-120.5239,50.0,13.698,2,33.322,2,2069.0,4,2415.2,4
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 051.0,34.4500,-120.5239,30.0,14.452,2,33.273,2,2049.1,2,2232.7,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 051.0,34.4500,-120.5239,2.0,16.450,2,33.298,2,2012.4,2,2228.6,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 055.0,34.3167,-120.8024,515.0,5.999,2,34.182,2,2306.4,2,2318.7,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 055.0,34.3167,-120.8024,319.0,8.272,2,34.224,2,2262.6,2,2284.8,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 055.0,34.3167,-120.8024,231.0,9.146,2,34.118,2,2228.1,3,2300.2,3
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 055.0,34.3167,-120.8024,170.0,9.505,2,33.974,2,2202.6,2,2258.9,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 055.0,34.3167,-120.8024,100.0,10.614,2,33.651,2,2161.7,2,2236.6,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 055.0,34.3167,-120.8024,52.0,11.709,2,33.429,2,2109.8,4,2392.3,4
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 055.0,34.3167,-120.8024,32.0,14.475,2,33.296,2,2039.3,2,2227.0,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 055.0,34.3167,-120.8024,12.0,17.024,2,33.354,2,2004.6,2,2232.2,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 055.0,34.3167,-120.8024,3.0,17.115,2,33.355,2,2006.6,2,2232.2,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 060.0,34.1500,-121.1500,514.0,6.274,2,34.264,2,2314.5,2,2311.9,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 060.0,34.1500,-121.1500,320.0,7.408,2,34.104,2,2260.0,2,2279.9,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 060.0,34.1500,-121.1500,230.0,8.354,2,33.996,2,2212.7,2,2260.0,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 060.0,34.1500,-121.1500,170.0,8.998,2,33.833,2,2178.5,2,2250.6,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 060.0,34.1500,-121.1500,100.0,11.006,2,33.393,2,2112.1,2,2224.8,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 060.0,34.1500,-121.1500,49.0,13.543,2,33.312,2,2067.7,2,2223.0,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 060.0,34.1500,-121.1500,30.0,16.887,2,33.299,2,2042.9,2,2231.4,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 060.0,34.1500,-121.1500,2.0,17.230,2,33.295,2,2057.8,2,2232.0,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 070.0,33.8167,-121.8430,515.0,6.038,2,34.181,2,2306.6,2,2303.7,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 070.0,33.8167,-121.8430,320.0,8.261,2,34.210,2,2265.1,2,2291.4,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 070.0,33.8167,-121.8430,230.0,9.216,2,34.152,2,2224.4,2,2267.1,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 070.0,33.8167,-121.8430,170.0,9.647,2,34.052,2,2214.8,2,2260.9,2
32OC20151029,RV OCEANUS,2015,11,20,00:00:00,080.0 070.0,33.8167,-121.8430,100.0,10.108,2,33.730,2,2167.4,4,2274.1,3
