Year_UTC,Month_UTC,Station_ID,Depth,pHin,OmegaCAin,CO3in,TA,DIC,pCO2in,RFin,OmegaARin,Cruise,Station,Line,Cruise mid-date,Station date,Day_UTC,Local time (PST),appendicularia Abundance (No. per m2),appendicularia Estimated C Biomass (mgC m-2),bryozoan_larvae Abundance (No. per m2),bryozoan_larvae Estimated C Biomass (mgC m-2),chaetognatha Abundance (No. per m2),chaetognatha Estimated C Biomass (mgC m-2),cnidaria_ctenophores Abundance (No. per m2),cnidaria_ctenophores Estimated C Biomass (mgC m-2),copepoda_calanoida_minus_eucalanids Abundance (No. per m2),copepoda_calanoida_minus_eucalanids Estimated C Biomass (mgC m-2),copepoda_eucalanids Abundance (No. per m2),copepoda_eucalanids Estimated C Biomass (mgC m-2),copepoda_harpacticoida Abundance (No. per m2),copepoda_harpacticoida Estimated C Biomass (mgC m-2),copepoda_oithona_like Abundance (No. per m2),copepoda_oithona_like Estimated C Biomass (mgC m-2),copepoda_others Abundance (No. per m2),copepoda_others Estimated C Biomass (mgC m-2),copepoda_poecilostomatoids Abundance (No. per m2),copepoda_poecilostomatoids Estimated C Biomass (mgC m-2),crustacea_others Abundance (No. per m2),crustacea_others Estimated C Biomass (mgC m-2),doliolids Abundance (No. per m2),doliolids Estimated C Biomass (mgC m-2),eggs Abundance (No. per m2),eggs Estimated C Biomass (mgC m-2),euphausiids Abundance (No. per m2),euphausiids Estimated C Biomass (mgC m-2),multiples Abundance (No. per m2),multiples Estimated C Biomass (mgC m-2),nauplii Abundance (No. per m2),nauplii Estimated C Biomass (mgC m-2),ostracods Abundance (No. per m2),ostracods Estimated C Biomass (mgC m-2),others Abundance (No. per m2),others Estimated C Biomass (mgC m-2),polychaete Abundance (No. per m2),polychaete Estimated C Biomass (mgC m-2),pteropoda_heteropoda Abundance (No. per m2),pteropoda_heteropoda Estimated C Biomass (mgC m-2),pyrosomes Abundance (No. per m2),pyrosomes Estimated C Biomass (mgC m-2),rhizaria Abundance (No. per m2),rhizaria Estimated C Biomass (mgC m-2),salps Abundance (No. per m2),salps Estimated C Biomass (mgC m-2)
2017,8,080.0 051.0,30,7.8588429474726,2.20247590102343,92.0857390459524,2227.5,2114.8,629.928188721762,15.3190709490688,1.40210944420419,201708SR,80,51,2017-08-15,2017-08-09,9,00:40:00,13240.35,59.31,957.71,0.95,10917.91,57.52,3208.33,80.96,125101,549.94,23.94,16.64,0,0,24182.2,30.54,0,0,24661.06,66.41,24014.6,13.56,0,0,1436.57,32.97,622.51,10.29,3136.5,22.71,5746.27,20.09,1197.14,2,5075.87,2.74,47.89,1.36,3351.99,2.73,0,0,3112.56,2.73,0,0
2017,8,080.0 051.0,2,8.03504277648899,3.68710306999318,153.02120157507,2234.8,2023.4,404.310537343177,11.559714042232,2.36886394888098,201708SR,80,51,2017-08-15,2017-08-09,9,00:40:00,13240.35,59.31,957.71,0.95,10917.91,57.52,3208.33,80.96,125101,549.94,23.94,16.64,0,0,24182.2,30.54,0,0,24661.06,66.41,24014.6,13.56,0,0,1436.57,32.97,622.51,10.29,3136.5,22.71,5746.27,20.09,1197.14,2,5075.87,2.74,47.89,1.36,3351.99,2.73,0,0,3112.56,2.73,0,0
2017,8,080.0 055.0,100,7.66129063800713,1.35607120190769,57.6432742785545,2255.6,2212,1022.78180479889,18.1390387105808,0.861556410404702,201708SR,80,55,2017-08-14,2017-08-09,9,20:55:00,24425.06,105.66,10089.53,7.83,17830.08,256.58,3762.55,170.61,387858.16,2028.75,1093.03,174.29,0,0,51708.82,73.4,0,0,30731.01,93.35,10935.57,6.18,0,0,8407.94,79.17,4503.5,49.43,8407.94,66.21,20179.05,48.44,3447.25,10.78,6390.03,31.73,840.79,10.84,4666.41,4.01,42.04,1.49,9753.21,15.37,0,0
2017,8,080.0 055.0,50,7.80305782128637,1.93709015313584,81.3376824199264,2230.5,2137.5,723.180837465151,16.2127787047833,1.23288144365362,201708SR,80,55,2017-08-14,2017-08-09,9,20:55:00,24425.06,105.66,10089.53,7.83,17830.08,256.58,3762.55,170.61,387858.16,2028.75,1093.03,174.29,0,0,51708.82,73.4,0,0,30731.01,93.35,10935.57,6.18,0,0,8407.94,79.17,4503.5,49.43,8407.94,66.21,20179.05,48.44,3447.25,10.78,6390.03,31.73,840.79,10.84,4666.41,4.01,42.04,1.49,9753.21,15.37,0,0
2017,8,080.0 055.0,30,7.89864132517826,2.4909964758461,104.133185041822,2231.9,2098.6,572.027311937897,14.3992320995583,1.58925984846168,201708SR,80,55,2017-08-14,2017-08-09,9,20:55:00,24425.06,105.66,10089.53,7.83,17830.08,256.58,3762.55,170.61,387858.16,2028.75,1093.03,174.29,0,0,51708.82,73.4,0,0,30731.01,93.35,10935.57,6.18,0,0,8407.94,79.17,4503.5,49.43,8407.94,66.21,20179.05,48.44,3447.25,10.78,6390.03,31.73,840.79,10.84,4666.41,4.01,42.04,1.49,9753.21,15.37,0,0
2017,8,080.0 055.0,15,8.02671298994931,3.51544897088489,146.343757514194,2236.8,2035.3,412.79518698223,11.8775526140868,2.25421558747718,201708SR,80,55,2017-08-14,2017-08-09,9,20:55:00,24425.06,105.66,10089.53,7.83,17830.08,256.58,3762.55,170.61,387858.16,2028.75,1093.03,174.29,0,0,51708.82,73.4,0,0,30731.01,93.35,10935.57,6.18,0,0,8407.94,79.17,4503.5,49.43,8407.94,66.21,20179.05,48.44,3447.25,10.78,6390.03,31.73,840.79,10.84,4666.41,4.01,42.04,1.49,9753.21,15.37,0,0
2017,8,080.0 055.0,3,8.09285671292397,4.06111123386144,168.645195749755,2236.5,1999.9,345.760845840343,10.905478900112,2.60677957834469,201708SR,80,55,2017-08-14,2017-08-09,9,20:55:00,24425.06,105.66,10089.53,7.83,17830.08,256.58,3762.55,170.61,387858.16,2028.75,1093.03,174.29,0,0,51708.82,73.4,0,0,30731.01,93.35,10935.57,6.18,0,0,8407.94,79.17,4503.5,49.43,8407.94,66.21,20179.05,48.44,3447.25,10.78,6390.03,31.73,840.79,10.84,4666.41,4.01,42.04,1.49,9753.21,15.37,0,0
2017,8,080.0 070.0,170,7.77951509248671,1.63932761977937,70.6436765704252,2261.8,2188,754.501747504302,17.2720781128534,1.03988958752163,201708SR,80,70,2017-08-11,2017-08-09,9,22:41:00,861.98,3,1723.96,1.79,4783.99,64.01,3157,144.38,80077.99,463.66,301.69,204.34,646.49,1.1,6680.35,11.56,43.1,0.02,12714.21,24.3,3755,35.49,517.19,7.74,5861.47,82.57,1723.96,85.57,861.98,3.06,4525.4,13.4,1551.56,1.74,1594.66,3.42,861.98,12.55,2844.54,6.57,0,0,3965.11,15.6,0,0
2017,8,080.0 070.0,100,7.70790752736151,1.48237911634993,62.9545109220888,2244.7,2188.3,907.97209720915,17.7899684690625,0.941366964759493,201708SR,80,70,2017-08-11,2017-08-09,9,22:41:00,861.98,3,1723.96,1.79,4783.99,64.01,3157,144.38,80077.99,463.66,301.69,204.34,646.49,1.1,6680.35,11.56,43.1,0.02,12714.21,24.3,3755,35.49,517.19,7.74,5861.47,82.57,1723.96,85.57,861.98,3.06,4525.4,13.4,1551.56,1.74,1594.66,3.42,861.98,12.55,2844.54,6.57,0,0,3965.11,15.6,0,0
2017,8,080.0 070.0,51,7.90492616203633,2.47975171242776,104.0651165102,2233.4,2100,561.283659759183,14.4190914344577,1.58109652971258,201708SR,80,70,2017-08-11,2017-08-09,9,22:41:00,861.98,3,1723.96,1.79,4783.99,64.01,3157,144.38,80077.99,463.66,301.69,204.34,646.49,1.1,6680.35,11.56,43.1,0.02,12714.21,24.3,3755,35.49,517.19,7.74,5861.47,82.57,1723.96,85.57,861.98,3.06,4525.4,13.4,1551.56,1.74,1594.66,3.42,861.98,12.55,2844.54,6.57,0,0,3965.11,15.6,0,0
2017,8,080.0 070.0,31,8.0780311725658,4.12601871000929,171.967898536021,2241.9,2001.3,359.757886267934,10.8024952644162,2.65782589913569,201708SR,80,70,2017-08-11,2017-08-09,9,22:41:00,861.98,3,1723.96,1.79,4783.99,64.01,3157,144.38,80077.99,463.66,301.69,204.34,646.49,1.1,6680.35,11.56,43.1,0.02,12714.21,24.3,3755,35.49,517.19,7.74,5861.47,82.57,1723.96,85.57,861.98,3.06,4525.4,13.4,1551.56,1.74,1594.66,3.42,861.98,12.55,2844.54,6.57,0,0,3965.11,15.6,0,0
2017,8,080.0 070.0,3,8.14186576112335,4.89863178039592,203.174188866613,2334,2050,315.347805544038,10.1281707322295,3.15670111545683,201708SR,80,70,2017-08-11,2017-08-09,9,22:41:00,861.98,3,1723.96,1.79,4783.99,64.01,3157,144.38,80077.99,463.66,301.69,204.34,646.49,1.1,6680.35,11.56,43.1,0.02,12714.21,24.3,3755,35.49,517.19,7.74,5861.47,82.57,1723.96,85.57,861.98,3.06,4525.4,13.4,1551.56,1.74,1594.66,3.42,861.98,12.55,2844.54,6.57,0,0,3965.11,15.6,0,0
2017,8,080.0 080.0,170,7.71532028765529,1.46624015656372,63.1457686797312,2254.1,2196.9,885.042970218122,17.8217335432766,0.931126949930779,201708SR,80,80,2017-08-12,2017-08-09,9,05:08:00,14405.77,105.23,5305.24,4.72,10202.39,90.43,7335.52,292.83,145572.79,652.97,122.43,84.23,816.19,1.65,12242.87,19.04,0,0,15956.54,38.07,1729.31,20.98,448.91,1.28,1469.14,54.14,617.24,66.04,2081.29,41.2,3718.77,8.08,2856.67,25.13,4121.77,2.51,448.91,5.96,6162.24,6.55,30.61,21.5,7957.86,34.46,0,0
2017,8,080.0 080.0,100,7.78826306707649,1.81918902713722,77.1391866076794,2233.4,2148,744.809918584265,16.5923071514424,1.15706155276424,201708SR,80,80,2017-08-12,2017-08-09,9,05:08:00,14405.77,105.23,5305.24,4.72,10202.39,90.43,7335.52,292.83,145572.79,652.97,122.43,84.23,816.19,1.65,12242.87,19.04,0,0,15956.54,38.07,1729.31,20.98,448.91,1.28,1469.14,54.14,617.24,66.04,2081.29,41.2,3718.77,8.08,2856.67,25.13,4121.77,2.51,448.91,5.96,6162.24,6.55,30.61,21.5,7957.86,34.46,0,0
2017,8,080.0 080.0,50,8.06698465934157,3.67875877090152,154.111709343256,2237.3,2022.8,368.997444719501,11.5222471388022,2.3554463776556,201708SR,80,80,2017-08-12,2017-08-09,9,05:08:00,14405.77,105.23,5305.24,4.72,10202.39,90.43,7335.52,292.83,145572.79,652.97,122.43,84.23,816.19,1.65,12242.87,19.04,0,0,15956.54,38.07,1729.31,20.98,448.91,1.28,1469.14,54.14,617.24,66.04,2081.29,41.2,3718.77,8.08,2856.67,25.13,4121.77,2.51,448.91,5.96,6162.24,6.55,30.61,21.5,7957.86,34.46,0,0
2017,8,080.0 080.0,40,8.04230740891165,3.58178492689407,149.543196322214,2228.3,2021.7,393.950417617217,11.7086872485434,2.29614115933108,201708SR,80,80,2017-08-12,2017-08-09,9,05:08:00,14405.77,105.23,5305.24,4.72,10202.39,90.43,7335.52,292.83,145572.79,652.97,122.43,84.23,816.19,1.65,12242.87,19.04,0,0,15956.54,38.07,1729.31,20.98,448.91,1.28,1469.14,54.14,617.24,66.04,2081.29,41.2,3718.77,8.08,2856.67,25.13,4121.77,2.51,448.91,5.96,6162.24,6.55,30.61,21.5,7957.86,34.46,0,0
2017,8,080.0 080.0,30,8.03644349094198,3.70172411120757,154.062731805853,2224.4,2011.4,400.480747200367,11.4855890774981,2.37992899486997,201708SR,80,80,2017-08-12,2017-08-09,9,05:08:00,14405.77,105.23,5305.24,4.72,10202.39,90.43,7335.52,292.83,145572.79,652.97,122.43,84.23,816.19,1.65,12242.87,19.04,0,0,15956.54,38.07,1729.31,20.98,448.91,1.28,1469.14,54.14,617.24,66.04,2081.29,41.2,3718.77,8.08,2856.67,25.13,4121.77,2.51,448.91,5.96,6162.24,6.55,30.61,21.5,7957.86,34.46,0,0
2017,8,080.0 080.0,2,8.03373833836449,3.70217720746002,153.356454161622,2225,2013.3,404.800121676249,11.5223552660522,2.37975781510415,201708SR,80,80,2017-08-12,2017-08-09,9,05:08:00,14405.77,105.23,5305.24,4.72,10202.39,90.43,7335.52,292.83,145572.79,652.97,122.43,84.23,816.19,1.65,12242.87,19.04,0,0,15956.54,38.07,1729.31,20.98,448.91,1.28,1469.14,54.14,617.24,66.04,2081.29,41.2,3718.77,8.08,2856.67,25.13,4121.77,2.51,448.91,5.96,6162.24,6.55,30.61,21.5,7957.86,34.46,0,0
2017,8,080.0 090.0,165,7.92661116589231,2.33603315186103,100.289397419197,2232.7,2103.5,519.370009884473,14.6912362353381,1.48492370146404,201708SR,80,90,2017-08-12,2017-08-09,9,11:15:00,3215.31,24.06,211.53,0.23,8297.41,161.46,4452.78,135.2,30249.31,178,42.31,5.68,0,0,8672.88,40.38,0,0,16584.24,57.25,4780.66,6.04,676.91,2.47,2326.87,123.3,338.45,150.83,1057.67,5.16,465.37,0.81,1946.11,5,253.84,3.89,296.15,8.16,2538.4,4.57,0,0,2538.4,6.8,0,0
2017,8,080.0 090.0,97,8.0578910927012,3.52697916380591,149.083449644501,2226,2018.8,373.876299309951,11.6957064183432,2.25767720471909,201708SR,80,90,2017-08-12,2017-08-09,9,11:15:00,3215.31,24.06,211.53,0.23,8297.41,161.46,4452.78,135.2,30249.31,178,42.31,5.68,0,0,8672.88,40.38,0,0,16584.24,57.25,4780.66,6.04,676.91,2.47,2326.87,123.3,338.45,150.83,1057.67,5.16,465.37,0.81,1946.11,5,253.84,3.89,296.15,8.16,2538.4,4.57,0,0,2538.4,6.8,0,0
2017,8,080.0 090.0,44,8.00972706894101,3.66578405818088,152.86484857228,2224.8,2014.4,429.613728994319,11.5262379455131,2.36487823601603,201708SR,80,90,2017-08-12,2017-08-09,9,11:15:00,3215.31,24.06,211.53,0.23,8297.41,161.46,4452.78,135.2,30249.31,178,42.31,5.68,0,0,8672.88,40.38,0,0,16584.24,57.25,4780.66,6.04,676.91,2.47,2326.87,123.3,338.45,150.83,1057.67,5.16,465.37,0.81,1946.11,5,253.84,3.89,296.15,8.16,2538.4,4.57,0,0,2538.4,6.8,0,0
2017,8,080.0 090.0,32,8.01139923204679,3.70942518522232,154.297718080185,2224.4,2011.9,428.360744168261,11.4631161454479,2.39393559228497,201708SR,80,90,2017-08-12,2017-08-09,9,11:15:00,3215.31,24.06,211.53,0.23,8297.41,161.46,4452.78,135.2,30249.31,178,42.31,5.68,0,0,8672.88,40.38,0,0,16584.24,57.25,4780.66,6.04,676.91,2.47,2326.87,123.3,338.45,150.83,1057.67,5.16,465.37,0.81,1946.11,5,253.84,3.89,296.15,8.16,2538.4,4.57,0,0,2538.4,6.8,0,0
2017,8,080.0 090.0,3,8.00699219232254,3.69123627200808,152.81861692962,2224.8,2014.8,434.947102024749,11.5336340747243,2.38142866855947,201708SR,80,90,2017-08-12,2017-08-09,9,11:15:00,3215.31,24.06,211.53,0.23,8297.41,161.46,4452.78,135.2,30249.31,178,42.31,5.68,0,0,8672.88,40.38,0,0,16584.24,57.25,4780.66,6.04,676.91,2.47,2326.87,123.3,338.45,150.83,1057.67,5.16,465.37,0.81,1946.11,5,253.84,3.89,296.15,8.16,2538.4,4.57,0,0,2538.4,6.8,0,0
2017,8,080.0 100.0,170,7.82770422471268,1.88329283114593,80.9670121644462,2235.7,2141.8,666.758230010659,16.2901411695371,1.19666929102719,201708SR,80,100,2017-08-12,2017-08-09,9,17:23:00,7075.97,130.44,1953.49,2.14,8942.64,211.67,3711.63,127.23,94027.91,473.3,43.41,5.27,260.47,1.95,7379.84,14.1,260.47,2.03,20446.51,54.39,4905.43,7.24,0,0,4124.03,51.83,1389.15,17.98,1519.38,21.72,1736.43,6.3,1779.84,7.46,868.22,1.62,998.45,22.03,2865.12,19.18,0,0,7032.56,57.57,0,0
2017,8,080.0 100.0,100,8.01486477952513,3.1262587679466,132.118670684325,2217,2036.3,417.549667381314,12.5427464930035,1.99678153344634,201708SR,80,100,2017-08-12,2017-08-09,9,17:23:00,7075.97,130.44,1953.49,2.14,8942.64,211.67,3711.63,127.23,94027.91,473.3,43.41,5.27,260.47,1.95,7379.84,14.1,260.47,2.03,20446.51,54.39,4905.43,7.24,0,0,4124.03,51.83,1389.15,17.98,1519.38,21.72,1736.43,6.3,1779.84,7.46,868.22,1.62,998.45,22.03,2865.12,19.18,0,0,7032.56,57.57,0,0
2017,8,080.0 100.0,50,8.04450233974273,3.73224727540528,155.844087846845,2219.7,2003.5,390.17590445796,11.3843660951737,2.39960123443498,201708SR,80,100,2017-08-12,2017-08-09,9,17:23:00,7075.97,130.44,1953.49,2.14,8942.64,211.67,3711.63,127.23,94027.91,473.3,43.41,5.27,260.47,1.95,7379.84,14.1,260.47,2.03,20446.51,54.39,4905.43,7.24,0,0,4124.03,51.83,1389.15,17.98,1519.38,21.72,1736.43,6.3,1779.84,7.46,868.22,1.62,998.45,22.03,2865.12,19.18,0,0,7032.56,57.57,0,0
2017,8,080.0 100.0,25,8.01503484995703,3.76651316932732,156.345445766276,2222.1,2006.5,424.41621015536,11.3689714888589,2.43192485518835,201708SR,80,100,2017-08-12,2017-08-09,9,17:23:00,7075.97,130.44,1953.49,2.14,8942.64,211.67,3711.63,127.23,94027.91,473.3,43.41,5.27,260.47,1.95,7379.84,14.1,260.47,2.03,20446.51,54.39,4905.43,7.24,0,0,4124.03,51.83,1389.15,17.98,1519.38,21.72,1736.43,6.3,1779.84,7.46,868.22,1.62,998.45,22.03,2865.12,19.18,0,0,7032.56,57.57,0,0
2017,8,080.0 100.0,3,8.01148991085327,3.74570891626032,154.92952390304,2219.2,2005.8,428.957023798698,11.4196780201336,2.41791375780446,201708SR,80,100,2017-08-12,2017-08-09,9,17:23:00,7075.97,130.44,1953.49,2.14,8942.64,211.67,3711.63,127.23,94027.91,473.3,43.41,5.27,260.47,1.95,7379.84,14.1,260.47,2.03,20446.51,54.39,4905.43,7.24,0,0,4124.03,51.83,1389.15,17.98,1519.38,21.72,1736.43,6.3,1779.84,7.46,868.22,1.62,998.45,22.03,2865.12,19.18,0,0,7032.56,57.57,0,0
2017,8,090.0 028.0,2,8.10973528004934,5.14888015169009,212.213574086707,2237.3,1937.1,327.726797330035,9.50217931963384,3.36133677042875,201708SR,90,28,2017-08-07,2017-08-09,9,01:02:00,7072.21,25.31,2720.08,1.9,7181.01,84.54,0,0,412668.64,1923.18,587.54,5.37,0,0,29376.85,36.2,0,0,7616.22,19.75,19590.01,5.94,0,0,587.54,11.23,2181.5,7.08,9792.28,54.01,1088.03,1.97,0,0,3264.09,1.93,0,0,1088.03,0.98,0,0,1088.03,0.51,0,0
2017,8,090.0 030.0,170,7.71031234804517,1.51368976157073,65.168865238135,2254.3,2193.7,901.023797963812,17.6190649084899,0.963078015696446,201708SR,90,30,2017-08-06,2017-08-09,9,22:21:00,21868.49,54.48,3748.88,3.63,9522.17,101.4,856,49.03,423923.83,1624.69,299.91,85.44,624.81,1.83,86849.15,108.18,0,0,9997.02,20.27,21299.91,11.98,0,0,8747.4,57.86,7766.44,84.81,8122.58,28.41,4998.51,11.07,1449.57,9.61,2499.26,1.41,624.81,6.12,624.81,0.56,199.94,9.66,1874.44,0.96,0,0
2017,8,090.0 030.0,100,7.7504087603654,1.6778901947592,71.1514323556242,2232.5,2159.2,818.103692028844,17.0892563358769,1.06717520827394,201708SR,90,30,2017-08-06,2017-08-09,9,22:21:00,21868.49,54.48,3748.88,3.63,9522.17,101.4,856,49.03,423923.83,1624.69,299.91,85.44,624.81,1.83,86849.15,108.18,0,0,9997.02,20.27,21299.91,11.98,0,0,8747.4,57.86,7766.44,84.81,8122.58,28.41,4998.51,11.07,1449.57,9.61,2499.26,1.41,624.81,6.12,624.81,0.56,199.94,9.66,1874.44,0.96,0,0
2017,8,090.0 030.0,50,7.9837670532917,2.96523876536704,124.256888233587,2224.8,2057.6,457.111298444161,13.0385316314773,1.89283799588212,201708SR,90,30,2017-08-06,2017-08-09,9,22:21:00,21868.49,54.48,3748.88,3.63,9522.17,101.4,856,49.03,423923.83,1624.69,299.91,85.44,624.81,1.83,86849.15,108.18,0,0,9997.02,20.27,21299.91,11.98,0,0,8747.4,57.86,7766.44,84.81,8122.58,28.41,4998.51,11.07,1449.57,9.61,2499.26,1.41,624.81,6.12,624.81,0.56,199.94,9.66,1874.44,0.96,0,0
2017,8,090.0 030.0,30,8.04914851167163,3.62705058125463,151.194967174811,2223.8,2014.4,386.348031930794,11.6102063908825,2.32499726037989,201708SR,90,30,2017-08-06,2017-08-09,9,22:21:00,21868.49,54.48,3748.88,3.63,9522.17,101.4,856,49.03,423923.83,1624.69,299.91,85.44,624.81,1.83,86849.15,108.18,0,0,9997.02,20.27,21299.91,11.98,0,0,8747.4,57.86,7766.44,84.81,8122.58,28.41,4998.51,11.07,1449.57,9.61,2499.26,1.41,624.81,6.12,624.81,0.56,199.94,9.66,1874.44,0.96,0,0
2017,8,090.0 030.0,3,8.07767424158126,4.61934076719261,190.819778415803,2235.3,1967.3,359.385756954468,10.1186095417613,3.00187538643265,201708SR,90,30,2017-08-06,2017-08-09,9,22:21:00,21868.49,54.48,3748.88,3.63,9522.17,101.4,856,49.03,423923.83,1624.69,299.91,85.44,624.81,1.83,86849.15,108.18,0,0,9997.02,20.27,21299.91,11.98,0,0,8747.4,57.86,7766.44,84.81,8122.58,28.41,4998.51,11.07,1449.57,9.61,2499.26,1.41,624.81,6.12,624.81,0.56,199.94,9.66,1874.44,0.96,0,0
2017,8,090.0 060.0,170,7.72017903467745,1.46109136886339,62.9518571653394,2257.8,2200.9,873.834685510456,17.8625733060785,0.92731015712225,201708SR,90,60,2017-08-05,2017-08-09,9,23:06:00,17383.4,195.4,3616.6,3.78,10161.47,126.32,4152.61,120.36,130084.9,745.35,857.6,243.68,451.37,1.37,7673.29,15.13,0,0,27990.6,83.69,3746.37,3.43,451.37,1.59,6815.69,151.82,270.82,18.25,1805.48,41.65,2301.99,15.09,8169.8,22.63,3656.1,5.27,1444.38,20.99,4163.89,85.67,50.78,544.08,5867.81,4,0,0
2017,8,090.0 060.0,101,7.83695523064412,1.9341266022811,82.0324465931516,2228.6,2132.7,655.076737453477,16.1832051636145,1.22788159281634,201708SR,90,60,2017-08-05,2017-08-09,9,23:06:00,17383.4,195.4,3616.6,3.78,10161.47,126.32,4152.61,120.36,130084.9,745.35,857.6,243.68,451.37,1.37,7673.29,15.13,0,0,27990.6,83.69,3746.37,3.43,451.37,1.59,6815.69,151.82,270.82,18.25,1805.48,41.65,2301.99,15.09,8169.8,22.63,3656.1,5.27,1444.38,20.99,4163.89,85.67,50.78,544.08,5867.81,4,0,0
2017,8,090.0 060.0,50,8.00098975627662,3.0772619295346,128.904921744663,2221,2046,436.382561443237,12.7491052748915,1.96479521736412,201708SR,90,60,2017-08-05,2017-08-09,9,23:06:00,17383.4,195.4,3616.6,3.78,10161.47,126.32,4152.61,120.36,130084.9,745.35,857.6,243.68,451.37,1.37,7673.29,15.13,0,0,27990.6,83.69,3746.37,3.43,451.37,1.59,6815.69,151.82,270.82,18.25,1805.48,41.65,2301.99,15.09,8169.8,22.63,3656.1,5.27,1444.38,20.99,4163.89,85.67,50.78,544.08,5867.81,4,0,0
2017,8,090.0 060.0,30,8.04901666342256,3.58808890847959,149.60000876058,2223.3,2016.2,386.310724659801,11.6830585622596,2.29844201725007,201708SR,90,60,2017-08-05,2017-08-09,9,23:06:00,17383.4,195.4,3616.6,3.78,10161.47,126.32,4152.61,120.36,130084.9,745.35,857.6,243.68,451.37,1.37,7673.29,15.13,0,0,27990.6,83.69,3746.37,3.43,451.37,1.59,6815.69,151.82,270.82,18.25,1805.48,41.65,2301.99,15.09,8169.8,22.63,3656.1,5.27,1444.38,20.99,4163.89,85.67,50.78,544.08,5867.81,4,0,0
2017,8,090.0 060.0,3,8.0115584746074,3.84126178297398,158.894262933683,2227.5,2008.4,430.209178673789,11.2750599460217,2.48397966635922,201708SR,90,60,2017-08-05,2017-08-09,9,23:06:00,17383.4,195.4,3616.6,3.78,10161.47,126.32,4152.61,120.36,130084.9,745.35,857.6,243.68,451.37,1.37,7673.29,15.13,0,0,27990.6,83.69,3746.37,3.43,451.37,1.59,6815.69,151.82,270.82,18.25,1805.48,41.65,2301.99,15.09,8169.8,22.63,3656.1,5.27,1444.38,20.99,4163.89,85.67,50.78,544.08,5867.81,4,0,0
2017,8,090.0 080.0,2,8.0467988829434,4.01144971885816,166.245652486037,2238.8,2007.9,392.52138847415,11.0144294758045,2.58868963567275,201708SR,90,80,2017-08-05,2017-08-09,9,10:57:00,3175.9,18.32,6716.26,7.91,2426.18,35.42,9579.78,723.36,46909.67,149.35,416.51,146.12,208.26,0.02,20357.03,30.06,10.41,0,25105.26,58.62,9267.39,5.51,41.65,1.75,4175.53,88.99,1884.72,16.63,1301.6,5.02,3342.51,10.91,1145.41,5.49,14723.7,23.92,1082.93,16.26,3352.92,4.45,0,0,8257.35,7.79,0,0
2017,8,090.0 090.0,170,7.87276936857454,2.06362836402872,88.7276562311196,2234.7,2126.2,594.760022202048,15.6283245389059,1.31114727114649,201708SR,90,90,2017-08-05,2017-08-09,9,04:52:00,11111.46,93.54,0,0,7392.89,90.68,4869.57,173.27,95841.9,825.31,88.54,16.69,0,0,15051.38,34.7,88.54,1.51,18194.47,56.06,5710.67,11.99,885.38,1.12,7083,65.71,2257.71,177.87,1770.75,22.46,1815.02,3.32,1947.83,10.03,1770.75,1.99,486.96,13.98,5312.25,25.91,354.15,16.96,7525.69,13.54,0,0
2017,8,090.0 090.0,101,8.05169821705361,3.31171042730263,140.145012289373,2219.2,2025.2,378.370656893629,12.1109415342471,2.11372761356964,201708SR,90,90,2017-08-05,2017-08-09,9,04:52:00,11111.46,93.54,0,0,7392.89,90.68,4869.57,173.27,95841.9,825.31,88.54,16.69,0,0,15051.38,34.7,88.54,1.51,18194.47,56.06,5710.67,11.99,885.38,1.12,7083,65.71,2257.71,177.87,1770.75,22.46,1815.02,3.32,1947.83,10.03,1770.75,1.99,486.96,13.98,5312.25,25.91,354.15,16.96,7525.69,13.54,0,0
2017,8,090.0 090.0,50,8.04011349130485,3.60668608161499,150.831456464464,2219,2010.2,394.123477319838,11.5995012031531,2.31509647567512,201708SR,90,90,2017-08-05,2017-08-09,9,04:52:00,11111.46,93.54,0,0,7392.89,90.68,4869.57,173.27,95841.9,825.31,88.54,16.69,0,0,15051.38,34.7,88.54,1.51,18194.47,56.06,5710.67,11.99,885.38,1.12,7083,65.71,2257.71,177.87,1770.75,22.46,1815.02,3.32,1947.83,10.03,1770.75,1.99,486.96,13.98,5312.25,25.91,354.15,16.96,7525.69,13.54,0,0
2017,8,090.0 090.0,30,8.01401675006456,3.59951240350057,149.664551498673,2214.8,2008.9,423.869220044898,11.6457183609308,2.31726689968246,201708SR,90,90,2017-08-05,2017-08-09,9,04:52:00,11111.46,93.54,0,0,7392.89,90.68,4869.57,173.27,95841.9,825.31,88.54,16.69,0,0,15051.38,34.7,88.54,1.51,18194.47,56.06,5710.67,11.99,885.38,1.12,7083,65.71,2257.71,177.87,1770.75,22.46,1815.02,3.32,1947.83,10.03,1770.75,1.99,486.96,13.98,5312.25,25.91,354.15,16.96,7525.69,13.54,0,0
2017,8,090.0 090.0,2,8.01024835210281,3.67726033898496,152.084396203066,2215.5,2006.3,429.822293798781,11.5364485205245,2.37095598532446,201708SR,90,90,2017-08-05,2017-08-09,9,04:52:00,11111.46,93.54,0,0,7392.89,90.68,4869.57,173.27,95841.9,825.31,88.54,16.69,0,0,15051.38,34.7,88.54,1.51,18194.47,56.06,5710.67,11.99,885.38,1.12,7083,65.71,2257.71,177.87,1770.75,22.46,1815.02,3.32,1947.83,10.03,1770.75,1.99,486.96,13.98,5312.25,25.91,354.15,16.96,7525.69,13.54,0,0
