"Station_ID","Year_UTC","Month_UTC","Day_UTC","Latitude","Longitude","Depth","CTDTEMP_ITS90","CTDTEMP_flag","Salinity_PSS78","Salinity_flag","DIC","DIC_flag","TA","TA_flag","Cst_Cnt","Btl_Cnt","Depthm","T_degC","Salnty","O2ml_L","STheta","O2Sat","Oxy__mol_Kg","BtlNum","RecInd","T_prec","T_qual","S_prec","S_qual","P_qual","O_qual","SThtaq","O2Satq","ChlorA","Chlqua","Phaeop","Phaqua","PO4uM","PO4q","SiO3uM","SiO3qu","NO2uM","NO2q","NO3uM","NO3q","NH3uM","NH3q","C14As1","C14A1p","C14A1q","C14As2","C14A2p","C14A2q","DarkAs","DarkAp","DarkAq","MeanAs","MeanAp","MeanAq","LightP","R_Depth","R_TEMP","R_Sal","R_DYNHT","R_Nuts","R_Oxy__mol_Kg","DIC1","DIC2","TA1","TA2","pH1","pH2","Cruise","Cruz_Sta","DbSta_ID","Quarter","Distance","Julian_Date","Julian_Day","Lat_Dec","Lat_Deg","Lat_Min","Lon_Dec","Lon_Deg","Lon_Min","Rpt_Line","St_Line","Ac_Line","Rpt_Sta","St_Station","Ac_Sta","Bottom_D","Secchi","ForelU","Order_Occ","Event_Num","Cruz_Leg","Data_Or","Cruz_Num","IntChl","IntC14","TimeZone","Wave_Dir","Wave_Ht","Wave_Prd","Wind_Dir","Wind_Spd","Barometer","Dry_T","Wet_T","Wea","Cloud_Typ","Cloud_Amt","Visibility","Depthm_Upper","Depthm_Lower","TAlk","TCO2","pHin","pCO2in","fCO2in","HCO3in","CO3in","CO2in","BAlkin","OHin","PAlkin","SiAlkin","Hfreein","RFin","OmegaCAin","OmegaARin","xCO2in","pHout","pCO2out","fCO2out","HCO3out","CO3out","CO2out","BAlkout","OHout","PAlkout","SiAlkout","Hfreeout","RFout","OmegaCAout","OmegaARout","xCO2out","pHinTOTAL","pHinSWS","pHinFREE","pHinNBS","pHoutTOTAL","pHoutSWS","pHoutFREE","pHoutNBS","TEMPIN","TEMPOUT","PRESIN","PRESOUT","PAR1TYPE","PAR2TYPE","K1K2CONSTANTS","KSO4CONSTANTS","pHSCALEIN","SAL","PO4","SI","K0input","K1input","K2input","pK1input","pK2input","KWinput","KBinput","KFinput","KSinput","KP1input","KP2input","KP3input","KSiinput","K0output","K1output","K2output","pK1output","pK2output","KWoutput","KBoutput","KFoutput","KSoutput","KP1output","KP2output","KP3output","KSioutput","TB","TF","TS","na.rm.x","cruise","order_occupied","tow_number","latitude","longitude","line","station","volume_sampled","small_plankton","total_plankton","na.rm.y","Date"
"090.0 037.0",2015,7,1,33.1846,-118.3871,16,17.935,2,33.395,2,NA,2,2233.95,2,33960,853403.5,16,17.9325,33.39745,5.673,24.051365,104.475,247.865,20,3,2,NA,3,NA,NA,NA,NA,NA,0.169,NA,0.0595,NA,0.3,NA,1.69,NA,0,8,0,8,0.03,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,16,17.93,385.75,0.0645,0.03,247.865,NA,NA,2234.34,NA,7.9312,NA,201507,20150709000370,9000370,3,-37.239,37452,196,33.18457,33,11.074,-118.38697,-118,23.218,90,90,90,37,37,37,1189,26,NA,27,327,1,3101,1507,29.2,NA,NA,23,3,6,18,5,1012,18,16.3,2,6,8,7,16.9,15.1,2233.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9325,17.9325,16.0884,16.0884,2,1,4,1,1,33.39745,0.3,1.69,0.0347229070096936,1.21475500274769e-06,8.06898450743473e-10,5.91579082512123,9.09404965755725,3.09726320036489e-14,2.0480280126664e-09,0.00261797203295492,0.127132194687248,0.0244560278806416,9.41790997757595e-07,1.13749556625435e-09,3.08293977169974e-10,0.0347229070096936,1.21475500274769e-06,8.06898450743473e-10,5.91579082512123,9.09404965755725,3.09726320036489e-14,2.0480280126664e-09,0.00261797203295492,0.127132194687248,0.0244560278806416,9.41790997757595e-07,1.13749556625435e-09,3.08293977169974e-10,396.666284714286,65.1973947057217,26942.6142765854,TRUE,201507,27,1,33.185,-118.386666,90,37,481.2,25,25,TRUE,2015-07-01
"090.0 037.0",2016,4,20,33.1846,-118.3871,16,15.708,2,33.5215,2,2022.65,2,2241.25,2,34235,860276,16,15.708,33.5214,5.9145,24.67548,104.515,258.21,20,3,2,NA,3,NA,NA,NA,NA,NA,0.3365,NA,0.1035,NA,0.41,NA,1.24,NA,0.0285,NA,0.16,NA,0.775,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,16,15.705,326.25,0.053,0.775,258.21,NA,NA,NA,NA,NA,NA,201604,20160409000370,9000370,2,-37.16,37353,97,33.182,33,10.92,-118.38332,-118,22.999,90,90,90,37,37,37,1177,NA,NA,27,333,1,3101,1604,31.7,NA,NA,NA,NA,NA,27,3,1019,15.4,14.2,NA,NA,NA,NA,16.9,15.1,2241.25,2022.65,8.05847994404686,379.705191997255,378.346116817734,1851.30838994512,157.345363928737,13.9962461261344,71.9265067635011,2.84670831519729,0.448448887634635,0.038133665474964,0.00731409584138193,11.3988511661765,3.7792451530619,2.42515668660746,386.385520329969,8.05847994404686,379.705191997255,378.346116817734,1851.30838994512,157.345363928737,13.9962461261344,71.9265067635011,2.84670831519729,0.448448887634635,0.038133665474964,0.00731409584138193,11.3988511661765,3.7792451530619,2.42515668660746,386.385520329969,8.05847994404686,8.04987064918073,8.13587594994793,8.17736627752956,8.05847994404686,8.04987064918073,8.13587594994793,8.17736627752956,15.708,15.708,16.0884,16.0884,2,1,4,1,1,33.5214,0.41,1.24,0.0369874066319388,1.15670369785454e-06,7.42800525645662e-10,5.93683206375577,9.12929534838638,2.48658798761014e-14,1.92700165636209e-09,0.00273536064106217,0.138742889180506,0.0245836601276747,9.04035620200218e-07,1.00754168358602e-09,2.80609873029618e-10,0.0369874066319388,1.15670369785454e-06,7.42800525645662e-10,5.93683206375577,9.12929534838638,2.48658798761014e-14,1.92700165636209e-09,0.00273536064106217,0.138742889180506,0.0245836601276747,9.04035620200218e-07,1.00754168358602e-09,2.80609873029618e-10,398.138456571428,65.439365786561,27042.6080497502,TRUE,201604,27,1,33.183333,-118.386666,90,37,433.4,203,203,TRUE,2016-04-01
"090.0 037.0",2017,1,20,33.1846,-118.3871,20.6666666666667,14.5926666666667,2,33.2663333333333,2,2018.56666666667,2,2223.66666666667,2,34460,866107.333333333,20.6666666666667,14.5926666666667,33.2671666666667,NA,24.7256233333333,NA,NA,19,4,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33333333333333,NA,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,20.6666666666667,14.5933333333333,321.566666666667,0.0673333333333333,NA,NA,NA,NA,NA,NA,NA,NA,201701,20170109000370,9000370,1,-37.397,37267,11,33.18367,33,11.02,-118.39,-118,23.4,90,90,90,37,37,37,1183,NA,NA,27,328,1,3101,1701,31.4,NA,NA,NA,NA,NA,22,10,1017,16.5,15,NA,NA,NA,NA,21.5666666666667,19.7666666666667,2223.66666666667,2018.56666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5926666666667,14.5926666666667,20.78085,20.78085,2,1,4,1,1,33.2671666666667,NA,NA,0.0382968969898504,1.12504401221408e-06,7.07344695162861e-10,5.94883181596293,9.15037456090841,2.21807357368179e-14,1.86205770310206e-09,0.00278138886075095,0.144302132817576,0.0245894352367945,8.81734570470579e-07,9.5082602618607e-10,2.67199453677869e-10,0.0382968969898504,1.12504401221408e-06,7.07344695162861e-10,5.94883181596293,9.15037456090841,2.21807357368179e-14,1.86205770310206e-09,0.00278138886075095,0.144302132817576,0.0245894352367945,8.81734570470579e-07,9.5082602618607e-10,2.67199453677869e-10,395.118890952381,64.9430599015103,26837.5112343871,TRUE,201701,27,1,33.185,-118.391666,90,37,434.3,71,71,TRUE,2017-01-01
"090.0 037.0",2017,4,20,33.1846,-118.3871,16.1,14.8665,2,33.346,2,2024.2,2,2238.4,2,34564,868653,16,14.8665,33.346,5.745,24.722845,99.745,251.105,20,3,2,NA,3,NA,NA,NA,NA,NA,0.9135,NA,0.143,NA,0.35,NA,2.41,NA,0.0345,NA,0.55,NA,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,16,14.865,321.65,0.0535,0,251.105,NA,NA,NA,NA,NA,NA,201704,20170409000370,9000370,2,-36.725,37350,94,33.1875,33,11.25,-118.37717,-118,22.63,90,90,90,37,37,36.9,1172,18,NA,27,347,1,3101,1704,42.7,NA,NA,27,4,10,8,7,1015.4,13.9,12.9,2,7,8,7,16.9,15.1,2238.4,2024.2,8.06503693511661,373.097465081996,371.74827868362,1855.78059802555,154.30998905382,14.1094129206328,70.8996991014233,2.65347278122808,0.381754017724778,0.0732807670539256,0.00724626415500237,11.5291908622285,3.70824201884067,2.37435624349582,379.33078142776,8.06503693511661,373.097465081996,371.74827868362,1855.78059802555,154.30998905382,14.1094129206328,70.8996991014233,2.65347278122808,0.381754017724778,0.0732807670539256,0.00724626415500237,11.5291908622285,3.70824201884067,2.37435624349582,379.33078142776,8.06503693511661,8.05653286639914,8.1399800683489,8.18246824497085,8.06503693511661,8.05653286639914,8.1399800683489,8.18246824497085,14.8665,14.8665,16.0884,16.0884,2,1,4,1,1,33.346,0.35,2.41,0.0379890198188101,1.13260756577948e-06,7.16382669784067e-10,5.9460267772349,9.14516644644468,2.28962558772123e-14,1.8778994944057e-09,0.00277101575811632,0.143051170792414,0.0245845881157711,8.87075404757334e-07,9.65005737341748e-10,2.70502918642031e-10,0.0379890198188101,1.13260756577948e-06,7.16382669784067e-10,5.9460267772349,9.14516644644468,2.28962558772123e-14,1.8778994944057e-09,0.00277101575811632,0.143051170792414,0.0245845881157711,8.87075404757334e-07,9.65005737341748e-10,2.70502918642031e-10,396.055205714286,65.0969557213799,26901.1081884101,TRUE,201704,27,1,33.185,-118.381666,90,37,437.1,14,14,TRUE,2017-04-01
"090.0 037.0",2017,8,20,33.1846,-118.3871,16,18.831,2,33.384,2,1974.5,2.5,2230.5,2,34639,870604,16,18.831,33.3841,5.9565,23.78543,111.435,259.96,20,3,2,NA,3,NA,NA,NA,NA,NA,1.104,NA,0.0615,NA,0.155,NA,0.44,NA,0,8,0,8,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,16,18.825,411.15,0.0695,0,259.96,NA,NA,NA,NA,NA,NA,201708,20170809000370,9000370,3,-37.172,37474,218,33.1854,33,11.124,-118.386,-118,23.16,90,90,90,37,37,37,1177,12,NA,25,300,1,3101,1708,66.8,NA,NA,28,3,8,28,8,1012.2,22,20,1,7,7,8,16.9,15.1,2230.5,1974.5,8.08524108487062,351.77623287294,350.560034560148,1780.06440728173,182.413709220514,12.0218834977559,81.0995270543344,4.33265467899745,0.170958210862569,0.0134458480158474,0.0067634415889799,10.5203551741923,4.40365888104129,2.85082468769486,359.349015449505,8.08524108487062,351.77623287294,350.560034560148,1780.06440728173,182.413709220514,12.0218834977559,81.0995270543344,4.33265467899745,0.170958210862569,0.0134458480158474,0.0067634415889799,10.5203551741923,4.40365888104129,2.85082468769486,359.349015449505,8.08524108487062,8.07631880047477,8.17189927671714,8.21081725756865,8.08524108487062,8.07631880047477,8.17189927671714,8.21081725756865,18.831,18.831,16.0884,16.0884,2,1,4,1,1,33.3841,0.155,0.44,0.0340172214478356,1.23893175203075e-06,8.38078251385335e-10,5.90800597910414,9.07996658806509,3.47364890809616e-14,2.10373553597305e-09,0.00257830654487226,0.12368011746566,0.0243882502120448,9.5693364271147e-07,1.20320477807591e-09,3.21323683395106e-10,0.0340172214478356,1.23893175203075e-06,8.38078251385335e-10,5.90800597910414,9.07996658806509,3.47364890809616e-14,2.10373553597305e-09,0.00257830654487226,0.12368011746566,0.0243882502120448,9.5693364271147e-07,1.20320477807591e-09,3.21323683395106e-10,396.507724857143,65.1713332782977,26931.8444752804,TRUE,201708,25,1,33.185,-118.385,90,37,426.5,38,110,TRUE,2017-08-01
"090.0 037.0",2018,2,20,33.1846,-118.3871,16,15.98,2,33.5175,2,2007.85,2,2236,2,34774,874201,16,15.98,33.51715,5.7275,24.61366,101.755,249.845,20,3,2,NA,3,NA,NA,NA,NA,NA,0.4025,NA,0.101,NA,0.225,NA,0,8,0,8,0,8,0.05,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,16,15.98,332.15,0.0535,0.05,249.845,NA,NA,NA,NA,NA,NA,201802,20180209000370,9000370,1,-37.318,37289,33,33.18367,33,11.02,-118.38817,-118,23.29,90,90,90,37,37,37,1190,NA,NA,5,57,1,3101,1802,30.4,NA,NA,NA,NA,NA,31,2,1017.3,13.7,13.4,NA,NA,NA,NA,16.9,15.1,2236,2007.85,8.0753061792353,362.107501379125,360.81598302504,1831.18639056852,163.429982367878,13.2336270636017,74.6846230674404,3.03027178544574,0.247328901375993,0,0.00702533171985855,11.1184955759406,3.92612974495075,2.52073273651112,368.586682832425,8.0753061792353,362.107501379125,360.81598302504,1831.18639056852,163.429982367878,13.2336270636017,74.6846230674404,3.03027178544574,0.247328901375993,0,0.00702533171985855,11.1184955759406,3.92612974495075,2.52073273651112,368.586682832425,8.0753061792353,8.06666783791099,8.1534483599704,8.19475133707651,8.0753061792353,8.06666783791099,8.1534483599704,8.19475133707651,15.98,15.98,16.0884,16.0884,2,1,4,1,1,33.51715,0.225,0,0.0366745473563256,1.16386878994869e-06,7.50248970654822e-10,5.93409608315241,9.12479604482539,2.54680058571129e-14,1.9413561959931e-09,0.00272063934976472,0.137165024650052,0.0245731184160204,9.08849308814905e-07,1.02165955890955e-09,2.83779114976252e-10,0.0366745473563256,1.16386878994869e-06,7.50248970654822e-10,5.93409608315241,9.12479604482539,2.54680058571129e-14,1.9413561959931e-09,0.00272063934976472,0.137165024650052,0.0245731184160204,9.08849308814905e-07,1.02165955890955e-09,2.83779114976252e-10,398.087978714286,65.431069077456,27039.1794613197,TRUE,201802,5,1,33.185,-118.386666,90,37,435.6,30,57,TRUE,2018-02-01
"090.0 037.0",2018,4,20,33.1846,-118.3871,16,15.018,2,33.5625,2,2029.45,2,2236.95,2,34859,876215.5,16,15.018,33.5624,5.8785,24.854745,102.5,256.56,19.5,3,2,NA,3,NA,NA,NA,NA,NA,0.9805,NA,0.294,NA,0.295,NA,2.485,NA,0.0775,NA,1.31,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,16,15.015,309.1,0.049,NA,256.56,NA,NA,NA,NA,NA,NA,201804,20180409000370,9000370,2,-37.329,37356,100,33.1805,33,10.83,-118.38617,-118,23.17,90,90,90,37,37,37,1190,11,NA,27,373,1,3101,1804,59,NA,NA,27,3,7,27,5,1014.9,18.2,15.9,1,2,4,8,16.9,15.1,2236.95,2029.45,8.04542811013047,392.219830141911,390.803070060085,1864.5908800822,150.080686334045,14.7784335837481,69.2146517649823,2.6018573683163,0.320219237702627,0.0702070287980486,0.00757289054484522,11.718288863639,3.60254749103315,2.30880862325723,398.817000469015,8.04542811013047,392.219830141911,390.803070060085,1864.5908800822,150.080686334045,14.7784335837481,69.2146517649823,2.6018573683163,0.320219237702627,0.0702070287980486,0.00757289054484522,11.718288863639,3.60254749103315,2.30880862325723,398.817000469015,8.04542811013047,8.03689010125609,8.12095454871093,8.1628522085022,8.04542811013047,8.03689010125609,8.12095454871093,8.1628522085022,15.018,15.018,16.0884,16.0884,2,1,4,1,1,33.5624,0.295,2.485,0.0377812979319134,1.13887898959748e-06,7.24519374987751e-10,5.94367946018712,9.1404076209234,2.33637055467242e-14,1.89148463157452e-09,0.00277440274796197,0.142865511327965,0.0246145656485844,8.92165344012384e-07,9.71755105409173e-10,2.72665227953761e-10,0.0377812979319134,1.13887898959748e-06,7.24519374987751e-10,5.94367946018712,9.1404076209234,2.33637055467242e-14,1.89148463157452e-09,0.00277440274796197,0.142865511327965,0.0246145656485844,8.92165344012384e-07,9.71755105409173e-10,2.72665227953761e-10,398.625419428571,65.5194046273388,27075.6838440201,TRUE,201804,27,1,33.181666,-118.388333,90,37,449.6,40,40,TRUE,2018-04-01
"090.0 037.0",2019,2,20,33.1846,-118.3871,3,15.345,2,33.67,2,2026.6,2,2242.1,2,35053,881342,3,15.345,33.6697,5.669,24.87191,99.54,247.03,22,3,2,NA,3,NA,NA,NA,NA,NA,0.424,NA,0.225,NA,0.25,NA,2.04,NA,0.06,NA,0.22,NA,0.06,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,3,15.34,307.1,0.009,0.06,247.03,NA,NA,NA,NA,NA,NA,201902,20190209000370,9000370,1,-37.33,37294,38,33.18067,33,10.84,-118.38632,-118,23.179,90,90,90,37,37,37,1192,NA,NA,4,47,1,3101,1902,36.7,NA,NA,NA,NA,NA,9,15,1022.8,14,10.5,NA,NA,NA,NA,3.9,2.1,2242.1,2026.6,8.05642851673004,382.037984276552,380.664440821842,1857.10189717334,155.281274914726,14.2168279119389,71.3780538266065,2.73147608677891,0.272815853173859,0.0621641279660443,0.00736278337603577,11.4786290629838,3.73298969846453,2.39371788622155,388.59682083277,8.05642851673004,382.037984276552,380.664440821842,1857.10189717334,155.281274914726,14.2168279119389,71.3780538266065,2.73147608677891,0.272815853173859,0.0621641279660443,0.00736278337603577,11.4786290629838,3.73298969846453,2.39371788622155,388.59682083277,8.05642851673004,8.04784239280165,8.13295797692059,8.17435062838967,8.05642851673004,8.04784239280165,8.13295797692059,8.17435062838967,15.345,15.345,3.016575,3.016575,2,1,4,1,1,33.6697,0.25,2.04,0.0373474020353608,1.14710853313365e-06,7.34268399015454e-10,5.94039548958685,9.13414516228453,2.39866106660534e-14,1.9079720764846e-09,0.00276002962573771,0.140959660503112,0.0246066923195425,8.98214395584142e-07,9.85021085582394e-10,2.76007624709747e-10,0.0373474020353608,1.14710853313365e-06,7.34268399015454e-10,5.94039548958685,9.13414516228453,2.39866106660534e-14,1.9079720764846e-09,0.00276002962573771,0.140959660503112,0.0246066923195425,8.98214395584142e-07,9.85021085582394e-10,2.76007624709747e-10,399.899836857143,65.7288721301548,27162.2456178046,TRUE,201902,4,1,33.18,-118.385,90,37,423.4,31,31,TRUE,2019-02-01
"090.0 037.0",2019,4,20,33.1846,-118.3871,1.9,15.772,2,33.549,2,2021.2,2,2233.2,2,35102,882531,2,15.772,33.5494,6.008,24.68433,106.32,262.19,22,3,2,NA,3,NA,NA,NA,NA,NA,0.365,NA,0.048,NA,0.21,NA,1.88,NA,0,8,0,8,0.06,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,2,15.77,324.9,0.007,0.06,262.19,NA,NA,NA,NA,NA,NA,201904,20190409000370,9000370,2,-37.187,37354,98,33.1795,33,10.77,-118.38217,-118,22.93,90,90,90,37,37,37,1180,NA,NA,30,339,1,3101,1904,40.5,NA,NA,NA,NA,NA,33,6,1017.6,17.8,15.6,NA,NA,NA,NA,2.9,1.1,2233.2,2021.2,8.04538837320261,392.505980970917,391.102399355287,1853.63065696744,153.13912522766,14.4302178048956,70.2447708515623,2.76956539203124,0.22909591625019,0.0568486925379894,0.00753289666933671,11.5448566087517,3.6860844055339,2.36527684012112,399.43536291031,8.04538837320261,392.505980970917,391.102399355287,1853.63065696744,153.13912522766,14.4302178048956,70.2447708515623,2.76956539203124,0.22909591625019,0.0568486925379894,0.00753289666933671,11.5448566087517,3.6860844055339,2.36527684012112,399.43536291031,8.04538837320261,8.03676598503692,8.12303798985464,8.16435807857825,8.04538837320261,8.03676598503692,8.12303798985464,8.16435807857825,15.772,15.772,2.01105,2.01105,2,1,4,1,1,33.5494,0.21,1.88,0.0368962650924238,1.15707615605352e-06,7.4417415872171e-10,5.9366380558578,9.12832541482969,2.49472828177873e-14,1.92775714572422e-09,0.00273143260043044,0.138246151704589,0.0245685893381045,9.04397101381579e-07,1.00868815355864e-09,2.80872612861429e-10,0.0368962650924238,1.15707615605352e-06,7.4417415872171e-10,5.9366380558578,9.12832541482969,2.49472828177873e-14,1.92775714572422e-09,0.00273143260043044,0.138246151704589,0.0245685893381045,9.04397101381579e-07,1.00868815355864e-09,2.80872612861429e-10,398.471016571429,65.4940264583117,27065.1963970565,TRUE,201904,30,1,33.183333,-118.385,90,37,418.7,62,62,TRUE,2019-04-01
"090.0 037.0",2019,7,20,33.1846,-118.3871,2,21.021,2,33.756,2,2000.7,2,2246.9,2,35173,884389,2,21.021,33.7561,5.616,23.54312,109.97,245.04,22,3,2,NA,3,NA,NA,NA,NA,NA,0.367,NA,0.112,NA,0.08,NA,1.49,NA,0.029,NA,0.34,NA,0.65,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,2,21.02,433.7,0.009,0.65,245.04,NA,NA,NA,NA,NA,NA,201907,20190709000370,9000370,3,-37.15,37454,198,33.18787,33,11.272,-118.38723,-118,23.234,90,90,90,37,37,37,1192,16,NA,25,42,1,3101,1907,41.5,NA,NA,30,2,5,12,4,1010,20.2,18.5,2,7,8,7,2.9,1.1,2246.9,2000.7,8.03089199998613,410.251896798194,408.877973820545,1810.66310817913,177.065887496611,12.9710043242554,77.5610441078843,4.41049962416582,0.0892489532636161,0.0538366532232339,0.00750998432577675,10.6095370487454,4.27808570297452,2.78182627369762,420.387426895434,8.03089199998613,410.251896798194,408.877973820545,1810.66310817913,177.065887496611,12.9710043242554,77.5610441078843,4.41049962416582,0.0892489532636161,0.0538366532232339,0.00750998432577675,10.6095370487454,4.27808570297452,2.78182627369762,420.387426895434,8.03089199998613,8.02170480035614,8.1243609694187,8.16052703995729,8.03089199998613,8.02170480035614,8.1243609694187,8.16052703995729,21.021,21.021,2.01105,2.01105,2,1,4,1,1,33.7561,0.08,1.49,0.0317234117628176,1.30008590218858e-06,9.10762724359901e-10,5.88602795106705,9.04059475247069,4.10767230055909e-14,2.2338739570265e-09,0.00248541942893761,0.113402649571233,0.0243298877813306,9.99138349038861e-07,1.32700829117667e-09,3.49126018241394e-10,0.0317234117628176,1.30008590218858e-06,9.10762724359901e-10,5.88602795106705,9.04059475247069,4.10767230055909e-14,2.2338739570265e-09,0.00248541942893761,0.113402649571233,0.0243298877813306,9.99138349038861e-07,1.32700829117667e-09,3.49126018241394e-10,400.926022,65.8975393458427,27231.9468037783,TRUE,201907,25,1,33.185,-118.386666,90,37,434.1,12,12,TRUE,2019-07-01
"090.0 037.0",2020,1,20,33.1846,-118.3871,1,15.515,2,33.543,2,2033.5,4,NA,2,35350,888760,1,15.515,33.5427,5.732,24.73641,100.91,250.13,22,3,2,NA,3,NA,NA,NA,NA,NA,0.08,9,0.394,9,0.24,NA,1.65,NA,0,8,0,8,0.12,NA,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,1,15.51,319.9,0.003,0.12,250.13,NA,NA,NA,NA,NA,NA,202001,20200109000370,9000370,1,-37.411,37266,10,33.1855,33,11.13,-118.39158,-118,23.495,90,90,90,37,37,37,1196,NA,NA,27,29,1,3101,2001,NA,NA,NA,NA,NA,NA,7,3,1022.1,16,13,NA,NA,NA,NA,1.9,0.1,NA,2033.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.515,15.515,1.005525,1.005525,2,1,4,1,1,33.5427,0.24,1.65,0.0371831191379133,1.15007257939814e-06,7.36724508038749e-10,5.93927475109206,9.13269488256951,2.4330399001226e-14,1.91351816069918e-09,0.00274439258773139,0.139636185219218,0.0245761884989403,8.99669083186064e-07,9.9487356260508e-10,2.7776879492334e-10,0.0371831191379133,1.15007257939814e-06,7.36724508038749e-10,5.93927475109206,9.13269488256951,2.4330399001226e-14,1.91351816069918e-09,0.00274439258773139,0.139636185219218,0.0245761884989403,8.99669083186064e-07,9.9487356260508e-10,2.7776879492334e-10,398.391439714286,65.4809469404285,27059.7913282368,TRUE,202001,27,1,33.183333,-118.39,90,37,438.3,9,983,TRUE,2020-01-01
"090.0 037.0",2021,1,20,33.1846,-118.3871,2,15.287,2,33.491,2,2028.7,2,2241.7,2,35574,893868,2,15.287,33.4907,5.859,24.74676,102.65,255.34,13,3,2,NA,3,NA,NA,NA,NA,NA,0.291,NA,0.067,NA,0.28,NA,2.28,NA,0,8,0.22,NA,0,4,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,2,15.29,318.9,0.006,0,255.34,NA,NA,NA,NA,NA,NA,202101,20210109000370,9000370,1,-37.532,37278,22,33.17907,33,10.744,-118.38988,-118,23.393,90,90,90,37,37,37.1,1193,NA,NA,27,37,1,3101,2101,22.7,NA,NA,NA,NA,NA,30,8,1016,14.9,13,NA,NA,NA,NA,2.9,1.1,2241.7,2028.7,8.0543506863512,384.70045886429,383.316327398794,1860.53380084776,153.810927016489,14.355272135754,70.4840029708569,2.69505735530101,0.30536614268759,0.0689180754202828,0.00740289633698602,11.5570075318763,3.70248961960436,2.37298875430356,391.280670631083,8.0543506863512,384.70045886429,383.316327398794,1860.53380084776,153.810927016489,14.355272135754,70.4840029708569,2.69505735530101,0.30536614268759,0.0689180754202828,0.00740289633698602,11.5570075318763,3.70248961960436,2.37298875430356,391.280670631083,8.0543506863512,8.04578522604758,8.1305983320159,8.17241480002501,8.0543506863512,8.04578522604758,8.1305983320159,8.17241480002501,15.287,15.287,2.01105,2.01105,2,1,4,1,1,33.4907,0.28,2.28,0.0374501974209385,1.14360342696761e-06,7.29455728031842e-10,5.94172455188794,9.1370010610768,2.37802998152563e-14,1.90023525012834e-09,0.00275383140361762,0.140775497493942,0.0245773676860757,8.95107516606238e-07,9.8330801374869e-10,2.75028449453259e-10,0.0374501974209385,1.14360342696761e-06,7.29455728031842e-10,5.94172455188794,9.1370010610768,2.37802998152563e-14,1.90023525012834e-09,0.00275383140361762,0.140775497493942,0.0245773676860757,8.95107516606238e-07,9.8330801374869e-10,2.75028449453259e-10,397.773828285714,65.37943426432,27017.8415403822,TRUE,202101,27,1,33.183333,-118.386666,90,37,426.5,30,30,TRUE,2021-01-01
