EXPOCODE,Ship_Name_x,Date,Year_UTC,Month_UTC,Day_UTC,Time_UTC,Station_ID,Latitude,Longitude,Depth,CTDTEMP_ITS90,CTDTEMP_flag,Salinity_PSS78,Salinity_flag,DIC,DIC_flag,TA,TA_flag,Cst_Cnt,Btl_Cnt,Depth_ID,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy__mol_Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_Sal,R_DYNHT,R_Nuts,R_Oxy__mol_Kg,DIC1,DIC2,TA1,TA2,pH1,pH2,DICQualityComment,Cruise_ID,Cruise,Cruz_Sta,DbSta_ID,Cast_ID,Quarter,Sta_Code,Distance,Year,Month,Julian_Date,Julian_Day,Time,Lat_Dec,Lat_Deg,Lat_Min,Lat_Hem,Lon_Dec,Lon_Deg,Lon_Min,Lon_Hem,Rpt_Line,St_Line,Ac_Line,Rpt_Sta,St_Station,Ac_Sta,Bottom_D,Secchi,ForelU,Ship_Name_y,Ship_Code,Data_Type,Order_Occ,Event_Num,Cruz_Leg,Orig_Sta_ID,Data_Or,Cruz_Num,IntChl,IntC14,Inc_Str,Inc_End,PST_LAN,Civil_T,TimeZone,Wave_Dir,Wave_Ht,Wave_Prd,Wind_Dir,Wind_Spd,Barometer,Dry_T,Wet_T,Wea,Cloud_Typ,Cloud_Amt,Visibility,TAlk,TCO2,pHin,pCO2in,fCO2in,HCO3in,CO3in,CO2in,BAlkin,OHin,PAlkin,SiAlkin,Hfreein,RFin,OmegaCAin,OmegaARin,xCO2in,pHout,pCO2out,fCO2out,HCO3out,CO3out,CO2out,BAlkout,OHout,PAlkout,SiAlkout,Hfreeout,RFout,OmegaCAout,OmegaARout,xCO2out,pHinTOTAL,pHinSWS,pHinFREE,pHinNBS,pHoutTOTAL,pHoutSWS,pHoutFREE,pHoutNBS,TEMPIN,TEMPOUT,PRESIN,PRESOUT,PAR1TYPE,PAR2TYPE,K1K2CONSTANTS,KSO4CONSTANTS,pHSCALEIN,SAL,PO4,SI,K0input,K1input,K2input,pK1input,pK2input,KWinput,KBinput,KFinput,KSinput,KP1input,KP2input,KP3input,KSiinput,K0output,K1output,K2output,pK1output,pK2output,KWoutput,KBoutput,KFoutput,KSoutput,KP1output,KP2output,KP3output,KSioutput,TB,TF,TS
32NM19851101,RV NEW HORIZON,1985-11-05,1985,11,5,00:00:00,090.0 090.0,31.4179,-121.99,11,17.55,2,33.427,2,1985.2,2,2232,2,24271,592971,19-8511NM-HY-309-1221-09000900-0011A-3,17.55,33.423,5.58,24.175,102.2,243.3205,NA,3,2,NA,3,NA,9,NA,NA,NA,0.08,NA,0.03,NA,0.39,NA,1.6,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,17.55,373.7,0.04,NA,243.3205,NA,NA,NA,NA,NA,NA,NA,1985-11-01-C-32NM,198511,19851109000900,9000900,19-8511NM-HY-309-1221-09000900,4,ST,-248.89,1985,11,31356,309,12:21:00,31.421666,31,25.3,N,-121.998333,-121,59.9,W,90,90,90,90,90,90.1,3975,NA,NA,RV NEW HORIZON,32NM,HY,NA,3910,NA,90   90,3101,8511,17.8,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,33,11,1019.5,16.1,13.7,NaN,NaN,NaN,NA,2232,1985.2,8.05443870759405,342.627669036915,341.429558596973,1799.81272311335,173.424275093932,11.9630017927177,81.2380934976564,3.61600109681116,0.434330453537354,0.0592987246113171,0.00738117253238486,10.6425049731998,3.54771648434336,2.31232873228494,349.415210614195,8.05443870759405,342.627669036915,341.429558596973,1799.81272311335,173.424275093932,11.9630017927177,81.2380934976564,3.61600109681116,0.434330453537354,0.0592987246113171,0.00738117253238486,10.6425049731998,3.54771648434336,2.31232873228494,349.415210614195,8.05443870759405,8.04589870498263,8.13187464306908,8.17749543383333,8.05443870759405,8.04589870498263,8.13187464306908,8.17749543383333,17.55,17.55,1019.5,1019.5,2,1,4,1,1,33.423,0.39,1.6,0.0350379792595483,1.32723688372246e-06,8.50048807950789e-10,5.87705155783469,9.07055613732671,3.18999385117526e-14,2.26987997204842e-09,0.00274900630649507,0.13814033575124,0.0257928387289117,1.01991166971121e-06,1.22724208910606e-09,3.39537856828549e-10,0.0350379792595483,1.32723688372246e-06,8.50048807950789e-10,5.87705155783469,9.07055613732671,3.18999385117526e-14,2.26987997204842e-09,0.00274900630649507,0.13814033575124,0.0257928387289117,1.01991166971121e-06,1.22724208910606e-09,3.39537856828549e-10,396.969745714286,65.2472725686943,26963.2261435024
32NM19851101,RV NEW HORIZON,1985-11-05,1985,11,5,00:00:00,090.0 090.0,31.4179,-121.99,11,NaN,2,33.416,2,1985.5,2,2232.2,2,24271,592971,19-8511NM-HY-309-1221-09000900-0011A-3,17.55,33.423,5.58,24.175,102.2,243.3205,NA,3,2,NA,3,NA,9,NA,NA,NA,0.08,NA,0.03,NA,0.39,NA,1.6,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,17.55,373.7,0.04,NA,243.3205,NA,NA,NA,NA,NA,NA,NA,1985-11-01-C-32NM,198511,19851109000900,9000900,19-8511NM-HY-309-1221-09000900,4,ST,-248.89,1985,11,31356,309,12:21:00,31.421666,31,25.3,N,-121.998333,-121,59.9,W,90,90,90,90,90,90.1,3975,NA,NA,RV NEW HORIZON,32NM,HY,NA,3910,NA,90   90,3101,8511,17.8,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,33,11,1019.5,16.1,13.7,NaN,NaN,NaN,NA,2232.2,1985.5,8.05421414161442,342.871100994973,341.672139315051,1800.16039204986,173.368106619253,11.971501330886,81.20468832218,3.61413181005923,0.434307100892314,0.0592692057563416,0.00738499019282272,10.6454404926747,3.5465674536012,2.31157981764897,349.663465021477,8.05421414161442,342.871100994973,341.672139315051,1800.16039204986,173.368106619253,11.971501330886,81.20468832218,3.61413181005923,0.434307100892314,0.0592692057563416,0.00738499019282272,10.6454404926747,3.5465674536012,2.31157981764897,349.663465021477,8.05421414161442,8.045674139003,8.13165007708945,8.1772708678537,8.05421414161442,8.045674139003,8.13165007708945,8.1772708678537,17.55,17.55,1019.5,1019.5,2,1,4,1,1,33.423,0.39,1.6,0.0350379792595483,1.32723688372246e-06,8.50048807950789e-10,5.87705155783469,9.07055613732671,3.18999385117526e-14,2.26987997204842e-09,0.00274900630649507,0.13814033575124,0.0257928387289117,1.01991166971121e-06,1.22724208910606e-09,3.39537856828549e-10,0.0350379792595483,1.32723688372246e-06,8.50048807950789e-10,5.87705155783469,9.07055613732671,3.18999385117526e-14,2.26987997204842e-09,0.00274900630649507,0.13814033575124,0.0257928387289117,1.01991166971121e-06,1.22724208910606e-09,3.39537856828549e-10,396.969745714286,65.2472725686943,26963.2261435024
32NM19851101,RV NEW HORIZON,1985-11-06,1985,11,6,00:00:00,090.0 070.0,32.0846,-120.6387,11,15.9,2,33.541,2,1995.1,2,2235.8,2,24274,593047,19-8511NM-HY-310-0018-09000700-0011A-3,15.9,33.548,5.83,24.655,103.4,254.1029,NA,3,2,NA,3,NA,9,NA,NA,NA,0.33,NA,0.14,NA,0.43,NA,2.2,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,15.9,328,0.03,NA,254.1029,NA,NA,NA,NA,NA,NA,NA,1985-11-01-C-32NM,198511,19851109000700,9000700,19-8511NM-HY-310-0018-09000700,4,ST,-169.09,1985,11,31357,310,00:18:00,32.083333,32,5,N,-120.641666,-120,38.5,W,90,90,90,70,70,70,3787,13,NA,RV NEW HORIZON,32NM,HY,NA,3913,NA,90   70,3101,8511,40.2,NA,NA,NA,NA,NA,NA,34,7,5,33,19,1017.7,17,14.7,1,6,6,NA,2235.8,1995.1,8.06516368222233,332.582748689175,331.395370293545,1814.09725636278,168.822084739949,12.1806588972706,80.3393406827654,3.17375357339397,0.476034940675535,0.0782192709846639,0.00727477222548648,10.8216063423152,3.43151684308244,2.22876715037467,338.503385355181,8.06516368222233,332.582748689175,331.395370293545,1814.09725636278,168.822084739949,12.1806588972706,80.3393406827654,3.17375357339397,0.476034940675535,0.0782192709846639,0.00727477222548648,10.8216063423152,3.43151684308244,2.22876715037467,338.503385355181,8.06516368222233,8.05678702828415,8.1381805999727,8.18465673057497,8.06516368222233,8.05678702828415,8.1381805999727,8.18465673057497,15.9,15.9,1017.7,1017.7,2,1,4,1,1,33.548,0.43,2.2,0.0367556700821765,1.28181722329048e-06,8.00949270623186e-10,5.89217389726298,9.09639498976608,2.73155230275586e-14,2.17360371624938e-09,0.00284240087560259,0.147820283007947,0.025918212931907,9.90574233478275e-07,1.12459851208985e-09,3.17285029412511e-10,0.0367556700821765,1.28181722329048e-06,8.00949270623186e-10,5.89217389726298,9.09639498976608,2.73155230275586e-14,2.17360371624938e-09,0.00284240087560259,0.147820283007947,0.025918212931907,9.90574233478275e-07,1.12459851208985e-09,3.17285029412511e-10,398.454388571429,65.4912934247241,27064.0669796912
32NM19851101,RV NEW HORIZON,1985-11-06,1985,11,6,00:00:00,090.0 070.0,32.0846,-120.6387,11,NaN,2,33.544,2,1994.4,2,2235.5,2,24274,593047,19-8511NM-HY-310-0018-09000700-0011A-3,15.9,33.548,5.83,24.655,103.4,254.1029,NA,3,2,NA,3,NA,9,NA,NA,NA,0.33,NA,0.14,NA,0.43,NA,2.2,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,15.9,328,0.03,NA,254.1029,NA,NA,NA,NA,NA,NA,NA,1985-11-01-C-32NM,198511,19851109000700,9000700,19-8511NM-HY-310-0018-09000700,4,ST,-169.09,1985,11,31357,310,00:18:00,32.083333,32,5,N,-120.641666,-120,38.5,W,90,90,90,70,70,70,3787,13,NA,RV NEW HORIZON,32NM,HY,NA,3913,NA,90   70,3101,8511,40.2,NA,NA,NA,NA,NA,NA,34,7,5,33,19,1017.7,17,14.7,1,6,6,NA,2235.5,1994.4,8.06600005030813,331.77618814291,330.591689309046,1813.18630184503,169.062579090821,12.1511190641526,80.4629344272056,3.17987150468658,0.476126789992858,0.078364680629,0.00726077588740196,10.8109799350688,3.4364051870272,2.23194212543731,337.68246642153,8.06600005030813,331.77618814291,330.591689309046,1813.18630184503,169.062579090821,12.1511190641526,80.4629344272056,3.17987150468658,0.476126789992858,0.078364680629,0.00726077588740196,10.8109799350688,3.4364051870272,2.23194212543731,337.68246642153,8.06600005030813,8.05762339636995,8.1390169680585,8.18549309866077,8.06600005030813,8.05762339636995,8.1390169680585,8.18549309866077,15.9,15.9,1017.7,1017.7,2,1,4,1,1,33.548,0.43,2.2,0.0367556700821765,1.28181722329048e-06,8.00949270623186e-10,5.89217389726298,9.09639498976608,2.73155230275586e-14,2.17360371624938e-09,0.00284240087560259,0.147820283007947,0.025918212931907,9.90574233478275e-07,1.12459851208985e-09,3.17285029412511e-10,0.0367556700821765,1.28181722329048e-06,8.00949270623186e-10,5.89217389726298,9.09639498976608,2.73155230275586e-14,2.17360371624938e-09,0.00284240087560259,0.147820283007947,0.025918212931907,9.90574233478275e-07,1.12459851208985e-09,3.17285029412511e-10,398.454388571429,65.4912934247241,27064.0669796912
31JD19860205,RV DAVID STARR JORDAN,1986-02-10,1986,2,10,00:00:00,090.0 090.0,31.4179,-121.99,12,16.19,2,33.573,2,1994.6,2,2238.4,2,24344,594928,19-8602JD-HY-041-1128-09000900-0012A-3,16.19,33.565,NaN,24.602,NaN,NaN,NA,3,2,NA,3,NA,NaN,9,NA,9,0.07,NA,0.03,NA,0.32,NA,1.9,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,12,16.19,333,0.04,NA,NaN,NA,NA,NA,NA,NA,NA,NA,1986-02-05-C-31JD,198602,19860209000900,9000900,19-8602JD-HY-041-1128-09000900,1,ST,-248.48,1986,2,31453,41,11:28:00,31.418333,31,25.1,N,-121.986666,-121,59.2,W,90,90,90,90,90,90,3924,NA,NA,RV DAVID STARR JORDAN,31JD,HY,24,232,NA,90   90,3101,8602,15.8,NA,NA,NA,NA,NA,NA,33,3,7,34,2,1019,13.7,9.6,NaN,NaN,NaN,NA,2238.4,1994.6,8.06647904372714,331.787330153228,330.607117605297,1811.50451575048,171.049419982452,12.0460642670677,81.107632102856,3.27431441493,0.354885116268321,0.0685610666092368,0.00723960395875015,10.747758315726,3.47914919516796,2.26126152501374,337.806198175927,8.06647904372714,331.787330153228,330.607117605297,1811.50451575048,171.049419982452,12.0460642670677,81.107632102856,3.27431441493,0.354885116268321,0.0685610666092368,0.00723960395875015,10.747758315726,3.47914919516796,2.26126152501374,337.806198175927,8.06647904372714,8.05807058670766,8.1402851911556,8.18654301626431,8.06647904372714,8.05807058670766,8.1402851911556,8.18654301626431,16.19,16.19,1019,1019,2,1,4,1,1,33.565,0.32,1.9,0.0364361915566783,1.29037280447612e-06,8.1022033908096e-10,5.88928479858749,9.091396858857,2.80957957057026e-14,2.19165597402928e-09,0.00282783736328249,0.146177079065509,0.0259056343014176,9.9633441791801e-07,1.14186626280755e-09,3.21222589839377e-10,0.0364361915566783,1.29037280447612e-06,8.1022033908096e-10,5.88928479858749,9.091396858857,2.80957957057026e-14,2.19165597402928e-09,0.00282783736328249,0.146177079065509,0.0259056343014176,9.9633441791801e-07,1.14186626280755e-09,3.21222589839377e-10,398.6563,65.5244802611442,27077.7813334129
31JD19860205,RV DAVID STARR JORDAN,1986-02-10,1986,2,10,00:00:00,090.0 090.0,31.4179,-121.99,12,NaN,2,33.567,2,1993.8,2,2242.8,2,24344,594928,19-8602JD-HY-041-1128-09000900-0012A-3,16.19,33.565,NaN,24.602,NaN,NaN,NA,3,2,NA,3,NA,NaN,9,NA,9,0.07,NA,0.03,NA,0.32,NA,1.9,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,12,16.19,333,0.04,NA,NaN,NA,NA,NA,NA,NA,NA,NA,1986-02-05-C-31JD,198602,19860209000900,9000900,19-8602JD-HY-041-1128-09000900,1,ST,-248.48,1986,2,31453,41,11:28:00,31.418333,31,25.1,N,-121.986666,-121,59.2,W,90,90,90,90,90,90,3924,NA,NA,RV DAVID STARR JORDAN,31JD,HY,24,232,NA,90   90,3101,8602,15.8,NA,NA,NA,NA,NA,NA,33,3,7,34,2,1019,13.7,9.6,NaN,NaN,NaN,NA,2242.8,1993.8,8.07600049231482,323.888958362156,322.736841394282,1807.57869812167,174.462000502891,11.7593013754392,82.5332638982531,3.34689300338374,0.355677890804897,0.0700247842593693,0.00708261052162534,10.6389194175616,3.54856116261193,2.30637560393124,329.764544067889,8.07600049231482,323.888958362156,322.736841394282,1807.57869812167,174.462000502891,11.7593013754392,82.5332638982531,3.34689300338374,0.355677890804897,0.0700247842593693,0.00708261052162534,10.6389194175616,3.54856116261193,2.30637560393124,329.764544067889,8.07600049231482,8.06759203529534,8.14980663974328,8.19606446485199,8.07600049231482,8.06759203529534,8.14980663974328,8.19606446485199,16.19,16.19,1019,1019,2,1,4,1,1,33.565,0.32,1.9,0.0364361915566783,1.29037280447612e-06,8.1022033908096e-10,5.88928479858749,9.091396858857,2.80957957057026e-14,2.19165597402928e-09,0.00282783736328249,0.146177079065509,0.0259056343014176,9.9633441791801e-07,1.14186626280755e-09,3.21222589839377e-10,0.0364361915566783,1.29037280447612e-06,8.1022033908096e-10,5.88928479858749,9.091396858857,2.80957957057026e-14,2.19165597402928e-09,0.00282783736328249,0.146177079065509,0.0259056343014176,9.9633441791801e-07,1.14186626280755e-09,3.21222589839377e-10,398.6563,65.5244802611442,27077.7813334129
31JD19860205,RV DAVID STARR JORDAN,1986-02-14,1986,2,14,00:00:00,090.0 070.0,32.0846,-120.6387,11,14.41,2,33.298,2,1992.7,2,2221.9,2,24355,595216,19-8602JD-HY-045-1549-09000700-0011A-3,NaN,33.301,5.96,NaN,NaN,NaN,NA,3,NaN,9,3,NA,NaN,NA,9,9,0.16,NA,0.07,NA,0.39,NA,2.5,NA,0,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,NaN,NaN,0.03,NA,NaN,NA,NA,NA,NA,NA,NA,NA,1986-02-05-C-31JD,198602,19860209000700,9000700,19-8602JD-HY-045-1549-09000700,1,ST,-168.82,1986,2,31457,45,15:49:00,32.085,32,5.1,N,-120.636666,-120,38.2,W,90,90,90,70,70,70,4018,NA,NA,RV DAVID STARR JORDAN,31JD,HY,35,342,NA,90   70,3101,8602,26.6,NA,NA,NA,NA,NA,NA,20,8,5,19,22,1015,15.5,14.8,2,5,8,5,2221.9,1992.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1015,1015,2,1,4,1,1,33.301,0.39,2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,395.520734285714,65.0091082132091,26864.8054873821
31JD19860205,RV DAVID STARR JORDAN,1986-02-14,1986,2,14,00:00:00,090.0 070.0,32.0846,-120.6387,11,NaN,2,33.296,2,1992,2,2225,2,24355,595216,19-8602JD-HY-045-1549-09000700-0011A-3,NaN,33.301,5.96,NaN,NaN,NaN,NA,3,NaN,9,3,NA,NaN,NA,9,9,0.16,NA,0.07,NA,0.39,NA,2.5,NA,0,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,NaN,NaN,0.03,NA,NaN,NA,NA,NA,NA,NA,NA,NA,1986-02-05-C-31JD,198602,19860209000700,9000700,19-8602JD-HY-045-1549-09000700,1,ST,-168.82,1986,2,31457,45,15:49:00,32.085,32,5.1,N,-120.636666,-120,38.2,W,90,90,90,70,70,70,4018,NA,NA,RV DAVID STARR JORDAN,31JD,HY,35,342,NA,90   70,3101,8602,26.6,NA,NA,NA,NA,NA,NA,20,8,5,19,22,1015,15.5,14.8,2,5,8,5,2225,1992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1015,1015,2,1,4,1,1,33.301,0.39,2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,395.520734285714,65.0091082132091,26864.8054873821
32NM19860918,RV NEW HORIZON,1986-09-22,1986,9,22,00:00:00,090.0 090.0,31.4179,-121.99,9,18.41,2,33.194,2,1979.1,2,2222.3,2,24536,599843,19-8609NM-HY-265-1812-09000900-0009A-3,18.41,33.193,5.49,23.789,102.1,239.4863,NA,3,2,NA,3,NA,NaN,NA,NA,NA,0.07,NA,0.01,NA,0.33,NA,2.2,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,18.41,410.5,0.03,NA,239.4863,NA,NA,NA,NA,NA,NA,NA,1986-09-18-C-32NM,198609,19860909000900,9000900,19-8609NM-HY-265-1812-09000900,3,ST,-249.84,1986,9,31677,265,18:12:00,31.438333,31,26.3,N,-122.031666,-122,1.9,W,90,90,89.8,90,90,90.3,3918,31,3,RV NEW HORIZON,32NM,HY,24,232,NA,90   90,3101,8609,23.9,NA,NA,NA,NA,NA,NA,34,5,5,34,10,1017.9,19.4,15.3,1,8,3,7,2222.3,1979.1,8.03903356082787,356.812316480378,355.57796108392,1795.45660709585,171.473915550402,12.1694773537518,79.6867373551822,3.76894913623023,0.367809961111235,0.0813888227070029,0.00760848245955859,10.6905914383181,3.52550850213288,2.30139420605437,364.283109496037,8.03903356082787,356.812316480378,355.57796108392,1795.45660709585,171.473915550402,12.1694773537518,79.6867373551822,3.76894913623023,0.367809961111235,0.0813888227070029,0.00760848245955859,10.6905914383181,3.52550850213288,2.30139420605437,364.283109496037,8.03903356082787,8.03042230974843,8.11870195625983,8.16416324527416,8.03903356082787,8.03042230974843,8.11870195625983,8.16416324527416,18.41,18.41,1017.9,1017.9,2,1,4,1,1,33.193,0.33,2.2,0.0342244983818881,1.34855736680725e-06,8.72950444849095e-10,5.87013057419595,9.05901040937511,3.44498008500801e-14,2.31558670877861e-09,0.00269339694389189,0.132992822220659,0.0256872035984121,1.0325475463189e-06,1.28464369173193e-09,3.51139710240895e-10,0.0342244983818881,1.34855736680725e-06,8.72950444849095e-10,5.87013057419595,9.05901040937511,3.44498008500801e-14,2.31558670877861e-09,0.00269339694389189,0.132992822220659,0.0256872035984121,1.0325475463189e-06,1.28464369173193e-09,3.51139710240895e-10,394.238002857143,64.7982741935993,26777.679004915
32NM19860918,RV NEW HORIZON,1986-09-22,1986,9,22,00:00:00,090.0 090.0,31.4179,-121.99,9,NaN,2,33.194,2,1979.6,2,2222,2,24536,599843,19-8609NM-HY-265-1812-09000900-0009A-3,18.41,33.193,5.49,23.789,102.1,239.4863,NA,3,2,NA,3,NA,NaN,NA,NA,NA,0.07,NA,0.01,NA,0.33,NA,2.2,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,18.41,410.5,0.03,NA,239.4863,NA,NA,NA,NA,NA,NA,NA,1986-09-18-C-32NM,198609,19860909000900,9000900,19-8609NM-HY-265-1812-09000900,3,ST,-249.84,1986,9,31677,265,18:12:00,31.438333,31,26.3,N,-122.031666,-122,1.9,W,90,90,89.8,90,90,90.3,3918,31,3,RV NEW HORIZON,32NM,HY,24,232,NA,90   90,3101,8609,23.9,NA,NA,NA,NA,NA,NA,34,5,5,34,10,1017.9,19.4,15.3,1,8,3,7,2222,1979.6,8.03750068386618,358.265982276646,357.026598073341,1796.41955091664,170.961392855308,12.2190562280521,79.462563391249,3.75566977914992,0.367674006805187,0.081112633482954,0.0076353846531382,10.708632998025,3.51497102117964,2.294515511081,365.767211563073,8.03750068386618,358.265982276646,357.026598073341,1796.41955091664,170.961392855308,12.2190562280521,79.462563391249,3.75566977914992,0.367674006805187,0.081112633482954,0.0076353846531382,10.708632998025,3.51497102117964,2.294515511081,365.767211563073,8.03750068386618,8.02888943278674,8.11716907929814,8.16263036831247,8.03750068386618,8.02888943278674,8.11716907929814,8.16263036831247,18.41,18.41,1017.9,1017.9,2,1,4,1,1,33.193,0.33,2.2,0.0342244983818881,1.34855736680725e-06,8.72950444849095e-10,5.87013057419595,9.05901040937511,3.44498008500801e-14,2.31558670877861e-09,0.00269339694389189,0.132992822220659,0.0256872035984121,1.0325475463189e-06,1.28464369173193e-09,3.51139710240895e-10,0.0342244983818881,1.34855736680725e-06,8.72950444849095e-10,5.87013057419595,9.05901040937511,3.44498008500801e-14,2.31558670877861e-09,0.00269339694389189,0.132992822220659,0.0256872035984121,1.0325475463189e-06,1.28464369173193e-09,3.51139710240895e-10,394.238002857143,64.7982741935993,26777.679004915
32NM19860918,RV NEW HORIZON,1986-09-23,1986,9,23,00:00:00,090.0 070.0,32.0846,-120.6387,10,17.07,2,33.532,2,1989.9,2,2240.4,2,24539,599918,19-8609NM-HY-266-1016-09000700-0010A-3,17.07,33.529,5.77,24.37,104.7,251.5577,NA,3,2,NA,3,NA,NaN,NA,NA,NA,0.29,NA,0.08,NA,0.38,NA,2.7,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,17.07,355.1,0.03,NA,251.5577,NA,NA,NA,NA,NA,NA,NA,1986-09-18-C-32NM,198609,19860909000700,9000700,19-8609NM-HY-266-1016-09000700,3,ST,-168.61,1986,9,31678,266,10:16:00,32.096666,32,5.8,N,-120.64,-120,38.4,W,90,90,89.9,70,70,69.9,3794,NA,NA,RV NEW HORIZON,32NM,HY,27,262,NA,90   70,3101,8609,30.9,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,30,6,1014.9,17.9,13.7,1,7,1,5,2240.4,1989.9,8.06635908272745,332.635172417972,331.464976205951,1802.42537557661,175.704159390938,11.770465032453,82.4943845152975,3.55654673637128,0.423307711033434,0.100819345249545,0.00720166291789482,10.5851127069654,3.58820668828221,2.33650025924932,339.0235290592,8.06635908272745,332.635172417972,331.464976205951,1802.42537557661,175.704159390938,11.770465032453,82.4943845152975,3.55654673637128,0.423307711033434,0.100819345249545,0.00720166291789482,10.5851127069654,3.58820668828221,2.33650025924932,339.0235290592,8.06635908272745,8.05785966658307,8.1425672101411,8.18828213605209,8.06635908272745,8.05785966658307,8.1425672101411,8.18828213605209,17.07,17.07,1014.9,1014.9,2,1,4,1,1,33.529,0.38,2.7,0.0355104336125694,1.31433050808566e-06,8.36692096886977e-10,5.88129541119257,9.07743433319498,3.0525967491263e-14,2.2425569812218e-09,0.00277886843506491,0.141016175349036,0.0258381715559318,1.01196972213702e-06,1.19553447371098e-09,3.32926468448911e-10,0.0355104336125694,1.31433050808566e-06,8.36692096886977e-10,5.88129541119257,9.07743433319498,3.0525967491263e-14,2.2425569812218e-09,0.00277886843506491,0.141016175349036,0.0258381715559318,1.01196972213702e-06,1.19553447371098e-09,3.32926468448911e-10,398.228722857143,65.4542022546076,27048.7391725905
