EXPOCODE,Ship_Name.x,Date.x,Year_UTC,Month_UTC,Day_UTC,Time_UTC,Station_ID,Latitude,Longitude,Depth,CTDTEMP_ITS90,CTDTEMP_flag,Salinity_PSS78,Salinity_flag,DIC,DIC_flag,TA,TA_flag,Cst_Cnt,Btl_Cnt,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_Sal,R_DYNHT,R_Nuts,R_Oxy_µmol/Kg,DIC1,DIC2,TA1,TA2,pH1,pH2,DIC Quality Comment,Cruise_ID,Cruise,Cruz_Sta,DbSta_ID,Cast_ID,Quarter,Sta_Code,Distance,Date.y,Julian_Date,Julian_Day,Time,Lat_Dec,Lat_Deg,Lat_Min,Lat_Hem,Lon_Dec,Lon_Deg,Lon_Min,Lon_Hem,Rpt_Line,St_Line,Ac_Line,Rpt_Sta,St_Station,Ac_Sta,Bottom_D,Secchi,ForelU,Ship_Name.y,Ship_Code,Data_Type,Order_Occ,Event_Num,Cruz_Leg,Orig_Sta_ID,Data_Or,Cruz_Num,IntChl,IntC14,Inc_Str,Inc_End,PST_LAN,Civil_T,TimeZone,Wave_Dir,Wave_Ht,Wave_Prd,Wind_Dir,Wind_Spd,Barometer,Dry_T,Wet_T,Wea,Cloud_Typ,Cloud_Amt,Visibility,Depthm_Upper,Depthm_Lower
31M419850219,MCARTHUR,1985-02-25,1985,2,25,00:00:00,090.0 070.0,32.0846,-120.6387,10,NaN,2,33.361,2,1990.4,2,2222.4,2,23988,587499,19-8502M4-HY-056-0435-09000700-0010A-3,10,14.67,33.35,5.91,24.772,102.2,257.5603,NA,3,2,NA,3,NA,9,NA,NA,NA,0.16,NA,0.03,NA,0.31,NA,2.2,NA,0,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,14.67,316.8,0.03,NA,257.5603,NA,NA,NA,NA,NA,NA,NA,1985-02-19-C-31M4,198502,19850209000700,09000700,19-8502M4-HY-056-0435-09000700,1,ST,-169.13,1985-02-25,31103,56,04:35:00,32.086666,32,5.2,N,-120.645,-120,38.7,W,90.0,90,90,70.0,70,70.1,3752,NA,NA,MCARTHUR,31M4,HY,NA,3618,NA,90   70,3101,8502,30.8,NA,NA,NA,NA,NA,NA,34,6,7,35,20,1023.5,13.1,12.2,0,NA,0,NA,10.9,9.1
31M419850219,MCARTHUR,1985-02-25,1985,2,25,00:09:35,090.0 090.0,31.4179,-121.99,10,15.600,2,33.393,2,1985.7,2,2231.1,2,23986,587435,19-8502M4-HY-055-1700-09000900-0010A-3,10,15.6,33.42,5.76,24.623,101.5,251.0598,NA,3,2,NA,3,NA,9,NA,NA,NA,0.07,NA,0.01,NA,0.2,NA,0.9,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,15.6,330.9,0.03,NA,251.0598,NA,NA,NA,NA,NA,NA,NA,1985-02-19-C-31M4,198502,19850209000900,09000900,19-8502M4-HY-055-1700-09000900,1,ST,-247.65,1985-02-24,31102,55,17:00:00,31.421666,31,25.3,N,-121.97,-121,58.2,W,90.0,90,90,90.0,90,89.8,3818,54,NA,MCARTHUR,31M4,HY,NA,3616,NA,90   90,3101,8502,19.7,NA,NA,NA,NA,NA,NA,36,4,7,5,5,1024.9,14.4,12.2,2,6,8,NA,10.9,9.1
31M419850219,MCARTHUR,1985-02-25,1985,2,25,00:09:35,090.0 090.0,31.4179,-121.99,10,15.600,2,33.393,2,1985.7,2,2231.1,2,24028,588517,19-8502M4-PR-055-1857-09000900-0010A-7,10,15.77,33.426,5.75,24.59,101.7,250.632,NA,7,2,NA,3,NA,9,NA,NA,NA,0.07,NA,0.01,NA,0.2,NA,1.1,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,0.1,2,NA,0.51,2,NA,NA,76.9,10,15.77,334.1,0.03,NA,250.632,NA,NA,NA,NA,NA,NA,NA,1985-02-19-C-31M4,198502,19850209000900,09000900,19-8502M4-PR-055-1857-09000900,1,ST,-247.65,1985-02-24,31102,55,18:57:00,31.421666,31,25.3,N,-121.97,-121,58.2,W,90.0,90,90,90.0,90,89.8,3818,54,NA,MCARTHUR,31M4,PR,NA,3658,NA,90   90,3101,8502,16.2,90.7,12:21:00,18:22:00,12:21:00,18:22:00,8,NA,NA,NA,5,5,1024.9,14.4,12.2,2,6,8,NA,10.9,9.1
31M419850219,MCARTHUR,1985-02-26,1985,2,26,00:42:16,090.0 070.0,32.0846,-120.6387,10,14.670,2,33.362,2,1990.9,2,2223.4,2,23988,587499,19-8502M4-HY-056-0435-09000700-0010A-3,10,14.67,33.35,5.91,24.772,102.2,257.5603,NA,3,2,NA,3,NA,9,NA,NA,NA,0.16,NA,0.03,NA,0.31,NA,2.2,NA,0,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,14.67,316.8,0.03,NA,257.5603,NA,NA,NA,NA,NA,NA,NA,1985-02-19-C-31M4,198502,19850209000700,09000700,19-8502M4-HY-056-0435-09000700,1,ST,-169.13,1985-02-25,31103,56,04:35:00,32.086666,32,5.2,N,-120.645,-120,38.7,W,90.0,90,90,70.0,70,70.1,3752,NA,NA,MCARTHUR,31M4,HY,NA,3618,NA,90   70,3101,8502,30.8,NA,NA,NA,NA,NA,NA,34,6,7,35,20,1023.5,13.1,12.2,0,NA,0,NA,10.9,9.1
31JD19850430,RV DAVID STARR JORDAN,1985-05-06,1985,5,6,00:00:00,090.0 070.0,32.0846,-120.6387,11,13.180,2,33.278,2,1997.4,2,2218.5,2,24057,589274,19-8505JD-HY-126-1759-09000700-0011A-3,11,13.18,33.266,6.1,25.015,102.2,265.7776,NA,3,2,NA,3,NA,9,NA,NA,NA,0.5,NA,0.12,NA,0.36,NA,1.9,NA,0.03,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,13.18,293.6,0.03,NA,265.7776,NA,NA,NA,NA,NA,NA,NA,1985-04-30-C-31JD,198505,19850509000700,09000700,19-8505JD-HY-126-1759-09000700,2,ST,-169.56,1985-05-06,31173,126,17:59:00,32.08,32,4.8,N,-120.65,-120,39,W,90.0,90,90,70.0,70,70.2,3840,17,NA,RV DAVID STARR JORDAN,31JD,HY,NA,3690,NA,90   70,3101,8505,54.5,NA,NA,NA,NA,NA,NA,32,5,7,31,4,1017,14.2,10.9,2,6,8,NA,11.9,10.1
31JD19850430,RV DAVID STARR JORDAN,1985-05-06,1985,5,6,00:00:00,090.0 070.0,32.0846,-120.6387,11,NaN,2,33.278,2,1997.0,2,2217.3,2,24057,589274,19-8505JD-HY-126-1759-09000700-0011A-3,11,13.18,33.266,6.1,25.015,102.2,265.7776,NA,3,2,NA,3,NA,9,NA,NA,NA,0.5,NA,0.12,NA,0.36,NA,1.9,NA,0.03,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,13.18,293.6,0.03,NA,265.7776,NA,NA,NA,NA,NA,NA,NA,1985-04-30-C-31JD,198505,19850509000700,09000700,19-8505JD-HY-126-1759-09000700,2,ST,-169.56,1985-05-06,31173,126,17:59:00,32.08,32,4.8,N,-120.65,-120,39,W,90.0,90,90,70.0,70,70.2,3840,17,NA,RV DAVID STARR JORDAN,31JD,HY,NA,3690,NA,90   70,3101,8505,54.5,NA,NA,NA,NA,NA,NA,32,5,7,31,4,1017,14.2,10.9,2,6,8,NA,11.9,10.1
31JD19850430,RV DAVID STARR JORDAN,1985-05-06,1985,5,6,00:00:00,090.0 090.0,31.4179,-121.99,11,15.080,2,NA,2,1997.9,2,NaN,2,24055,589210,19-8505JD-HY-126-0526-09000900-0011A-3,11,15.08,33.51,5.85,24.807,102.1,254.9368,NA,3,2,NA,3,NA,9,NA,NA,NA,0.08,NA,0.01,NA,0.35,NA,2.4,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,15.08,313.5,0.03,NA,254.9368,NA,NA,NA,NA,NA,NA,NA,1985-04-30-C-31JD,198505,19850509000900,09000900,19-8505JD-HY-126-0526-09000900,2,ST,-248.43,1985-05-06,31173,126,05:26:00,31.42,31,25.2,N,-121.986666,-121,59.2,W,90.0,90,90,90.0,90,89.9,3931,NA,NA,RV DAVID STARR JORDAN,31JD,HY,NA,3688,NA,90   90,3101,8505,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,15,1016,13.9,11.4,NA,NA,NA,NA,11.9,10.1
31JD19850430,RV DAVID STARR JORDAN,1985-05-06,1985,5,6,00:00:00,090.0 090.0,31.4179,-121.99,11,NaN,2,NA,2,1996.8,2,NaN,2,24055,589210,19-8505JD-HY-126-0526-09000900-0011A-3,11,15.08,33.51,5.85,24.807,102.1,254.9368,NA,3,2,NA,3,NA,9,NA,NA,NA,0.08,NA,0.01,NA,0.35,NA,2.4,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,15.08,313.5,0.03,NA,254.9368,NA,NA,NA,NA,NA,NA,NA,1985-04-30-C-31JD,198505,19850509000900,09000900,19-8505JD-HY-126-0526-09000900,2,ST,-248.43,1985-05-06,31173,126,05:26:00,31.42,31,25.2,N,-121.986666,-121,59.2,W,90.0,90,90,90.0,90,89.9,3931,NA,NA,RV DAVID STARR JORDAN,31JD,HY,NA,3688,NA,90   90,3101,8505,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,15,1016,13.9,11.4,NA,NA,NA,NA,11.9,10.1
31JD19850430,RV DAVID STARR JORDAN,1985-05-07,1985,5,7,02:01:24,090.0 070.0,32.0846,-120.6387,11,13.180,2,33.278,2,1997.2,2,2217.9,2,24057,589274,19-8505JD-HY-126-1759-09000700-0011A-3,11,13.18,33.266,6.1,25.015,102.2,265.7776,NA,3,2,NA,3,NA,9,NA,NA,NA,0.5,NA,0.12,NA,0.36,NA,1.9,NA,0.03,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,13.18,293.6,0.03,NA,265.7776,NA,NA,NA,NA,NA,NA,NA,1985-04-30-C-31JD,198505,19850509000700,09000700,19-8505JD-HY-126-1759-09000700,2,ST,-169.56,1985-05-06,31173,126,17:59:00,32.08,32,4.8,N,-120.65,-120,39,W,90.0,90,90,70.0,70,70.2,3840,17,NA,RV DAVID STARR JORDAN,31JD,HY,NA,3690,NA,90   70,3101,8505,54.5,NA,NA,NA,NA,NA,NA,32,5,7,31,4,1017,14.2,10.9,2,6,8,NA,11.9,10.1
32NM19850809,RV NEW HORIZON,1985-08-13,1985,8,13,00:00:00,090.0 090.0,31.4179,-121.99,10,18.200,2,33.426,2,1989.9,2,2231.0,2,24194,591008,19-8508NM-HY-225-2236-09000900-0010A-3,10,18.2,33.421,5.56,24.016,103.1,242.4861,NA,3,2,NA,3,NA,9,NA,NA,NA,0.08,NA,0.01,NA,0.33,NA,1.9,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,18.2,388.9,0.03,NA,242.4861,NA,NA,NA,NA,NA,NA,NA,1985-08-09-C-32NM,198508,19850809000900,09000900,19-8508NM-HY-225-2236-09000900,3,ST,-248.84,1985-08-13,31272,225,22:36:00,31.423333,31,25.4,N,-121.998333,-121,59.9,W,90.0,90,90,90.0,90,90,3815,32,NA,RV NEW HORIZON,32NM,HY,NA,3830,NA,90   90,3101,8508,22.8,NA,NA,NA,NA,NA,NA,34,5,8,21,3,1017.9,20.9,18.3,2,6,8,NA,10.9,9.1
32NM19850809,RV NEW HORIZON,1985-08-13,1985,8,13,00:00:00,090.0 090.0,31.4179,-121.99,10,NaN,2,33.426,2,1988.9,2,2230.8,2,24194,591008,19-8508NM-HY-225-2236-09000900-0010A-3,10,18.2,33.421,5.56,24.016,103.1,242.4861,NA,3,2,NA,3,NA,9,NA,NA,NA,0.08,NA,0.01,NA,0.33,NA,1.9,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,18.2,388.9,0.03,NA,242.4861,NA,NA,NA,NA,NA,NA,NA,1985-08-09-C-32NM,198508,19850809000900,09000900,19-8508NM-HY-225-2236-09000900,3,ST,-248.84,1985-08-13,31272,225,22:36:00,31.423333,31,25.4,N,-121.998333,-121,59.9,W,90.0,90,90,90.0,90,90,3815,32,NA,RV NEW HORIZON,32NM,HY,NA,3830,NA,90   90,3101,8508,22.8,NA,NA,NA,NA,NA,NA,34,5,8,21,3,1017.9,20.9,18.3,2,6,8,NA,10.9,9.1
32NM19850809,RV NEW HORIZON,1985-08-14,1985,8,14,00:00:00,090.0 070.0,32.0846,-120.6387,10,16.780,2,33.598,2,1993.5,2,2240.1,2,24196,591067,19-8508NM-HY-226-1006-09000700-0010A-3,10,16.78,33.588,5.78,24.484,104.4,251.9657,NA,3,2,NA,3,NA,9,NA,NA,NA,0.09,NA,0.02,NA,0.34,NA,1.7,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,16.78,344.3,0.03,NA,251.9657,NA,NA,NA,NA,NA,NA,NA,1985-08-09-C-32NM,198508,19850809000700,09000700,19-8508NM-HY-226-1006-09000700,3,ST,-169.72,1985-08-14,31273,226,10:06:00,32.086666,32,5.2,N,-120.658333,-120,39.5,W,90.0,90,89.9,70.0,70,70.2,3769,NA,NA,RV NEW HORIZON,32NM,HY,NA,3832,NA,90   70,3101,8508,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,8,1017.4,17.7,16,0,NA,0,NA,10.9,9.1
32NM19850809,RV NEW HORIZON,1985-08-14,1985,8,14,00:00:00,090.0 070.0,32.0846,-120.6387,10,NaN,2,33.6,2,1993.1,2,2239.7,2,24196,591067,19-8508NM-HY-226-1006-09000700-0010A-3,10,16.78,33.588,5.78,24.484,104.4,251.9657,NA,3,2,NA,3,NA,9,NA,NA,NA,0.09,NA,0.02,NA,0.34,NA,1.7,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,16.78,344.3,0.03,NA,251.9657,NA,NA,NA,NA,NA,NA,NA,1985-08-09-C-32NM,198508,19850809000700,09000700,19-8508NM-HY-226-1006-09000700,3,ST,-169.72,1985-08-14,31273,226,10:06:00,32.086666,32,5.2,N,-120.658333,-120,39.5,W,90.0,90,89.9,70.0,70,70.2,3769,NA,NA,RV NEW HORIZON,32NM,HY,NA,3832,NA,90   70,3101,8508,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,8,1017.4,17.7,16,0,NA,0,NA,10.9,9.1
32NM19850809,RV NEW HORIZON,1985-08-14,1985,8,14,04:14:20,090.0 090.0,31.4179,-121.99,10,18.200,2,33.426,2,1989.4,2,2230.9,2,24194,591008,19-8508NM-HY-225-2236-09000900-0010A-3,10,18.2,33.421,5.56,24.016,103.1,242.4861,NA,3,2,NA,3,NA,9,NA,NA,NA,0.08,NA,0.01,NA,0.33,NA,1.9,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,18.2,388.9,0.03,NA,242.4861,NA,NA,NA,NA,NA,NA,NA,1985-08-09-C-32NM,198508,19850809000900,09000900,19-8508NM-HY-225-2236-09000900,3,ST,-248.84,1985-08-13,31272,225,22:36:00,31.423333,31,25.4,N,-121.998333,-121,59.9,W,90.0,90,90,90.0,90,90,3815,32,NA,RV NEW HORIZON,32NM,HY,NA,3830,NA,90   90,3101,8508,22.8,NA,NA,NA,NA,NA,NA,34,5,8,21,3,1017.9,20.9,18.3,2,6,8,NA,10.9,9.1
32NM19850809,RV NEW HORIZON,1985-08-15,1985,8,15,03:01:50,090.0 070.0,32.0846,-120.6387,10,16.780,2,33.599,2,1993.3,2,2239.9,2,24196,591067,19-8508NM-HY-226-1006-09000700-0010A-3,10,16.78,33.588,5.78,24.484,104.4,251.9657,NA,3,2,NA,3,NA,9,NA,NA,NA,0.09,NA,0.02,NA,0.34,NA,1.7,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,16.78,344.3,0.03,NA,251.9657,NA,NA,NA,NA,NA,NA,NA,1985-08-09-C-32NM,198508,19850809000700,09000700,19-8508NM-HY-226-1006-09000700,3,ST,-169.72,1985-08-14,31273,226,10:06:00,32.086666,32,5.2,N,-120.658333,-120,39.5,W,90.0,90,89.9,70.0,70,70.2,3769,NA,NA,RV NEW HORIZON,32NM,HY,NA,3832,NA,90   70,3101,8508,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,8,1017.4,17.7,16,0,NA,0,NA,10.9,9.1
32NM19851101,RV NEW HORIZON,1985-11-05,1985,11,5,00:00:00,090.0 090.0,31.4179,-121.99,11,17.550,2,33.427,2,1985.2,2,2232.0,2,24271,592971,19-8511NM-HY-309-1221-09000900-0011A-3,11,17.55,33.423,5.58,24.175,102.2,243.3205,NA,3,2,NA,3,NA,9,NA,NA,NA,0.08,NA,0.03,NA,0.39,NA,1.6,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,17.55,373.7,0.04,NA,243.3205,NA,NA,NA,NA,NA,NA,NA,1985-11-01-C-32NM,198511,19851109000900,09000900,19-8511NM-HY-309-1221-09000900,4,ST,-248.89,1985-11-05,31356,309,12:21:00,31.421666,31,25.3,N,-121.998333,-121,59.9,W,90.0,90,90,90.0,90,90.1,3975,NA,NA,RV NEW HORIZON,32NM,HY,NA,3910,NA,90   90,3101,8511,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,11,1019.5,16.1,13.7,NA,NA,NA,NA,11.9,10.1
32NM19851101,RV NEW HORIZON,1985-11-05,1985,11,5,00:00:00,090.0 090.0,31.4179,-121.99,11,NaN,2,33.416,2,1985.5,2,2232.2,2,24271,592971,19-8511NM-HY-309-1221-09000900-0011A-3,11,17.55,33.423,5.58,24.175,102.2,243.3205,NA,3,2,NA,3,NA,9,NA,NA,NA,0.08,NA,0.03,NA,0.39,NA,1.6,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,17.55,373.7,0.04,NA,243.3205,NA,NA,NA,NA,NA,NA,NA,1985-11-01-C-32NM,198511,19851109000900,09000900,19-8511NM-HY-309-1221-09000900,4,ST,-248.89,1985-11-05,31356,309,12:21:00,31.421666,31,25.3,N,-121.998333,-121,59.9,W,90.0,90,90,90.0,90,90.1,3975,NA,NA,RV NEW HORIZON,32NM,HY,NA,3910,NA,90   90,3101,8511,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,11,1019.5,16.1,13.7,NA,NA,NA,NA,11.9,10.1
32NM19851101,RV NEW HORIZON,1985-11-06,1985,11,6,00:00:00,090.0 070.0,32.0846,-120.6387,11,15.900,2,33.541,2,1995.1,2,2235.8,2,24274,593047,19-8511NM-HY-310-0018-09000700-0011A-3,11,15.9,33.548,5.83,24.655,103.4,254.1029,NA,3,2,NA,3,NA,9,NA,NA,NA,0.33,NA,0.14,NA,0.43,NA,2.2,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,15.9,328,0.03,NA,254.1029,NA,NA,NA,NA,NA,NA,NA,1985-11-01-C-32NM,198511,19851109000700,09000700,19-8511NM-HY-310-0018-09000700,4,ST,-169.09,1985-11-06,31357,310,00:18:00,32.083333,32,5,N,-120.641666,-120,38.5,W,90.0,90,90,70.0,70,70,3787,13,NA,RV NEW HORIZON,32NM,HY,NA,3913,NA,90   70,3101,8511,40.2,NA,NA,NA,NA,NA,NA,34,7,5,33,19,1017.7,17,14.7,1,6,6,NA,11.9,10.1
32NM19851101,RV NEW HORIZON,1985-11-06,1985,11,6,00:00:00,090.0 070.0,32.0846,-120.6387,11,NaN,2,33.544,2,1994.4,2,2235.5,2,24274,593047,19-8511NM-HY-310-0018-09000700-0011A-3,11,15.9,33.548,5.83,24.655,103.4,254.1029,NA,3,2,NA,3,NA,9,NA,NA,NA,0.33,NA,0.14,NA,0.43,NA,2.2,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,15.9,328,0.03,NA,254.1029,NA,NA,NA,NA,NA,NA,NA,1985-11-01-C-32NM,198511,19851109000700,09000700,19-8511NM-HY-310-0018-09000700,4,ST,-169.09,1985-11-06,31357,310,00:18:00,32.083333,32,5,N,-120.641666,-120,38.5,W,90.0,90,90,70.0,70,70,3787,13,NA,RV NEW HORIZON,32NM,HY,NA,3913,NA,90   70,3101,8511,40.2,NA,NA,NA,NA,NA,NA,34,7,5,33,19,1017.7,17,14.7,1,6,6,NA,11.9,10.1
32NM19851101,RV NEW HORIZON,1985-11-06,1985,11,6,05:17:44,090.0 090.0,31.4179,-121.99,11,17.550,2,33.422,2,1985.3,2,2232.1,2,24271,592971,19-8511NM-HY-309-1221-09000900-0011A-3,11,17.55,33.423,5.58,24.175,102.2,243.3205,NA,3,2,NA,3,NA,9,NA,NA,NA,0.08,NA,0.03,NA,0.39,NA,1.6,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,17.55,373.7,0.04,NA,243.3205,NA,NA,NA,NA,NA,NA,NA,1985-11-01-C-32NM,198511,19851109000900,09000900,19-8511NM-HY-309-1221-09000900,4,ST,-248.89,1985-11-05,31356,309,12:21:00,31.421666,31,25.3,N,-121.998333,-121,59.9,W,90.0,90,90,90.0,90,90.1,3975,NA,NA,RV NEW HORIZON,32NM,HY,NA,3910,NA,90   90,3101,8511,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,11,1019.5,16.1,13.7,NA,NA,NA,NA,11.9,10.1
32NM19851101,RV NEW HORIZON,1985-11-07,1985,11,7,05:50:25,090.0 070.0,32.0846,-120.6387,11,15.900,2,33.542,2,1994.8,2,2235.7,2,24274,593047,19-8511NM-HY-310-0018-09000700-0011A-3,11,15.9,33.548,5.83,24.655,103.4,254.1029,NA,3,2,NA,3,NA,9,NA,NA,NA,0.33,NA,0.14,NA,0.43,NA,2.2,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,15.9,328,0.03,NA,254.1029,NA,NA,NA,NA,NA,NA,NA,1985-11-01-C-32NM,198511,19851109000700,09000700,19-8511NM-HY-310-0018-09000700,4,ST,-169.09,1985-11-06,31357,310,00:18:00,32.083333,32,5,N,-120.641666,-120,38.5,W,90.0,90,90,70.0,70,70,3787,13,NA,RV NEW HORIZON,32NM,HY,NA,3913,NA,90   70,3101,8511,40.2,NA,NA,NA,NA,NA,NA,34,7,5,33,19,1017.7,17,14.7,1,6,6,NA,11.9,10.1
31JD19860205,RV DAVID STARR JORDAN,1986-02-10,1986,2,10,00:00:00,090.0 090.0,31.4179,-121.99,12,16.190,2,33.573,2,1994.6,2,2238.4,2,24344,594928,19-8602JD-HY-041-1128-09000900-0012A-3,12,16.19,33.565,NA,24.602,NA,NA,NA,3,2,NA,3,NA,NA,9,NA,9,0.07,NA,0.03,NA,0.32,NA,1.9,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,12,16.19,333,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-02-05-C-31JD,198602,19860209000900,09000900,19-8602JD-HY-041-1128-09000900,1,ST,-248.48,1986-02-10,31453,41,11:28:00,31.418333,31,25.1,N,-121.986666,-121,59.2,W,90.0,90,90,90.0,90,90,3924,NA,NA,RV DAVID STARR JORDAN,31JD,HY,24,232,NA,90   90,3101,8602,15.8,NA,NA,NA,NA,NA,NA,33,3,7,34,2,1019,13.7,9.6,NA,NA,NA,NA,12.9,11.1
31JD19860205,RV DAVID STARR JORDAN,1986-02-10,1986,2,10,00:00:00,090.0 090.0,31.4179,-121.99,12,NaN,2,33.567,2,1993.8,2,2242.8,2,24344,594928,19-8602JD-HY-041-1128-09000900-0012A-3,12,16.19,33.565,NA,24.602,NA,NA,NA,3,2,NA,3,NA,NA,9,NA,9,0.07,NA,0.03,NA,0.32,NA,1.9,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,12,16.19,333,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-02-05-C-31JD,198602,19860209000900,09000900,19-8602JD-HY-041-1128-09000900,1,ST,-248.48,1986-02-10,31453,41,11:28:00,31.418333,31,25.1,N,-121.986666,-121,59.2,W,90.0,90,90,90.0,90,90,3924,NA,NA,RV DAVID STARR JORDAN,31JD,HY,24,232,NA,90   90,3101,8602,15.8,NA,NA,NA,NA,NA,NA,33,3,7,34,2,1019,13.7,9.6,NA,NA,NA,NA,12.9,11.1
31JD19860205,RV DAVID STARR JORDAN,1986-02-14,1986,2,14,00:00:00,090.0 070.0,32.0846,-120.6387,11,14.410,2,33.298,2,1992.7,2,2221.9,2,24355,595216,19-8602JD-HY-045-1549-09000700-0011A-3,11,NA,33.301,5.96,NA,NA,NA,NA,3,NA,9,3,NA,NA,NA,9,9,0.16,NA,0.07,NA,0.39,NA,2.5,NA,0,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-02-05-C-31JD,198602,19860209000700,09000700,19-8602JD-HY-045-1549-09000700,1,ST,-168.82,1986-02-14,31457,45,15:49:00,32.085,32,5.1,N,-120.636666,-120,38.2,W,90.0,90,90,70.0,70,70,4018,NA,NA,RV DAVID STARR JORDAN,31JD,HY,35,342,NA,90   70,3101,8602,26.6,NA,NA,NA,NA,NA,NA,20,8,5,19,22,1015,15.5,14.8,2,5,8,5,11.9,10.1
31JD19860205,RV DAVID STARR JORDAN,1986-02-14,1986,2,14,00:00:00,090.0 070.0,32.0846,-120.6387,11,NaN,2,33.296,2,1992.0,2,2225.0,2,24355,595216,19-8602JD-HY-045-1549-09000700-0011A-3,11,NA,33.301,5.96,NA,NA,NA,NA,3,NA,9,3,NA,NA,NA,9,9,0.16,NA,0.07,NA,0.39,NA,2.5,NA,0,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-02-05-C-31JD,198602,19860209000700,09000700,19-8602JD-HY-045-1549-09000700,1,ST,-168.82,1986-02-14,31457,45,15:49:00,32.085,32,5.1,N,-120.636666,-120,38.2,W,90.0,90,90,70.0,70,70,4018,NA,NA,RV DAVID STARR JORDAN,31JD,HY,35,342,NA,90   70,3101,8602,26.6,NA,NA,NA,NA,NA,NA,20,8,5,19,22,1015,15.5,14.8,2,5,8,5,11.9,10.1
