"","Station_ID","Depth","Date.cc","Date_Dec","TA_dtd","DIC_dtd","T_degC_dtd","pCO2in_dtd","RFin_dtd","pHin_dtd","CO3in_dtd","OmegaCAin_dtd","OmegaARin_dtd","Salnty_dtd","Lat_Dec","Lon_Dec","depth_bin","Depth_Trans","Date_Dec_cen"
"176","080.0 055.0",170,2011-04-01,2011.24657534247,2274.53264773277,2238.73339836672,9.49062777358036,1124.8907915604,18.2545160328744,7.62311868679086,55.5235278950106,1.2884308885415,0.822566584096431,34.1251477806298,34.318333,-120.803333,"120 - 189 m",2.23299611039215,28.0356164383561
"177","080.0 055.0",170,2011-10-01,2011.74794520548,2259.12051646689,2226.28511617275,8.25914358232471,1037.94054862695,18.5852143909088,7.64830326221412,50.4797588737737,1.16806795231905,0.73774660772189,34.0390007792477,34.316667,-120.811667,"120 - 189 m",2.23299611039215,28.5369863013698
"178","080.0 055.0",170,2012-02-01,2012.08469945355,2260.04348760798,2213.65563031666,9.42788477657615,974.473111207604,18.0719789007902,7.67604251319372,60.2567345767968,1.40451606620792,0.895739816789475,34.0074451136305,34.316667,-120.805,"120 - 189 m",2.23299611039215,28.8737405494421
"179","080.0 055.0",170,2012-07-01,2012.49726775956,2271.96151844938,2230.72647050185,8.63805977814136,1039.22526853185,18.2103433165114,7.6593620917507,56.3683574179096,1.30640208768326,0.828116398220803,34.1256425317765,34.315,-120.798333,"120 - 189 m",2.23299611039215,29.2863088554532
"180","080.0 055.0",170,2013-04-01,2013.24657534247,2273.53264773277,2231.53339836672,9.38762777358036,1062.17115925575,18.1826431437535,7.64600618513815,57.8763762225247,1.34307204613809,0.857117734123813,34.1091477806298,34.31582,-120.8065,"120 - 189 m",2.23299611039215,30.0356164383561
"181","080.0 055.0",170,2013-07-01,2013.49589041096,2260.56151844938,2210.62647050185,8.81905977814136,964.322152185449,18.0044087308936,7.6877535902051,59.7973627839819,1.38684395222033,0.879309092732569,34.0208425317765,34.32,-120.79787,"120 - 189 m",2.23299611039215,30.2849315068493
"182","080.0 055.0",170,2014-07-01,2014.49589041096,2263.56151844938,2209.42647050185,9.27305977814136,950.297055297788,17.8562389076731,7.69500466860392,61.8484276539474,1.43436359598042,0.910227164092982,34.0614425317765,34.32035,-120.79869,"120 - 189 m",2.23299611039215,31.2849315068493
"183","080.0 055.0",170,2014-11-01,2014.83287671233,2244.75379847163,2189.0354179137,8.6604067946576,869.923340535537,17.8727682325512,7.72109319582061,60.4141743457478,1.40176471956888,0.886730180986886,33.8487746544001,34.3165,-120.8009,"120 - 189 m",2.23299611039215,31.621917808219
"184","080.0 055.0",170,2015-01-01,2015,2248.36699654274,2187.6018637092,9.95998021507373,869.911251087596,17.5770398316932,7.72094183566005,66.4662895922344,1.54908033190925,0.987722144328265,33.8701632604754,34.31912,-120.80587,"120 - 189 m",2.23299611039215,31.7890410958903
"185","080.0 055.0",170,2015-04-01,2015.24657534247,2259.53264773277,2197.93339836672,9.09562777358036,880.637157282816,17.736640726449,7.71856419635972,65.6937835019172,1.52534538213884,0.972224484400169,33.9761477806298,34.31327,-120.79398,"120 - 189 m",2.23299611039215,32.0356164383561
"186","080.0 055.0",170,2015-07-01,2015.49589041096,2270.16151844938,2223.92647050185,9.21705977814136,1018.96862841577,18.0552637280855,7.66812537887717,58.6128983621346,1.35857202147008,0.862083874816993,34.1478425317765,34.31638,-120.80213,"120 - 189 m",2.23299611039215,32.2849315068493
"187","080.0 055.0",170,2015-11-20,2015.88493150685,2258.45379847163,2210.8354179137,8.9234067946576,946.057195150326,18.1369597060187,7.68867743620146,57.1450562399563,1.32481450972792,0.838479159057997,33.9829746544001,34.3167,-120.80162,"120 - 189 m",2.23299611039215,32.6739726027397
"188","080.0 055.0",170,2016-01-20,2016.05191256831,2246.06699654275,2177.3018637092,9.34798021507373,793.390244048133,17.3169367461249,7.75715455862214,70.0114822144448,1.63161141162848,1.03904537844335,33.8104632604754,34.31983,-120.8055,"120 - 189 m",2.23299611039215,32.8409536641964
"189","080.0 055.0",170,2016-07-20,2016.54918032787,2303.16151844938,2222.92647050185,8.95605977814136,775.223507558118,17.0751845421153,7.7817427781351,74.5065783636738,1.72810651529974,1.09641922890719,34.0402425317765,34.31823,-120.80917,"120 - 189 m",2.23299611039215,33.3382214237593
"190","080.0 055.0",170,2016-11-20,2016.88524590164,2255.85379847163,2212.2354179137,8.9884067946576,977.081920966585,18.2606998407405,7.67486957393804,55.3236608865458,1.28291904113495,0.811871233319512,33.9401746544001,34.31717,-120.8011,"120 - 189 m",2.23299611039215,33.6742869975296
"191","080.0 055.0",170,2017-01-20,2017.05205479452,2266.36699654274,2217.1018637092,9.69398021507373,958.067518719519,17.9818494419031,7.68369828004161,61.5462039309953,1.43312557116171,0.913931841671633,34.0480632604754,34.32,-120.8,"120 - 189 m",2.23299611039215,33.8410958904108
"192","080.0 055.0",170,2017-08-20,2017.63287671233,2271.87239977869,2235.62225793908,8.70252092022356,NA,NA,NA,NA,NA,NA,34.1238401584258,34.3181,-120.80452,"120 - 189 m",2.23299611039215,34.4219178082192
"193","080.0 055.0",170,2017-11-20,2017.88493150685,2263.75379847163,2222.3354179137,8.8344067946576,995.746182700134,18.3276053295113,7.66777291949549,54.4461961037177,1.26130870672703,0.798133390076501,34.0782746544001,34.31642,-120.80183,"120 - 189 m",2.23299611039215,34.6739726027397
"194","080.0 055.0",170,2018-02-20,2018.13698630137,NA,2205.05563031666,9.46688477657615,NA,NA,NA,NA,NA,NA,33.9869451136305,34.31257,-120.81968,"120 - 189 m",2.23299611039215,34.9260273972602
"195","080.0 055.0",170,2020-07-20,2020.54918032787,2259.66151844938,2207.32647050185,9.06505977814136,953.273322652438,17.9197217965749,7.69270120036497,60.946375361222,1.41359122862698,0.896663645174817,34.0271425317765,34.31702,-120.80202,"120 - 189 m",2.23299611039215,37.3382214237593
"196","080.0 055.0",170.7,2017-04-20,2017.29863013699,2264.43264773277,2214.03339836672,9.31862777358036,978.83001647928,18.0262252499419,7.67738339923301,61.1403638251523,1.41929841629254,0.905289408252036,34.0136477806298,34.3166,-120.80492,"120 - 189 m",2.23477029516092,34.0876712328766
"197","080.0 055.0",171,2009-01-01,2009,2262.36699654274,2216.1018637092,9.72198021507373,981.482817363454,18.0523427490463,7.6730000964979,60.14171026617,1.40014074859191,0.893049058777551,34.0658632604754,34.316666,-120.803333,"120 - 189 m",2.23552844690755,25.7890410958903
"198","080.0 055.0",171,2009-07-01,2009.49589041096,2265.66151844938,2215.42647050185,8.85805977814136,966.693682917599,17.9929277963939,7.68765525505486,60.0726328328632,1.39258604741475,0.883103356504112,34.0726425317765,34.295,-120.831666,"120 - 189 m",2.23552844690755,26.2849315068493
"199","080.0 055.0",171,2013-01-01,2013,2273.16699654274,2241.3018637092,9.18198021507373,1081.04685184335,18.4577784687198,7.63421773786654,54.3906119358781,1.26739551803072,0.807807303095328,33.9353632604754,34.32,-120.80682,"120 - 189 m",2.23552844690755,29.7890410958903
"200","080.0 055.0",171,2014-04-01,2014.24657534247,2267.43264773277,2207.53339836672,9.74662777358036,922.762823583289,17.7460535461459,7.70246606661077,65.3519396925776,1.51696201958442,0.96792840573342,34.0360477806298,34.31628,-120.80113,"120 - 189 m",2.23552844690755,31.0356164383561
"201","080.0 055.0",171,2016-04-20,2016.30054644809,2265.13264773277,2214.63339836672,9.93862777358036,1003.99401213207,17.9725037174033,7.66855618513216,61.4084782745844,1.42558549980327,0.910137510412461,34.0330477806298,34.31882,-120.80942,"120 - 189 m",2.23552844690755,33.0895875439778
"202","080.0 055.0",228,2011-10-01,2011.74794520548,2267.92051646689,2242.88511617275,7.33914358232471,1071.92690995149,18.8308988939192,7.63158029947929,47.0630079720374,1.07448951213572,0.677790721878718,34.0790007792477,34.316667,-120.811667,"190 - 270 m",2.35983548233989,28.5369863013698
"203","080.0 055.0",229,2011-08-01,2011.58082191781,2276.07239977869,2239.02225793908,8.36252092022356,1069.04031776007,18.2667619023175,7.6471330901669,55.1400361294585,1.26475769403528,0.801815401472821,34.1620401584258,34.315,-120.813333,"190 - 270 m",2.36172783601759,28.3698630136985
"204","080.0 055.0",230,2011-01-01,2011,2271.16699654274,2241.1018637092,9.27198021507373,1107.60601060789,18.4373457348702,7.62085879982931,53.4405105236783,1.23020689782078,0.785176479484577,34.1658632604754,34.318333,-120.8,"190 - 270 m",2.36361197989214,27.7890410958903
"205","080.0 055.0",230,2011-04-01,2011.24657534247,2281.33264773277,2248.93339836672,8.97062777358036,1138.0314130006,18.338347695552,7.61563784476517,54.1227110680315,1.24237619631103,0.793323198557551,34.1741477806298,34.318333,-120.803333,"190 - 270 m",2.36361197989214,28.0356164383561
"206","080.0 055.0",230,2012-07-01,2012.49726775956,2281.16151844938,2252.02647050185,8.28805977814136,1141.97091613006,18.410373302803,7.61950636181523,51.6503931384674,1.1832625055135,0.750102540897146,34.1996425317765,34.315,-120.798333,"190 - 270 m",2.36361197989214,29.2863088554532
"207","080.0 055.0",230,2013-01-01,2013,2289.36699654274,2276.2018637092,8.93598021507373,1263.51067266189,18.6307840564852,7.56880248286736,47.5248070671528,1.09468337920756,0.698612412032295,34.1182632604754,34.32,-120.80682,"190 - 270 m",2.36361197989214,29.7890410958903
"208","080.0 055.0",230,2013-04-01,2013.24657534247,2281.13264773277,2248.33339836672,8.95862777358036,1133.73122264417,18.336385296473,7.61711031512089,54.2546458946828,1.24539521387281,0.795227025448671,34.1739477806298,34.31582,-120.8065,"190 - 270 m",2.36361197989214,30.0356164383561
"209","080.0 055.0",230,2013-07-01,2013.49589041096,2269.46151844938,2237.12647050185,8.41405977814136,1109.65689577501,18.365035405452,7.62933602945626,52.6382443057407,1.20640133953351,0.764871098934679,34.1369425317765,34.32,-120.79787,"190 - 270 m",2.36361197989214,30.2849315068493
"210","080.0 055.0",230,2014-04-01,2014.24657534247,2274.73264773277,2233.53339836672,9.26262777358036,1064.34562811411,18.2113024849049,7.64236721634866,57.473803455379,1.31961254635295,0.842665896236492,34.1356477806298,34.31628,-120.80113,"190 - 270 m",2.36361197989214,31.0356164383561
"211","080.0 055.0",230,2014-07-01,2014.49589041096,2275.56151844938,2235.12647050185,8.81205977814136,1056.18991174292,18.2159477984643,7.65112089621255,56.1086427843454,1.28592035784596,0.815972775441558,34.1787425317765,34.32035,-120.79869,"190 - 270 m",2.36361197989214,31.2849315068493
"212","080.0 055.0",230,2014-11-01,2014.83287671233,2264.45379847163,2215.2354179137,7.8814067946576,900.638390275644,18.177947549459,7.70553857374985,57.4423556415648,1.3143234650953,0.830982600011714,34.0089746544001,34.3165,-120.8009,"190 - 270 m",2.36361197989214,31.621917808219
"213","080.0 055.0",230,2015-01-01,2015,2264.86699654274,2219.6018637092,9.31998021507373,974.123475259988,18.1206045711436,7.67307174556905,59.5651080192864,1.37143556883888,0.874864470485011,34.0689632604754,34.31912,-120.80587,"190 - 270 m",2.36361197989214,31.7890410958903
"214","080.0 055.0",230,2015-04-01,2015.24657534247,2271.33264773277,2225.33339836672,8.55862777358036,990.10373940877,18.1924305847701,7.66956520538022,59.0369480497579,1.35571641585975,0.864624179630405,34.0437477806298,34.31327,-120.79398,"190 - 270 m",2.36361197989214,32.0356164383561
"215","080.0 055.0",230,2015-07-01,2015.49589041096,2279.06151844938,2238.02647050185,9.00505977814136,1061.31778900741,18.1890335606842,7.6501937232077,56.512449796393,1.29509015630039,0.822096909472411,34.2083425317765,34.31638,-120.80213,"190 - 270 m",2.36361197989214,32.2849315068493
"216","080.0 055.0",230,2016-01-20,2016.05191256831,2387.26699654274,2210.7018637092,8.56298021507373,405.519621225306,13.2774823200744,8.04616874038017,131.857714358665,3.03025679990241,1.92668911482052,33.9908632604754,34.31983,-120.8055,"190 - 270 m",2.36361197989214,32.8409536641964
"217","080.0 055.0",230,2016-11-20,2016.88524590164,2266.95379847163,2239.1354179137,8.4294067946576,1094.39276421035,18.692575719867,7.62506316591798,48.60102420594,1.11131734997461,0.702828597446692,34.0764746544001,34.31717,-120.8011,"190 - 270 m",2.36361197989214,33.6742869975296
"218","080.0 055.0",230,2017-01-20,2017.05205479452,2273.86699654274,2244.6018637092,9.07898021507373,1107.50845896104,18.4766200974076,7.6210107685525,53.0977845437233,1.22249391069764,0.779990609879979,34.1284632604754,34.32,-120.8,"190 - 270 m",2.36361197989214,33.8410958904108
"219","080.0 055.0",230,2017-08-20,2017.63287671233,2275.67239977869,2240.92225793908,8.01652092022356,1074.59674044421,18.334099504668,7.64420433935364,54.0811557736008,1.24029365500158,0.785819828278453,34.1273401584258,34.3181,-120.80452,"190 - 270 m",2.36361197989214,34.4219178082192
"220","080.0 055.0",230,2017-11-20,2017.88493150685,2273.75379847163,2231.3354179137,8.3624067946576,977.301160365726,18.3469877202433,7.67358099181769,54.7580017167423,1.25179691049626,0.792189134114631,34.1663746544001,34.31642,-120.80183,"190 - 270 m",2.36361197989214,34.6739726027397
"221","080.0 055.0",230,2018-02-20,2018.13698630137,NA,2235.45563031666,8.96088477657615,NA,NA,NA,NA,NA,NA,34.1560451136305,34.31257,-120.81968,"190 - 270 m",2.36361197989214,34.9260273972602
"222","080.0 055.0",230,2018-04-20,2018.29863013699,2279.73264773277,2233.13339836672,9.02362777358036,1010.82268390674,18.1398826024333,7.66357658300438,59.6023377500252,1.36820996377506,0.873258144910889,34.1442477806298,34.31467,-120.80717,"190 - 270 m",2.36361197989214,35.0876712328766
"223","080.0 055.0",230,2018-06-20,2018.46575342466,2276.36430274402,2246.55369345885,8.36843016714827,1134.28712067776,18.4465613497838,7.61969326642209,51.3764722451681,1.17545654587387,0.74536436205246,34.156130046328,34.31677,-120.80163,"190 - 270 m",2.36361197989214,35.2547945205479
"224","080.0 055.0",230,2019-02-20,2019.13698630137,2266.34348760798,2214.85563031666,9.57988477657615,944.468723750116,17.9278765360657,7.68744162581396,62.53894032761,1.44119865235788,0.920006231092376,34.0838451136305,34.31217,-120.79233,"190 - 270 m",2.36361197989214,35.9260273972602
"225","080.0 055.0",230.7,2017-04-20,2017.29863013699,2286.43264773277,2240.73339836672,8.82662777358036,1011.68240928501,18.1931644321778,7.6640851748232,59.370734379766,1.36296342336409,0.869626539080927,34.0971477806298,34.3166,-120.80492,"190 - 270 m",2.36492603378998,34.0876712328766
"226","080.0 055.0",231,2012-02-01,2012.08469945355,2274.44348760798,2241.25563031666,8.83788477657615,1071.78832781692,18.403629074598,7.63537021334376,54.8661131955753,1.26424806651987,0.806681327977889,34.1204451136305,34.316667,-120.805,"190 - 270 m",2.3654879848909,28.8737405494421
"227","080.0 055.0",231,2013-11-01,2013.83287671233,2274.75379847163,2247.3354179137,8.3254067946576,1099.6495982494,18.7007050760663,7.62401504724808,48.5739067534144,1.10968239801896,0.701806310149377,34.1736746544001,34.31877,-120.80207,"190 - 270 m",2.3654879848909,30.621917808219
"228","080.0 055.0",231,2015-11-20,2015.88493150685,2299.75379847163,2236.3354179137,8.5694067946576,847.954580008899,17.678899807746,7.73822568324359,65.0346113118879,1.4876989413559,0.942455757687401,34.1262746544001,34.3167,-120.80162,"190 - 270 m",2.3654879848909,32.6739726027397
"229","080.0 055.0",231,2016-04-20,2016.30054644809,2286.73264773277,2294.43339836672,9.39662777358036,1609.11531142679,17.9140560025726,7.47557216922578,41.6555685869235,0.95677530279128,0.612284473824083,34.1495477806298,34.31882,-120.80942,"190 - 270 m",2.3654879848909,33.0895875439778
"230","080.0 055.0",232,2016-07-20,2016.54918032787,2274.16151844938,2232.42647050185,8.52505977814136,1029.65729777574,18.2232697723584,7.66044841514118,56.545789553611,1.29564938208664,0.82174169926891,34.1286425317765,34.31823,-120.80917,"190 - 270 m",2.36735592102602,33.3382214237593
"231","080.0 055.0",270,2019-07-20,2019.54794520548,2279.26151844938,2251.62647050185,8.25505977814136,1151.4923059858,18.4353410694142,7.61400258406586,51.0563259865043,1.16125733627038,0.736393434056876,34.1746425317765,34.31788,-120.80123,"190 - 270 m",2.43296929087441,36.3369863013697
"232","080.0 055.0",270,2019-11-20,2019.88493150685,2269.75379847163,NA,8.2394067946576,NA,NA,NA,NA,NA,NA,34.1503746544001,34.3163,-120.80227,"190 - 270 m",2.43296929087441,36.6739726027397
"233","080.0 055.0",270,2020-10-20,2020.80054644809,2277.52051646689,2226.68511617275,6.84614358232471,860.400347863465,18.2054419504377,7.72316899335285,57.933306779201,1.31199239202847,0.828295878181517,34.0474007792477,34.31567,-120.80193,"190 - 270 m",2.43296929087441,37.5895875439778
"234","080.0 055.0",270,2021-01-20,2021.05205479452,2278.06699654275,2280.3018637092,9.07098021507373,1434.59424112003,18.4917883224445,7.51215334945546,42.215203216227,0.965511231238466,0.61702823704406,34.1737632604754,34.31538,-120.8055,"190 - 270 m",2.43296929087441,37.8410958904108
"235","080.0 055.0",271,2020-01-20,2020.05191256831,NA,2249.2018637092,8.93998021507373,NA,NA,NA,NA,NA,NA,34.1865632604754,34.32683,-120.7983,"271 - 369 m",2.4345689040342,36.8409536641964
"236","080.0 055.0",271,2020-07-20,2020.54918032787,2279.06151844938,2253.12647050185,8.13505977814136,1163.23993808706,18.4522776007368,7.60950944051388,50.3639028758711,1.14514413788652,0.726041163106285,34.1860425317765,34.31702,-120.80202,"271 - 369 m",2.4345689040342,37.3382214237593
"237","080.0 055.0",271.3,2019-04-20,2019.29863013699,2278.83264773277,2243.83339836672,8.50262777358036,1088.89732609408,18.3704398476391,7.63028605914325,54.8429224639147,1.25001246700831,0.797936363340655,34.1059477806298,34.32667,-120.79317,"271 - 369 m",2.43504764133996,36.0876712328766
"238","080.0 055.0",318,2016-07-20,2016.54918032787,2287.26151844938,2268.22647050185,7.74105977814136,1217.64134516555,18.5182116459844,7.58941822813741,47.9038147912311,1.07952124350396,0.68431807258395,34.1973425317765,34.31823,-120.80917,"271 - 369 m",2.50379068305718,33.3382214237593
"239","080.0 055.0",319,2008-08-01,2008.58196721311,2292.77239977869,2272.72225793908,7.60252092022356,1210.20647301858,18.4683725959235,7.59424223349311,48.7690362216652,1.09947495306325,0.696831331493142,34.2730401584258,34.321666,-120.811666,"271 - 369 m",2.50514997831991,25.371008309005
"240","080.0 055.0",319,2011-10-01,2011.74794520548,2280.82051646689,2274.98511617275,6.84914358232471,1238.48962827036,19.0530668864478,7.56727555327243,39.8560834113032,0.890042952353407,0.561058536526683,34.1710007792477,34.316667,-120.811667,"271 - 369 m",2.50514997831991,28.5369863013698
"241","080.0 055.0",319,2015-11-20,2015.88493150685,2284.35379847163,2270.8354179137,7.6654067946576,1205.47366172328,18.9381545751789,7.58137767664282,43.0922304954626,0.964697663441505,0.609724719526625,34.2328746544001,34.3167,-120.80162,"271 - 369 m",2.50514997831991,32.6739726027397
"242","080.0 055.0",320,2009-03-01,2009.16164383562,2290.78425686854,2271.5621113995,8.06666414409628,1201.53314156817,18.574886215631,7.58594373186065,48.9346465779845,1.10339743399177,0.704535433281857,34.1898816330631,34.32,-120.798333,"271 - 369 m",2.50650503240487,25.9506849315067
"243","080.0 055.0",320,2011-01-01,2011,2284.16699654274,2269.8018637092,8.34198021507373,1224.01939945134,18.6572218255264,7.57533329785426,47.4194442657803,1.07305372535884,0.685126609103723,34.2288632604754,34.318333,-120.8,"271 - 369 m",2.50650503240487,27.7890410958903
"244","080.0 055.0",320,2011-04-01,2011.24657534247,2290.83264773277,2267.03339836672,8.48062777358036,1205.1431951457,18.4279462831808,7.58866710678587,50.9334256933518,1.15063750521851,0.735345670719735,34.2151477806298,34.318333,-120.803333,"271 - 369 m",2.50650503240487,28.0356164383561
"245","080.0 055.0",320,2011-08-01,2011.58082191781,2283.67239977869,2260.82225793908,7.21252092022356,1155.44626657734,18.509267637876,7.61048103612118,49.4403112563765,1.11481981156312,0.706065067288532,34.1570401584258,34.315,-120.813333,"271 - 369 m",2.50650503240487,28.3698630136985
"246","080.0 055.0",320,2012-02-01,2012.08469945355,2279.74348760798,2267.15563031666,8.19788477657615,1244.23704197154,18.5913946579373,7.56905329977569,47.0946002023652,1.06798468114755,0.682193375556172,34.1844451136305,34.316667,-120.805,"271 - 369 m",2.50650503240487,28.8737405494421
"247","080.0 055.0",320,2012-07-01,2012.49726775956,2289.36151844938,2266.72647050185,7.83805977814136,1189.96932752336,18.4968718229091,7.59914163574083,49.1654650173162,1.1073266334563,0.70216430743683,34.2436425317765,34.315,-120.798333,"271 - 369 m",2.50650503240487,29.2863088554532
"248","080.0 055.0",320,2013-04-01,2013.24657534247,2294.23264773277,2271.23339836672,8.28062777358036,1206.45380560367,18.4447597604467,7.58831120787897,50.6273680024945,1.14353707581709,0.730656772565778,34.2277477806298,34.31582,-120.8065,"271 - 369 m",2.50650503240487,30.0356164383561
"249","080.0 055.0",320,2013-07-01,2013.49589041096,2281.66151844938,2255.02647050185,7.82105977814136,1144.50493078622,18.4832827151092,7.61354697066738,50.4230161770305,1.13600738965097,0.720308819812798,34.1845425317765,34.32,-120.79787,"271 - 369 m",2.50650503240487,30.2849315068493
"250","080.0 055.0",320,2013-11-01,2013.83287671233,2289.25379847163,2279.9354179137,7.4224067946576,1239.88584053719,18.9769749543193,7.56967881171284,41.5412288365598,0.929279655294736,0.586980694062389,34.2476746544001,34.31877,-120.80207,"271 - 369 m",2.50650503240487,30.621917808219
"251","080.0 055.0",320,2014-07-01,2014.49589041096,2283.96151844938,2255.92647050185,8.14505977814136,1147.13653532532,18.4441588499023,7.61375973465803,51.1372222032276,1.15210815012876,0.730942899570803,34.2224425317765,34.32035,-120.79869,"271 - 369 m",2.50650503240487,31.2849315068493
"252","080.0 055.0",320,2014-11-01,2014.83287671233,2283.55379847163,2269.6354179137,7.3074067946576,1185.48963573307,18.9699794558872,7.58742631646978,43.0250276407374,0.962912364363586,0.608179658896792,34.1996746544001,34.3165,-120.8009,"271 - 369 m",2.50650503240487,31.621917808219
"253","080.0 055.0",320,2015-01-01,2015,2281.56699654275,2257.3018637092,8.45198021507373,1130.55785153799,18.6002491897311,7.608247680347,50.9995613513551,1.15406783273657,0.736670839652679,34.1825632604754,34.31912,-120.80587,"271 - 369 m",2.50650503240487,31.7890410958903
"254","080.0 055.0",320,2015-04-01,2015.24657534247,2283.93264773277,2259.23339836672,7.77962777358036,1157.1928607701,18.4984916943458,7.60245100253099,50.8403645381076,1.14876751479361,0.733352945802859,34.0992477806298,34.31327,-120.79398,"271 - 369 m",2.50650503240487,32.0356164383561
"255","080.0 055.0",320,2015-07-01,2015.49589041096,2285.36151844938,2251.72647050185,8.41705977814136,1106.67564134279,18.3676998715359,7.62911806337216,53.3858740230685,1.20295081589486,0.763605730759738,34.2291425317765,34.31638,-120.80213,"271 - 369 m",2.50650503240487,32.2849315068493
"256","080.0 055.0",320,2016-11-20,2016.88524590164,2285.55379847163,2290.1354179137,7.2404067946576,1371.82721266057,18.9468338244413,7.5258346449805,36.7834871370084,0.822347423400721,0.518778226632077,34.1877746544001,34.31717,-120.8011,"271 - 369 m",2.50650503240487,33.6742869975296
"257","080.0 055.0",320,2017-01-20,2017.05205479452,2287.16699654274,2271.8018637092,8.27998021507373,1212.59142611224,18.6704722250106,7.57966319637474,47.7934551690345,1.08155981012266,0.69044519341075,34.2079632604754,34.32,-120.8,"271 - 369 m",2.50650503240487,33.8410958904108
"258","080.0 055.0",320,2017-08-20,2017.63287671233,2282.67239977869,2261.02225793908,7.13952092022356,1162.76976102622,18.5250307583436,7.60762935085958,48.9594616971718,1.10415511891549,0.699176350727977,34.1211401584258,34.3181,-120.80452,"271 - 369 m",2.50650503240487,34.4219178082192
"259","080.0 055.0",320,2017-11-20,2017.88493150685,2285.75379847163,2264.1354179137,7.6244067946576,1129.96040077273,18.8622795369208,7.608760059685,46.0707097081379,1.03142055550332,0.652138577096489,34.2515746544001,34.31642,-120.80183,"271 - 369 m",2.50650503240487,34.6739726027397
"260","080.0 055.0",321,2009-01-01,2009,2285.56699654275,2261.9018637092,8.57198021507373,1145.05125734284,18.5954305859036,7.60385467292531,50.8690017803088,1.15080851504961,0.734776505977913,34.2128632604754,34.316666,-120.803333,"271 - 369 m",2.50785587169583,25.7890410958903
"261","080.0 055.0",321,2014-04-01,2014.24657534247,2290.73264773277,2261.23339836672,8.47662777358036,1148.00717047609,18.4191034626825,7.60844599636871,52.9597652358029,1.19616250082829,0.764252353998795,34.1977477806298,34.31628,-120.80113,"271 - 369 m",2.50785587169583,31.0356164383561
"262","080.0 055.0",321,2016-01-20,2016.05191256831,2289.26699654274,2276.1018637092,8.29098021507373,1235.56313792351,18.6701062269999,7.57220421640839,47.1138851707805,1.06597397579369,0.680577722771025,34.2226632604754,34.31983,-120.8055,"271 - 369 m",2.50785587169583,32.8409536641964
"263","080.0 055.0",321,2016-04-20,2016.30054644809,2291.93264773277,2265.93339836672,8.55362777358036,1186.02960019206,18.4270134702971,7.5955610626882,51.7882031375271,1.1697839015872,0.747580893974407,34.2067477806298,34.31882,-120.80942,"271 - 369 m",2.50785587169583,33.0895875439778
"264","080.0 055.0",321,2017-04-20,2017.29863013699,2290.43264773277,2267.83339836672,8.22962777358036,1203.55653725823,18.4560234430073,7.5885303263383,50.4482910864648,1.13951601949943,0.728013983803118,34.1865477806298,34.3166,-120.80492,"271 - 369 m",2.50785587169583,34.0876712328766
"265","080.0 055.0",321,2018-02-20,2018.13698630137,NA,2275.35563031666,8.36988477657615,NA,NA,NA,NA,NA,NA,34.2077451136305,34.31257,-120.81968,"271 - 369 m",2.50785587169583,34.9260273972602
"266","080.0 055.0",322,2009-07-01,2009.49589041096,2285.46151844938,2257.92647050185,7.83805977814136,1138.10360726249,18.4754817775829,7.61642524837145,50.8846327245972,1.14581106093935,0.726612846731551,34.2136425317765,34.295,-120.831666,"271 - 369 m",2.5092025223311,26.2849315068493
"267","080.0 055.0",512,2008-08-01,2008.58196721311,2306.77239977869,2298.52225793908,6.46252092022356,1283.53762875945,18.5324687664799,7.56121827807896,44.4760367760833,0.967231933802296,0.613177276242695,34.2830401584258,34.321666,-120.811666,"451 ~ 520 m",2.71011736511182,25.371008309005
"268","080.0 055.0",514,2013-04-01,2013.24657534247,2318.53264773277,2305.73339836672,6.93662777358036,1258.405661284,18.5333250014448,7.56295332181956,46.9944695863562,1.02510412899913,0.655789365911558,34.2939477806298,34.31582,-120.8065,"451 ~ 520 m",2.71180722904119,30.0356164383561
"269","080.0 055.0",514,2013-07-01,2013.49589041096,2302.36151844938,2292.62647050185,6.37405977814136,1256.67780449784,18.6148896672627,7.56683428848235,44.2644825951782,0.960848813891886,0.609134387364386,34.2067425317765,34.32,-120.79787,"451 ~ 520 m",2.71180722904119,30.2849315068493
"270","080.0 055.0",514,2014-04-01,2014.24657534247,2312.43264773277,2300.73339836672,6.87162777358036,1261.45079999795,18.5332555030623,7.56079387384996,46.5230901195544,1.01513284001466,0.649342475809091,34.2349477806298,34.31628,-120.80113,"451 ~ 520 m",2.71180722904119,31.0356164383561
"271","080.0 055.0",514,2015-04-01,2015.24657534247,2312.83264773277,2305.23339836672,6.69862777358036,1296.78305300374,18.4883783382855,7.54903274576311,45.1826927410357,0.985951641395656,0.630672197155645,34.2328477806298,34.31327,-120.79398,"451 ~ 520 m",2.71180722904119,32.0356164383561
"272","080.0 055.0",514,2019-07-20,2019.54794520548,2306.96151844938,2299.92647050185,6.30705977814136,1282.84333078656,18.5967860797618,7.55907497298256,43.5561128457489,0.945252234198317,0.599198974922539,34.2412425317765,34.31788,-120.80123,"451 ~ 520 m",2.71180722904119,36.3369863013697
"273","080.0 055.0",514,2020-10-20,2020.80054644809,2313.02051646689,2324.98511617275,4.96014358232471,1347.55410159088,19.1023387289088,7.52323160738555,33.785113023008,0.718055096783007,0.451755164980671,34.2208007792477,34.31567,-120.80193,"451 ~ 520 m",2.71180722904119,37.5895875439778
