Year_UTC,Month_UTC,Station_ID,Date.x,Day_UTC.x,Latitude,Longitude,TA,DIC,Depth,CTDTEMP_ITS90,Salinity_PSS78,cruise,ship,ship_code,order_occupied,tow_type,tow_number,net_location,latitude,longitude,line,station,volume_sampled,small_plankton,total_plankton,Date.y,Time,Day_UTC.y
2011,8,081.8 046.9,2011-08-01,1,34.2749,-120.0252,2268.425,2210.6875,177.125,10.11,33.9675,201108,NEW HORIZON,NH,56,CB,1,S,34.275,-120.025,81.8,46.9,423.2,123,144,2011-08-08,22:55:00,8
2011,8,086.7 035.0,2011-08-01,1,33.8229,-118.6287,2252.85,2175.625,177.25,10.385,33.8525,201108,NEW HORIZON,NH,34,CB,1,S,33.823333,-118.628333,86.7,35,397.2,81,81,2011-08-03,20:47:00,3
2011,8,090.0 030.0,2011-08-01,1,33.4179,-117.9058,2259.775,2167.55,177.125,11.03125,33.8625,201108,NEW HORIZON,NH,28,CB,1,S,33.42,-117.91,90,30,390,126,126,2011-08-03,05:32:00,3
2011,8,090.0 045.0,2011-08-01,1,32.9179,-118.9355,2267.85,2193.2625,181.875,10.155,33.97375,201108,NEW HORIZON,NH,25,CB,1,S,32.916666,-118.941666,90,45,422.5,85,272,2011-08-02,12:14:00,2
2011,8,090.0 060.0,2011-08-01,1,32.4179,-119.9593,2264.975,2175.1375,177.375,10.4675,33.885,201108,NEW HORIZON,NH,23,CB,1,S,32.418333,-119.963333,90,60,410.4,73,73,2011-08-02,00:31:00,2
2011,8,090.0 090.0,2011-08-01,1,31.4179,-121.99,2269.0444444444443,2157.777777777778,546.6666666666667,10.662222222222223,33.785555555555554,201108,NEW HORIZON,NH,20,CB,1,S,31.418333,-121.993333,90,90,391.1,53.99999999999999,53.99999999999999,2011-08-01,03:27:00,1
2011,10,080.0 055.0,2011-10-01,1,34.3167,-120.8024,2251.67,2126.75,144.5,11.966000000000001,33.715,201110,NEW HORIZON,NH,62,CB,1,S,34.316666,-120.805,80,55,414.6,125,282,2011-10-29,12:06:00,29
2011,10,080.0 080.0,2011-10-01,1,33.4833,-122.5333,2250.3888888888887,2125.8333333333335,159.88888888888889,11.848888888888888,33.65111111111111,201110,NEW HORIZON,NH,65,CB,1,S,33.483333,-122.533333,80,80,475.1,67,67,2011-10-30,09:37:00,30
2011,10,080.0 090.0,2011-10-01,1,33.15,-123.221,2435.9,2350.2,3500,1.52,34.67,201110,NEW HORIZON,NH,66,CB,1,S,33.148333,-123.216666,80,90,456.9,368,368,2011-10-30,17:30:00,30
2011,10,081.8 046.9,2011-10-01,1,34.2749,-120.0252,2262.8444444444444,2186.6666666666665,187.33333333333331,10.316666666666666,33.84222222222222,201110,NEW HORIZON,NH,59,CB,1,S,34.275,-120.023333,81.8,46.9,408,181,181,2011-10-29,02:11:00,29
2011,10,086.7 035.0,2011-10-01,1,33.8229,-118.6287,2257.0125,2171.6,176.875,10.501249999999999,33.82625,201110,NEW HORIZON,NH,36,CB,1,S,33.823333,-118.626666,86.7,35,411.6,124,124,2011-10-24,01:54:00,24
2011,10,090.0 030.0,2011-10-01,1,33.4179,-117.9058,2258.6375,2161.2375,177,10.89625,33.825,201110,NEW HORIZON,NH,29,CB,1,S,33.418333,-117.906666,90,30,413.3,140,140,2011-10-23,08:15:00,23
2011,10,090.0 053.0,2011-10-01,1,32.6513,-119.4823,2254.925,2142.425,177,11.6425,33.73375,201110,NEW HORIZON,NH,25,CB,1,S,32.651666,-119.481666,90,53,413.1,75,75,2011-10-22,11:51:00,22
2011,10,090.0 060.0,2011-10-01,1,32.4179,-119.9593,2253.825,2144.1375000000003,177.5,11.06875,33.71875,201110,NEW HORIZON,NH,24,CB,1,S,32.416666,-119.96,90,60,433.2,55,55,2011-10-22,05:11:00,22
2011,10,090.0 090.0,2011-10-01,1,31.4179,-121.99,2266.3888888888887,2150.511111111111,546,10.857777777777779,33.73222222222222,201110,NEW HORIZON,NH,21,CB,1,S,31.413333,-121.985,90,90,458.3,33,33,2011-10-21,09:34:00,21
2011,10,093.3 030.0,2011-10-01,1,32.8464,-117.5312,2255.175,2160.5125000000003,177.125,11.00625,33.81875,201110,NEW HORIZON,NH,5,CB,1,S,32.843333,-117.533333,93.3,30,432.1,134,134,2011-10-17,13:22:00,17
2012,2,080.0 055.0,2012-02-01,1,34.3167,-120.8024,2257.825,2172.5125,177.125,9.59625,33.84375,201202,NEW HORIZON,NH,62,CB,1,S,34.318333,-120.801666,80,55,442.7,215,215,2012-02-09,02:46:00,9
2012,2,080.0 080.0,2012-02-01,1,33.4833,-122.5333,2235.3444444444444,2128.2666666666664,159.33333333333331,10.30888888888889,33.526666666666664,201202,NEW HORIZON,NH,65,CB,1,S,33.483333,-122.535,80,80,506,330,567,2012-02-09,20:26:00,9
2012,2,080.0 090.0,2012-02-01,1,33.15,-123.221,2364.1,2364.6,1000,3.87,34.47,201202,NEW HORIZON,NH,66,CB,1,S,33.15,-123.223333,80,90,494.8,95,95,2012-02-10,02:42:00,10
2012,2,081.8 046.9,2012-02-01,1,34.2749,-120.0252,2262.6125,2177.7625,176.625,9.95375,33.855,201202,NEW HORIZON,NH,59,CB,1,S,34.276666,-120.023333,81.8,46.9,420.8,128,128,2012-02-08,16:18:00,8
2012,2,086.7 035.0,2012-02-01,1,33.8229,-118.6287,2256.4625,2168.7125,176.875,10.30375,33.8125,201202,NEW HORIZON,NH,36,CB,1,S,33.823333,-118.628333,86.7,35,429.3,83.99999999999999,83.99999999999999,2012-02-04,00:23:00,4
2012,2,090.0 030.0,2012-02-01,1,33.4179,-117.9058,2257.4125,2168.0875,177.25,10.51625,33.83375,201202,NEW HORIZON,NH,29,CB,1,S,33.418333,-117.903333,90,30,416.8,57.99999999999999,57.99999999999999,2012-02-03,07:20:00,3
2012,2,090.0 053.0,2012-02-01,1,32.6513,-119.4823,2253.55,2144.6375,177.5,10.51125,33.73,201202,NEW HORIZON,NH,25,CB,1,S,32.651666,-119.481666,90,53,466.9,56.00000000000001,56.00000000000001,2012-02-02,11:35:00,2
2012,2,090.0 090.0,2012-02-01,1,31.4179,-121.99,2272.011111111111,2157.7555555555555,545.7777777777778,9.92,33.821111111111115,201202,NEW HORIZON,NH,21,CB,1,S,31.416666,-121.996666,90,90,444,47,63,2012-02-01,09:13:00,1
2012,3,090.0 030.0,2012-03-01,1,33.4179,-117.9058,2268.6375,2184.9,177.5,10.12,33.94375,201203,BELL M. SHIMADA,SH,27,CB,1,S,33.416666,-117.905,90,30,436,268,268,2012-03-30,10:28:00,30
2012,3,090.0 053.0,2012-03-01,1,32.6513,-119.4823,2252.885714285714,2133.9,128.57142857142858,10.288571428571428,33.808571428571426,201203,BELL M. SHIMADA,SH,23,CB,1,S,32.651666,-119.485,90,53,444.4,54,54,2012-03-29,17:42:00,29
2012,3,090.0 060.0,2012-03-01,1,32.4179,-119.9593,2257.0125,2158.7875,178,10.1875,33.82125,201203,BELL M. SHIMADA,SH,22,CB,1,S,32.416666,-119.955,90,60,500.3,167.99999999999997,167.99999999999997,2012-03-29,12:24:00,29
2012,3,090.0 090.0,2012-03-01,1,31.4179,-121.99,2248.3875,2127.275,177.25,10.875,33.6825,201203,BELL M. SHIMADA,SH,19,CB,1,S,31.418333,-121.993333,90,90,424.5,271,271,2012-03-28,19:39:00,28
2012,3,093.3 030.0,2012-03-01,1,32.8464,-117.5312,2283.675,2197.975,177.625,9.92,34.0025,201203,BELL M. SHIMADA,SH,3,CB,1,S,32.848333,-117.526666,93.3,30,415.5,106,106,2012-03-25,11:35:00,25
2012,7,080.0 055.0,2012-07-01,1,34.3167,-120.8024,2269.2,2186.975,177.25,10.02875,33.989999999999995,201207,OCEAN STARR,OS,62,CB,1,S,34.318333,-120.8,80,55,461.6,260,516,2012-07-23,01:22:00,23
2012,7,080.0 080.0,2012-07-01,1,33.4833,-122.5333,2250.9125,2146.35,176.25,9.8675,33.64125,201207,OCEAN STARR,OS,65,CB,1,S,33.483333,-122.535,80,80,482.7,162.00000000000003,162.00000000000003,2012-07-23,19:06:00,23
2012,7,081.8 046.9,2012-07-01,1,34.2749,-120.0252,2269.225,2198.6375,177.375,10.049999999999999,33.955,201207,OCEAN STARR,OS,58,CB,1,S,34.278333,-120.026666,81.8,46.9,403.7,461.00000000000006,461.00000000000006,2012-07-22,07:26:00,22
2012,7,086.7 035.0,2012-07-01,1,33.8229,-118.6287,2262.5125,2170.5625,177.25,10.955,33.91375,201207,OCEAN STARR,OS,35,CB,1,S,33.821666,-118.63,86.7,35,409.8,347,591,2012-07-17,05:13:00,17
2012,7,090.0 030.0,2012-07-01,1,33.4179,-117.9058,2259.4,2164.1625,177.125,10.99,33.89375,201207,OCEAN STARR,OS,29,CB,1,S,33.416666,-117.905,90,30,392.7,153,856,2012-07-16,15:00:00,16
2012,7,090.0 053.0,2012-07-01,1,32.6513,-119.4823,2268.7625000000003,2185.125,175.75,10.16125,33.955,201207,OCEAN STARR,OS,25,CB,1,S,32.651666,-119.498333,90,53,427.2,136,136,2012-07-15,20:34:00,15
2012,7,090.0 060.0,2012-07-01,1,32.4179,-119.9593,2259.1625,2166.2,177.375,9.75375,33.7925,201207,OCEAN STARR,OS,24,CB,1,S,32.42,-119.958333,90,60,460.6,96,729,2012-07-15,14:44:00,15
2012,7,090.0 090.0,2012-07-01,1,31.4179,-121.99,2254.45,2145.6375,177,10.65375,33.69,201207,OCEAN STARR,OS,21,CB,1,S,31.418333,-121.991666,90,90,498.9,40,40,2012-07-14,15:00:00,14
2012,7,093.3 030.0,2012-07-01,1,32.8464,-117.5312,2263.1875,2180.625,177.625,10.6425,33.9525,201207,OCEAN STARR,OS,1,CB,1,S,32.845,-117.531666,93.3,30,420.6,398.99999999999994,398.99999999999994,2012-07-03,12:48:00,3
2012,10,086.7 035.0,2012-10-01,1,33.8229,-118.6287,2255.4875,2155.4625,177,11.26625,33.8225,201210,NEW HORIZON,NH,28,CB,1,S,33.823333,-118.628333,86.7,35,446.7,99,99,2012-10-26,05:05:00,26
2012,10,090.0 030.0,2012-10-01,1,33.4179,-117.9058,2257.775,2155.0125,176.75,11.58125,33.83875,201210,NEW HORIZON,NH,34,CB,1,S,33.42,-117.901666,90,30,412,27,27,2012-10-26,20:16:00,26
2012,10,090.0 053.0,2012-10-01,1,32.6513,-119.4823,2253.2875,2141.725,178,11.03,33.762499999999996,201210,NEW HORIZON,NH,38,CB,1,S,32.655,-119.481666,90,53,442.6,90,90,2012-10-27,14:57:00,27
2012,10,090.0 060.0,2012-10-01,1,32.4179,-119.9593,2250.4,2139.9375,177.25,10.78,33.72125,201210,NEW HORIZON,NH,24,CB,1,S,32.418333,-119.958333,90,60,453.5,88,88,2012-10-25,03:28:00,25
2012,10,090.0 090.0,2012-10-01,1,31.4179,-121.99,2272.275,2161.7375,611.25,10.07875,33.78375,201210,NEW HORIZON,NH,21,CB,1,S,31.415,-121.99,90,90,470.9,123,123,2012-10-24,07:47:00,24
2012,10,093.3 030.0,2012-10-01,1,32.8464,-117.5312,2258.288888888889,2155.511111111111,185.66666666666669,11.523333333333333,33.86333333333334,201210,NEW HORIZON,NH,5,CB,1,S,32.848333,-117.53,93.3,30,433,88,88,2012-10-20,12:40:00,20
2013,1,080.0 055.0,2013-01-01,1,34.3167,-120.8024,2253.2125,2156.125,139.5,10.01125,33.68375,201301,BELL M. SHIMADA,SH,59,CB,1,S,34.318333,-120.801666,80,55,397.6,157.99999999999997,157.99999999999997,2013-01-23,02:26:00,23
2013,1,080.0 080.0,2013-01-01,1,33.4833,-122.5333,2252.211111111111,2133.011111111111,162.22222222222223,10.766666666666667,33.70666666666666,201301,BELL M. SHIMADA,SH,62,CB,1,S,33.49,-122.543333,80,80,452.1,279,279,2013-01-23,18:51:00,23
2013,1,081.8 046.9,2013-01-01,1,34.2749,-120.0252,2265.1,2191.3,169.85714285714283,9.709999999999999,33.87285714285714,201301,BELL M. SHIMADA,SH,56,CB,1,S,34.273333,-120.023333,81.8,46.9,420.5,119,119,2013-01-22,16:12:00,22
2013,1,086.7 035.0,2013-01-01,1,33.8229,-118.6287,2254.025,2166.05,177.125,9.815,33.88875,201301,BELL M. SHIMADA,SH,33,CB,1,S,33.823333,-118.625,86.7,35,460.4,165,165,2013-01-18,03:52:00,18
2013,1,090.0 030.0,2013-01-01,1,33.4179,-117.9058,2263.425,2168.75,177.125,10.195,33.8975,201301,BELL M. SHIMADA,SH,27,CB,1,S,33.416666,-117.903333,90,30,393.1,112,112,2013-01-17,10:58:00,17
2013,1,090.0 053.0,2013-01-01,1,32.6513,-119.4823,2252.5375,2154.075,177.125,10.19625,33.823750000000004,201301,BELL M. SHIMADA,SH,23,CB,1,S,32.653333,-119.478333,90,53,484.1,124,124,2013-01-16,15:57:00,16
2013,1,090.0 060.0,2013-01-01,1,32.4179,-119.9593,2263.9875,2160.3375,177,10.05625,33.83375,201301,BELL M. SHIMADA,SH,22,CB,1,S,32.416666,-119.955,90,60,414.8,321.00000000000006,321.00000000000006,2013-01-16,10:59:00,16
2013,1,090.0 090.0,2013-01-01,1,31.4179,-121.99,2246.175,2125.7,176.25,10.94875,33.667500000000004,201301,BELL M. SHIMADA,SH,19,CB,1,S,31.415,-121.988333,90,90,430.6,93,93,2013-01-15,14:52:00,15
2013,1,093.3 030.0,2013-01-01,1,32.8464,-117.5312,2259,2163.925,177,10.411249999999999,33.8675,201301,BELL M. SHIMADA,SH,3,CB,1,S,32.845,-117.53,93.3,30,443.4,63.00000000000001,63.00000000000001,2013-01-12,03:27:00,12
2013,4,080.0 055.0,2013-04-01,1,34.3167,-120.8024,2266.011111111111,2183.5,159.11111111111114,9.53111111111111,33.91222222222222,201304,BELL M. SHIMADA,SH,56,CB,1,S,34.316666,-120.8,80,55,476.8,199,199,2013-04-20,12:28:00,20
2013,4,080.0 080.0,2013-04-01,1,33.4833,-122.5333,2248.1125,2137.0499999999997,176.125,10.09375,33.665,201304,BELL M. SHIMADA,SH,59,CB,1,S,33.488333,-122.536666,80,80,484.3,76,76,2013-04-21,07:17:00,21
2013,4,081.8 046.9,2013-04-01,1,34.2749,-120.0252,2280.2875,2241.925,176.625,8.735,34.10625,201304,BELL M. SHIMADA,SH,41,CB,1,S,34.275,-120.01,81.8,46.9,499.7,80,80,2013-04-16,16:20:00,16
2013,4,086.7 035.0,2013-04-01,1,33.8229,-118.6287,2258.885714285714,2186.985714285714,129,9.927142857142858,33.93857142857143,201304,BELL M. SHIMADA,SH,17,CB,1,S,33.823333,-118.626666,86.7,35,447.4,165,165,2013-04-10,10:57:00,10
2013,4,090.0 030.0,2013-04-01,1,33.4179,-117.9058,2267.175,2201.4,177.5,9.65875,33.98,201304,BELL M. SHIMADA,SH,11,CB,1,S,33.418333,-117.908333,90,30,430.1,121,121,2013-04-09,21:22:00,9
2013,4,090.0 053.0,2013-04-01,1,32.6513,-119.4823,2265.925,2179.3375,177.25,9.76875,33.9275,201304,BELL M. SHIMADA,SH,34,CB,1,S,32.648333,-119.483333,90,53,421.1,221,221,2013-04-15,03:46:00,15
2013,4,090.0 060.0,2013-04-01,1,32.4179,-119.9593,2258.4875,2161.9375,177.125,9.895,33.83,201304,BELL M. SHIMADA,SH,33,CB,1,S,32.416666,-119.96,90,60,426.6,52,52,2013-04-14,22:40:00,14
2013,4,090.0 090.0,2013-04-01,1,31.4179,-121.99,2251.3,2137.288888888889,206,10.432222222222222,33.68111111111111,201304,BELL M. SHIMADA,SH,30,CB,1,S,31.416666,-121.995,90,90,423.3,132,156,2013-04-14,01:55:00,14
2013,4,093.3 030.0,2013-04-01,1,32.8464,-117.5312,2265.1625,2185.6375,177.75,10.1925,33.95875,201304,BELL M. SHIMADA,SH,4,CB,1,S,32.845,-117.531666,93.3,30,432.6,68.99999999999999,68.99999999999999,2013-04-07,08:40:00,7
2013,7,080.0 055.0,2013-07-01,1,34.3167,-120.8024,2258.1666666666665,2189.4222222222224,159,9.812222222222221,33.916666666666664,201307,NEW HORIZON,NH,46,CB,1,S,34.316666,-120.801666,80,55,440.5,290.99999999999994,290.99999999999994,2013-07-16,14:50:00,16
2013,7,080.0 080.0,2013-07-01,1,33.4833,-122.5333,2253.1666666666665,2142.0777777777776,161.77777777777777,11.126666666666667,33.73555555555556,201307,NEW HORIZON,NH,49,CB,1,S,33.481666,-122.533333,80,80,435.2,92,92,2013-07-17,07:18:00,17
2013,7,081.8 046.9,2013-07-01,1,34.2749,-120.0252,2265.0125,2201.875,177.125,9.79875,33.96375,201307,NEW HORIZON,NH,44,CB,1,S,34.275,-120.025,81.8,46.9,425.3,111,111,2013-07-16,07:06:00,16
2013,7,086.7 035.0,2013-07-01,1,33.8229,-118.6287,2262.3625,2182.3875,176.75,10.615,33.92875,201307,NEW HORIZON,NH,64,CB,1,S,33.823333,-118.628333,86.7,35,406.4,138,138,2013-07-20,17:13:00,20
2013,7,090.0 030.0,2013-07-01,1,33.4179,-117.9058,2256.4714285714285,2156.6428571428573,156.57142857142858,11.57,33.86,201307,NEW HORIZON,NH,71,CB,1,S,33.418333,-117.901666,90,30,400.1,92,92,2013-07-21,10:33:00,21
2013,7,090.0 053.0,2013-07-01,1,32.6513,-119.4823,2264.95,2180.0625,177.625,10.28625,33.9375,201307,NEW HORIZON,NH,25,CB,1,S,32.651666,-119.483333,90,53,438.8,112,112,2013-07-12,01:03:00,12
2013,7,090.0 060.0,2013-07-01,1,32.4179,-119.9593,2264.711111111111,2186.088888888889,159.88888888888886,10.127777777777778,33.93333333333333,201307,NEW HORIZON,NH,24,CB,1,S,32.418333,-119.96,90,60,396.9,149,149,2013-07-11,20:01:00,11
2013,7,090.0 090.0,2013-07-01,1,31.4179,-121.99,2274.822222222222,2165.777777777778,546.2222222222222,9.891111111111112,33.861111111111114,201307,NEW HORIZON,NH,21,CB,1,S,31.418333,-121.991666,90,90,430.2,105,105,2013-07-11,00:10:00,11
2013,7,093.3 030.0,2013-07-01,1,32.8464,-117.5312,2261.1125,2177.6375000000003,177.125,11.14,33.95,201307,NEW HORIZON,NH,5,CB,1,S,32.846666,-117.531666,93.3,30,409.1,103,103,2013-07-07,06:16:00,7
2013,11,080.0 055.0,2013-11-01,1,34.3167,-120.8024,2258.8555555555554,2155.4777777777776,159.22222222222223,10.706666666666667,33.845555555555556,201311,NEW HORIZON,NH,57,CB,1,S,34.318333,-120.801666,80,55,422,90,90,2013-11-20,16:55:00,20
2013,11,080.0 080.0,2013-11-01,1,33.4833,-122.5333,2250.9454545454546,2124.754545454545,134.81818181818184,11.238181818181818,33.64818181818182,201311,NEW HORIZON,NH,63,CB,1,S,33.483333,-122.535,80,80,463.3,51.99999999999999,75.99999999999999,2013-11-21,15:48:00,21
2013,11,081.8 046.9,2013-11-01,1,34.2749,-120.0252,2266.366666666667,2158.1555555555556,158.55555555555554,11.45,33.873333333333335,201311,NEW HORIZON,NH,76,CB,1,S,34.275,-120.023333,81.8,46.9,426,87,87,2013-11-24,09:47:00,24
2013,11,086.7 035.0,2013-11-01,1,33.8229,-118.6287,2250.1555555555556,2132.0444444444443,158.55555555555554,12.143333333333334,33.81,201311,NEW HORIZON,NH,35,CB,1,S,33.823333,-118.628333,86.7,35,441.7,93,93,2013-11-16,08:48:00,16
2013,11,090.0 030.0,2013-11-01,1,33.4179,-117.9058,2253.1,2148.3777777777777,159.22222222222223,11.64,33.794444444444444,201311,NEW HORIZON,NH,29,CB,1,S,33.418333,-117.905,90,30,442.6,75,75,2013-11-15,19:34:00,15
2013,11,090.0 053.0,2013-11-01,1,32.6513,-119.4823,2254.8777777777777,2140.3333333333335,158.44444444444446,11.422222222222222,33.80555555555556,201311,NEW HORIZON,NH,25,CB,1,S,32.65,-119.481666,90,53,453.2,35,35,2013-11-15,00:42:00,15
2013,11,090.0 060.0,2013-11-01,1,32.4179,-119.9593,2255.6555555555556,2135.0444444444443,155.22222222222223,11.823333333333332,33.82222222222222,201311,NEW HORIZON,NH,24,CB,1,S,32.418333,-119.958333,90,60,456.9,52.99999999999999,52.99999999999999,2013-11-14,19:06:00,14
2013,11,090.0 090.0,2013-11-01,1,31.4179,-121.99,2273.1,2165.5375,615.625,9.17625,33.78125,201311,NEW HORIZON,NH,21,CB,1,S,31.416666,-121.988333,90,90,450.5,42,82,2013-11-13,19:20:00,13
2013,11,093.3 030.0,2013-11-01,1,32.8464,-117.5312,2253.1444444444446,2120.0555555555557,150.11111111111114,12.046666666666667,33.80777777777778,201311,NEW HORIZON,NH,5,CB,1,S,32.846666,-117.531666,93.3,30,429.6,100,100,2013-11-10,06:41:00,10
2014,2,086.7 033.0,2014-02-01,1,33.8895,-118.4903,2237.85,2040.4499999999998,17,14.44,33.47,201402,BELL M. SHIMADA,SH,31,CB,1,S,33.888333,-118.491666,86.7,33,108.5,101,101,2014-02-04,20:19:00,4
2014,2,086.7 035.0,2014-02-01,1,33.8229,-118.6287,2258.575,2150.1125,177.125,11.04875,33.82625,201402,BELL M. SHIMADA,SH,33,CB,1,S,33.821666,-118.628333,86.7,35,509.9,31.000000000000004,53.00000000000001,2014-02-05,00:24:00,5
2014,2,090.0 028.0,2014-02-01,1,33.4846,-117.7681,2233.7,2028,16,14.66,33.465,201402,BELL M. SHIMADA,SH,29,CB,1,S,33.485,-117.768333,90,28,141.1,64,64,2014-02-04,13:22:00,4
2014,2,090.0 030.0,2014-02-01,1,33.4179,-117.9058,2259.1375,2153.7625,177.125,11.1325,33.85375,201402,BELL M. SHIMADA,SH,28,CB,1,S,33.418333,-117.906666,90,30,460,46,46,2014-02-04,11:17:00,4
2014,2,090.0 037.0,2014-02-01,1,33.1846,-118.3871,2234.45,2020.4,16,14.774999999999999,33.485,201402,BELL M. SHIMADA,SH,26,CB,1,S,33.181666,-118.391666,90,37,473.8,53,53,2014-02-04,03:26:00,4
2014,2,090.0 053.0,2014-02-01,1,32.6513,-119.4823,2254.0375,2146.1125,176.875,10.30125,33.74,201402,BELL M. SHIMADA,SH,25,CB,1,S,32.65,-119.485,90,53,486.4,82,82,2014-02-03,11:25:00,3
2014,2,090.0 060.0,2014-02-01,1,32.4179,-119.9593,2249.8875,2136.0375,177.5,10.45875,33.68125,201402,BELL M. SHIMADA,SH,24,CB,1,S,32.416666,-119.955,90,60,471.5,89,102,2014-02-03,06:13:00,3
2014,2,090.0 090.0,2014-02-01,1,31.4179,-121.99,2245.8375,2130.5875,177.25,10.1475,33.566250000000004,201402,BELL M. SHIMADA,SH,21,CB,1,S,31.418333,-121.991666,90,90,449.5,51,51,2014-02-02,10:15:00,2
2014,2,090.0 120.0,2014-02-01,1,30.4179,-123.9989,2234.6499999999996,2011.9,13.5,16.2,33.415,201402,BELL M. SHIMADA,SH,18,CB,1,S,30.416666,-123.998333,90,120,481,10,10,2014-02-01,14:31:00,1
2014,4,080.0 051.0,2014-04-01,1,34.45,-120.5239,2244.05,2158.775,35.5,10.41,33.73,201404,OCEAN STARR,OS,57,CB,1,S,34.45,-120.523333,80,51,110,273,273,2014-04-13,14:52:00,13
2014,4,080.0 055.0,2014-04-01,1,34.3167,-120.8024,2263.1625,2191.3,178,9.48625,33.89875,201404,OCEAN STARR,OS,58,CB,1,S,34.316666,-120.803333,80,55,373.3,195.99999999999997,195.99999999999997,2014-04-13,18:42:00,13
2014,4,080.0 060.0,2014-04-01,1,34.15,-121.15,2261.2375,2173.3625,177.375,10.13625,33.894999999999996,201404,OCEAN STARR,OS,59,CB,1,S,34.156666,-121.155,80,60,414.8,159,159,2014-04-13,23:36:00,13
2014,4,080.0 070.0,2014-04-01,1,33.8167,-121.843,2255.9375,2156.525,177.125,10.075,33.7725,201404,OCEAN STARR,OS,60,CB,1,S,33.818333,-121.843333,80,70,390.4,415,415,2014-04-14,05:51:00,14
2014,4,080.0 080.0,2014-04-01,1,33.4833,-122.5333,2252.61,2131.93,146.59999999999997,11.068,33.75,201404,OCEAN STARR,OS,61,CB,1,S,33.483333,-122.533333,80,80,393.5,180,180,2014-04-14,12:10:00,14
2014,4,080.0 090.0,2014-04-01,1,33.15,-123.221,2253.55,2147.4375,177.125,10.36125,33.7525,201404,OCEAN STARR,OS,62,CB,1,S,33.148333,-123.221666,80,90,406.5,62,82,2014-04-14,18:35:00,14
2014,4,080.0 100.0,2014-04-01,1,32.8167,-123.906,2251.425,2141.2125,177.125,10.675,33.6725,201404,OCEAN STARR,OS,63,CB,1,S,32.816666,-123.906666,80,100,382.7,26.000000000000004,26.000000000000004,2014-04-15,00:41:00,15
2014,4,081.8 046.9,2014-04-01,1,34.2749,-120.0252,2270,2206.45,177.25,9.23125,33.97625,201404,OCEAN STARR,OS,55,CB,1,S,34.275,-120.025,81.8,46.9,366.3,164,207,2014-04-13,09:08:00,13
2014,4,083.3 040.6,2014-04-01,1,34.2251,-119.4112,2242.55,2064.5,15,12.55,33.59,201404,OCEAN STARR,OS,52,CB,1,S,34.226666,-119.411666,83.3,40.6,71.6,279.00000000000006,279.00000000000006,2014-04-13,01:28:00,13
2014,4,083.3 040.6,2014-04-01,1,34.2251,-119.4112,2242.55,2064.5,15,12.55,33.59,201404,OCEAN STARR,OS,88,CB,1,S,34.225,-119.408333,83.3,40.6,41.7,1127,1127,2014-04-28,15:54:00,28
2014,4,083.3 042.0,2014-04-01,1,34.1784,-119.5085,2240.8,NA,16,12.525,33.58,201404,OCEAN STARR,OS,51,CB,1,S,34.18,-119.508333,83.3,42,166.3,325,842,2014-04-12,23:31:00,12
2014,4,086.7 033.0,2014-04-01,1,33.8895,-118.4903,2248.8,NA,16,12.935,33.525,201404,OCEAN STARR,OS,32,CB,1,S,33.89,-118.49,86.7,33,92.1,586,586,2014-04-08,06:59:00,8
2014,4,086.7 033.0,2014-04-01,1,33.8895,-118.4903,2248.8,NA,16,12.935,33.525,201404,OCEAN STARR,OS,78,CB,1,S,33.885,-118.49,86.7,33,92.6,281.00000000000006,281.00000000000006,2014-04-26,03:12:00,26
2014,4,086.7 035.0,2014-04-01,1,33.8229,-118.6287,2261.425,2181.2999999999997,177.125,9.88625,33.932500000000005,201404,OCEAN STARR,OS,33,CB,1,S,33.82,-118.63,86.7,35,374.4,224.00000000000003,254.00000000000003,2014-04-08,10:04:00,8
2014,4,090.0 028.0,2014-04-01,1,33.4846,-117.7681,2237.55,NA,16,13.27,33.515,201404,OCEAN STARR,OS,28,CB,1,S,33.485,-117.766666,90,28,99.4,462.99999999999994,462.99999999999994,2014-04-07,21:46:00,7
2014,4,090.0 030.0,2014-04-01,1,33.4179,-117.9058,2260.8375,2180.775,177.375,10.2225,33.89875,201404,OCEAN STARR,OS,27,CB,1,S,33.42,-117.9,90,30,387.7,111,111,2014-04-07,19:24:00,7
2014,4,090.0 030.0,2014-04-01,1,33.4179,-117.9058,2260.8375,2180.775,177.375,10.2225,33.89875,201404,OCEAN STARR,OS,77,CB,1,S,33.416666,-117.905,90,30,369.1,62,62,2014-04-25,20:01:00,25
2014,4,090.0 037.0,2014-04-01,1,33.1846,-118.3871,2236.5,NA,16,15.86,33.5,201404,OCEAN STARR,OS,25,CB,1,S,33.19,-118.386666,90,37,389.1,159,206,2014-04-07,12:03:00,7
2014,4,090.0 053.0,2014-04-01,1,32.6513,-119.4823,2241.1555555555556,2103.588888888889,158.55555555555554,11.217777777777778,33.72666666666667,201404,OCEAN STARR,OS,24,CB,1,S,32.651666,-119.481666,90,53,405.5,86,86,2014-04-07,02:33:00,7
2014,4,090.0 090.0,2014-04-01,1,31.4179,-121.99,2242.875,2124.775,174.875,10.725,33.557500000000005,201404,OCEAN STARR,OS,21,CB,1,S,31.423333,-121.99,90,90,494.8,16,16,2014-04-06,01:04:00,6
