Date,Station_ID,Year_UTC,Month_UTC,Day_UTC,Latitude,Longitude,TA,DIC,Depth,CTDTEMP_ITS90,Salinity_PSS78
2014-07-01,080.0 100.0,2014,7,1,32.8167,-123.906,2243.3625,2117.5625,177.125,12.0575,33.5525
2014-07-01,081.8 046.9,2014,7,1,34.2749,-120.0252,2262.45,2168.7125,176.875,11.08375,33.871249999999996
2014-07-01,083.3 040.6,2014,7,1,34.2251,-119.4112,2236.8,NA,16,16.89,33.475
2014-07-01,083.3 042.0,2014,7,1,34.1784,-119.5085,2227.8,NA,29,15.28,33.43
2014-07-01,086.7 033.0,2014,7,1,33.8895,-118.4903,2231.95,NA,16,15.61,33.45
2014-07-01,086.7 035.0,2014,7,1,33.8229,-118.6287,2257.3875,2156.325,176.75,11.752500000000001,33.87
2014-07-01,090.0 028.0,2014,7,1,33.4846,-117.7681,2237.3,NA,16,17.85,33.485
2014-07-01,090.0 030.0,2014,7,1,33.4179,-117.9058,2262.614285714286,2163.9285714285716,195.85714285714283,11.84,33.941428571428574
2014-07-01,090.0 037.0,2014,7,1,33.1846,-118.3871,2241.1000000000004,NA,16,18.72,33.56
2014-07-01,090.0 045.0,2014,7,1,32.9179,-118.9355,2243.55,NA,16,16.605,33.614999999999995
2014-07-01,090.0 053.0,2014,7,1,32.6513,-119.4823,2253.825,2153.125,176.625,10.7625,33.775
2014-07-01,090.0 060.0,2014,7,1,32.4179,-119.9593,2257.475,2149.8375,176.375,10.93125,33.81
2014-07-01,090.0 090.0,2014,7,1,31.4179,-121.99,2277.3875,2178.675,609,9.723749999999999,33.87875
2014-07-01,090.0 120.0,2014,7,1,30.4179,-123.9989,2244.05,NA,1,19.63,33.575
2014-07-01,093.3 026.7,2014,7,1,32.9564,-117.3054,2246.6,2003.6,2,22.57,33.66
2014-07-01,093.3 028.0,2014,7,1,32.913,-117.3944,2240.25,NA,16,18.495,33.55
2014-07-01,093.3 030.0,2014,7,1,32.8464,-117.5312,2257.6,2156.6625,177.25,12.1275,33.895
2014-11-01,080.0 051.0,2014,11,1,34.45,-120.5239,2227.025,2046.25,36.5,14.515,33.3675
2014-11-01,080.0 055.0,2014,11,1,34.3167,-120.8024,2251.4666666666667,2132.222222222222,159.55555555555554,11.706666666666667,33.73222222222223
2014-11-01,080.0 060.0,2014,11,1,34.15,-121.15,2256.7625000000003,2153.9875,176.875,10.885,33.78375
2014-11-01,080.0 070.0,2014,11,1,33.8167,-121.843,2250.6,2149.65,178.125,11.0475,33.7025
2014-11-01,080.0 080.0,2014,11,1,33.4833,-122.5333,2254.4777777777776,2126.3,161.88888888888886,11.91,33.724444444444444
2014-11-01,080.0 090.0,2014,11,1,33.15,-123.221,2260.7625,2145.525,177,11.915000000000001,33.823750000000004
2014-11-01,080.0 100.0,2014,11,1,32.8167,-123.906,2247.4,2114.425,176.625,12.775,33.61625
2014-11-01,081.8 046.9,2014,11,1,34.2749,-120.0252,2257.3625,2157.825,176.625,11.23625,33.75125
2014-11-01,083.3 042.0,2014,11,1,34.1784,-119.5085,2235.85,2013.2,18,16.794999999999998,33.45
2014-11-01,086.7 033.0,2014,11,1,33.8895,-118.4903,2238.55,NA,16,18.025,33.47
2014-11-01,086.7 035.0,2014,11,1,33.8229,-118.6287,2254.5750000000003,2139.6875,177,12.045,33.79
2014-11-01,090.0 028.0,2014,11,1,33.4846,-117.7681,2238.9,NA,16,18.34,33.474999999999994
2014-11-01,090.0 030.0,2014,11,1,33.4179,-117.9058,2252.7125,2137.975,176.625,12.205,33.7875
2014-11-01,090.0 037.0,2014,11,1,33.1846,-118.3871,2242.95,NA,16.5,19.42,33.575
2014-11-01,090.0 045.0,2014,11,1,32.9179,-118.9355,2241.15,NA,16,18.75,33.55
2014-11-01,090.0 053.0,2014,11,1,32.6513,-119.4823,2253.7125,2141.725,178.25,11.44875,33.72875
2014-11-01,090.0 060.0,2014,11,1,32.4179,-119.9593,2243.5625,2103.475,176.25,12.05375,33.6475
2014-11-01,090.0 090.0,2014,11,1,31.4179,-121.99,2267.233333333333,2142.1666666666665,546,11.14,33.69222222222222
2014-11-01,090.0 120.0,2014,11,1,30.4179,-123.9989,2215.7,NA,13.5,19.115000000000002,33.035
2014-11-01,093.3 028.0,2014,11,1,32.913,-117.3944,2236.05,NA,15.5,18.455,33.465
2014-11-01,093.3 030.0,2014,11,1,32.8464,-117.5312,2255.0125,2147.1375,176.5,11.540000000000001,33.795
2015-01-01,080.0 051.0,2015,1,1,34.45,-120.5239,2229.675,2037.8,35.5,14.58,33.3525
2015-01-01,080.0 055.0,2015,1,1,34.3167,-120.8024,2251.9375,2141.6125,177.25,11.08125,33.7175
2015-01-01,080.0 060.0,2015,1,1,34.15,-121.15,2251.55,2151.4125,177.5,10.22625,33.685
2015-01-01,080.0 070.0,2015,1,1,33.8167,-121.843,2256.6625,2153.3625,177.25,10.475,33.745
2015-01-01,080.0 080.0,2015,1,1,33.4833,-122.5333,2242.088888888889,2123.011111111111,161.88888888888886,11.27111111111111,33.51888888888889
2015-01-01,080.0 090.0,2015,1,1,33.15,-123.221,2287.833333333333,2265.0666666666666,355,6.923333333333333,34.11333333333334
2015-01-01,080.0 100.0,2015,1,1,32.8167,-123.906,2249.9125,2133.575,177.375,11.01875,33.6125
2015-01-01,081.8 046.9,2015,1,1,34.2749,-120.0252,2267.8333333333335,2170.7555555555555,217.11111111111114,11.046666666666667,33.78
2015-01-01,083.3 040.6,2015,1,1,34.2251,-119.4112,2230.35,NA,13.5,15.72,33.3
2015-01-01,083.3 042.0,2015,1,1,34.1784,-119.5085,2230,NA,17.5,15.8,33.3
2015-01-01,086.7 033.0,2015,1,1,33.8895,-118.4903,2231.55,NA,16,16.380000000000003,33.335
2015-01-01,086.7 035.0,2015,1,1,33.8229,-118.6287,2252.6875,2136.8,177.125,11.54625,33.73125
2015-01-01,090.0 028.0,2015,1,1,33.4846,-117.7681,2236.2,NA,16,16.295,33.365
2015-01-01,090.0 030.0,2015,1,1,33.4179,-117.9058,2253.325,2140.15,177.125,11.565,33.7675
2015-01-01,090.0 037.0,2015,1,1,33.1846,-118.3871,2227.45,NA,15.5,16.665,33.260000000000005
2015-01-01,090.0 045.0,2015,1,1,32.9179,-118.9355,2225.75,NA,16,15.585,33.285
2015-01-01,090.0 053.0,2015,1,1,32.6513,-119.4823,2249.5375,2123.6125,177,11.69125,33.65
2015-01-01,090.0 060.0,2015,1,1,32.4179,-119.9593,2251.325,2143.575,177.25,10.59,33.68375
2015-01-01,090.0 090.0,2015,1,1,31.4179,-121.99,2249.475,2115.35,176.125,12.37625,33.64625
2015-01-01,090.0 120.0,2015,1,1,30.4179,-123.9989,2226.05,NA,13.5,17.77,33.23
2015-01-01,093.3 028.0,2015,1,1,32.913,-117.3944,2230.5,NA,16,15.290000000000001,33.375
2015-01-01,093.3 030.0,2015,1,1,32.8464,-117.5312,2256.0625,2139.85,176.5,11.89125,33.785
2015-04-01,080.0 051.0,2015,4,1,34.45,-120.5239,2240.425,2146.175,35.5,10.1625,33.635000000000005
2015-04-01,080.0 055.0,2015,4,1,34.3167,-120.8024,2250.011111111111,2146.9333333333334,159.11111111111114,10.05,33.65555555555556
2015-04-01,080.0 060.0,2015,4,1,34.15,-121.15,2253.4875,2151.575,177.25,10.1225,33.70625
2015-04-01,080.0 070.0,2015,4,1,33.8167,-121.843,2251.0125,2142.775,182,10.92625,33.675
2015-04-01,080.0 080.0,2015,4,1,33.4833,-122.5333,2247.4333333333334,2130.222222222222,163,10.823333333333332,33.595555555555556
2015-04-01,080.0 090.0,2015,4,1,33.15,-123.221,2241.3625,2125.55,176.75,10.96875,33.51375
2015-04-01,080.0 100.0,2015,4,1,32.8167,-123.906,2248.2428571428572,2135.942857142857,197.42857142857142,10.597142857142858,33.60285714285714
2015-04-01,081.8 046.9,2015,4,1,34.2749,-120.0252,2278.475,2212.8375,177.375,9.20625,33.96125
2015-04-01,083.3 040.6,2015,4,1,34.2251,-119.4112,2235.1,NA,15.5,13.49,33.41
2015-04-01,083.3 042.0,2015,4,1,34.1784,-119.5085,2233.8,NA,15,13.365,33.39
2015-04-01,086.7 033.0,2015,4,1,33.8895,-118.4903,2231.05,NA,16,13.795,33.385000000000005
2015-04-01,086.7 035.0,2015,4,1,33.8229,-118.6287,2261.3625,2172.1375,177,10.025,33.8475
2015-04-01,090.0 028.0,2015,4,1,33.4846,-117.7681,2226.5,NA,15.5,14.37,33.32
2015-04-01,090.0 030.0,2015,4,1,33.4179,-117.9058,2258.1625,2172.2,177.125,10.17,33.8125
2015-04-01,090.0 037.0,2015,4,1,33.1846,-118.3871,2226.15,NA,15.5,16.835,33.285
2015-04-01,090.0 045.0,2015,4,1,32.9179,-118.9355,2226.05,NA,16,16.235,33.29
2015-04-01,090.0 053.0,2015,4,1,32.6513,-119.4823,2256.95,2148.3125,177.25,10.71875,33.7425
2015-04-01,090.0 060.0,2015,4,1,32.4179,-119.9593,2251.5555555555557,2129.6666666666665,170.55555555555554,11.62111111111111,33.7
2015-04-01,090.0 090.0,2015,4,1,31.4179,-121.99,2247.5875,2130.9625,176.5,11.39,33.6125
2015-04-01,090.0 120.0,2015,4,1,30.4179,-123.9989,2205.75,NA,13.5,16.65,33.12
2015-04-01,093.3 028.0,2015,4,1,32.913,-117.3944,2224.8,NA,15.5,15.465,33.269999999999996
2015-04-01,093.3 030.0,2015,4,1,32.8464,-117.5312,2259.3125,2164.7125,177,10.915,33.82
2015-07-01,080.0 051.0,2015,7,1,34.45,-120.5239,2232.32,2069.14,34.2,13.406,33.426
2015-07-01,080.0 055.0,2015,7,1,34.3167,-120.8024,2258.277777777778,2160.9666666666667,159.22222222222223,11.35,33.86222222222222
2015-07-01,080.0 060.0,2015,7,1,34.15,-121.15,2255.85,2160.8625,177.25,10.7375,33.755
2015-07-01,080.0 070.0,2015,7,1,33.8167,-121.843,2248.45,2144.3375,177.375,10.7925,33.603750000000005
2015-07-01,080.0 080.0,2015,7,1,33.4833,-122.5333,2239.988888888889,2110.4777777777776,161.44444444444446,12.213333333333333,33.48222222222222
2015-07-01,080.0 090.0,2015,7,1,33.15,-123.221,2241.75,2121.45,176.75,11.705,33.52375
2015-07-01,080.0 100.0,2015,7,1,32.8167,-123.906,2243.4375,2119.175,176.75,12.20125,33.56
2015-07-01,081.8 046.9,2015,7,1,34.2749,-120.0252,2261.9375,2166.8125,177.125,11.223749999999999,33.84125
2015-07-01,083.3 040.6,2015,7,1,34.2251,-119.4112,2229.05,NA,16,16.89,33.349999999999994
2015-07-01,083.3 042.0,2015,7,1,34.1784,-119.5085,2231.6499999999996,NA,16,16.88,33.39
2015-07-01,086.7 033.0,2015,7,1,33.8895,-118.4903,2229.85,NA,16,17.04,33.34
2015-07-01,086.7 035.0,2015,7,1,33.8229,-118.6287,2249.375,2142.8875,175.875,11.8275,33.82625
2015-07-01,090.0 028.0,2015,7,1,33.4846,-117.7681,2232.5,NA,16,18,33.39
2015-07-01,090.0 030.0,2015,7,1,33.4179,-117.9058,2255.625,2155.375,177.25,11.6475,33.85875
2015-07-01,090.0 037.0,2015,7,1,33.1846,-118.3871,2233.95,NA,16,17.935000000000002,33.394999999999996
2015-07-01,090.0 045.0,2015,7,1,32.9179,-118.9355,2235.7,NA,16,17.384999999999998,33.43
2015-07-01,090.0 053.0,2015,7,1,32.6513,-119.4823,2259.825,2173.8125,177.25,10.4075,33.8325
2015-07-01,090.0 060.0,2015,7,1,32.4179,-119.9593,2254.4,2148.725,177.125,10.97125,33.7075
2015-07-01,090.0 090.0,2015,7,1,31.4179,-121.99,2246.35,2110.8,176.5,12.9775,33.6125
2015-07-01,093.3 028.0,2015,7,1,32.913,-117.3944,2230.95,NA,15.5,17.03,33.370000000000005
2015-07-01,093.3 030.0,2015,7,1,32.8464,-117.5312,2257,2160.0875,177.125,11.68,33.84375
2015-11-20,080.0 051.0,2015,11,20,34.45,-120.5239,2264.7799999999997,2058.1,41.4,14.0882,33.3042
2015-11-20,080.0 055.0,2015,11,20,34.3167,-120.8024,2275.8777777777777,2146.8555555555554,159.33333333333331,11.539888888888889,33.73144444444444
2015-11-20,080.0 060.0,2015,11,20,34.15,-121.15,2251.7,2155.775,176.875,11.2125,33.687
2015-11-20,080.0 070.0,2015,11,20,33.8167,-121.843,2258.4625,2151.025,177.125,11.581125,33.762875
2015-11-20,080.0 080.0,2015,11,20,33.4833,-122.5333,2248.988888888889,2122.5222222222224,161.55555555555554,12.127888888888888,33.60322222222222
2015-11-20,080.0 090.0,2015,11,20,33.15,-123.221,2263.3,2128.425,177.875,11.273875,33.593625
2015-11-20,080.0 100.0,2015,11,20,32.8167,-123.906,2263.5375,2110.325,176.375,12.286875,33.55225
2015-11-20,086.7 035.0,2015,11,20,33.8229,-118.6287,2279.5333333333333,2019.2666666666667,27.666666666666668,17.648333333333333,33.35766666666667
2015-11-20,090.0 030.0,2015,11,20,33.4179,-117.9058,2264.8625,2138.15,176.75,13.311625,33.795125
2015-11-20,090.0 053.0,2015,11,20,32.6513,-119.4823,2370,2316.5,516,6.445,34.298
2016-01-20,080.0 051.0,2016,1,20,34.45,-120.5239,2247.7,2059.9,27.666666666666668,14.48,33.57233333333333
2016-01-20,080.0 055.0,2016,1,20,34.3167,-120.8024,2268.2333333333336,2136.4666666666667,159.44444444444446,10.880222222222223,33.72688888888889
2016-01-20,080.0 060.0,2016,1,20,34.15,-121.15,2253.55,2146,177.75,10.768749999999999,33.710875
2016-01-20,080.0 070.0,2016,1,20,33.8167,-121.843,2248.857142857143,NA,175.85714285714283,11.145857142857142,33.58485714285714
2016-01-20,080.0 080.0,2016,1,20,33.4833,-122.5333,2244.925,2127.7375,178.25,11.14375,33.5805
2016-01-20,080.0 090.0,2016,1,20,33.15,-123.221,2245.175,2127.8,176.75,11.227625,33.573375
2016-01-20,080.0 100.0,2016,1,20,32.8167,-123.906,2247.0875,2109.3625,176.75,11.704375,33.518375
2016-01-20,081.8 046.9,2016,1,20,34.2749,-120.0252,2268.8875,2179.4,177,10.9735,33.89625
2016-01-20,086.7 035.0,2016,1,20,33.8229,-118.6287,2271.7875,2156.2625,173,11.876875,33.904625
2016-01-20,090.0 030.0,2016,1,20,33.4179,-117.9058,2272.6625,2161.025,177.75,11.91625,33.909875
2016-01-20,090.0 053.0,2016,1,20,32.6513,-119.4823,2262.3125,2154,176.875,11.067375,33.801375
2016-01-20,090.0 060.0,2016,1,20,32.4179,-119.9593,2258.942857142857,2133.214285714286,198.85714285714283,10.646857142857144,33.767428571428574
2016-01-20,090.0 090.0,2016,1,20,31.4179,-121.99,2250.1,2131.5750000000003,176,11.200875,33.65325
2016-01-20,093.3 030.0,2016,1,20,32.8464,-117.5312,2269.65,2155.95,177.375,12.123,33.93525
2016-04-20,060.0 080.0,2016,4,20,36.9474,-125.0533,2163.8,1992.3,2,NA,NA
2016-04-20,063.3 060.0,2016,4,20,37.0425,-123.195,2227.4,1990.4,2,NA,NA
2016-04-20,066.7 050.0,2016,4,20,36.787,-122.0563,2232.4,1975,2,NA,NA
2016-04-20,070.0 090.0,2016,4,20,34.8821,-124.4805,2208.8,2001,2,NA,NA
2016-04-20,080.0 051.0,2016,4,20,34.45,-120.5239,2247.9,2118.425,35.75,12.41375,33.64725
2016-04-20,080.0 055.0,2016,4,20,34.3167,-120.8024,2261.6111111111113,2183.5555555555557,160.05555555555554,9.980777777777778,33.80833333333333
2016-04-20,080.0 060.0,2016,4,20,34.15,-121.15,2257.9,2158.05,177.625,10.463125,33.7555
2016-04-20,080.0 090.0,2016,4,20,33.15,-123.221,2232.016666666667,2098.15,97.5,12.122333333333334,33.46483333333333
2016-04-20,080.0 100.0,2016,4,20,32.8167,-123.906,2244.2,2133.725,176.625,10.96675,33.569125
2016-04-20,081.8 046.9,2016,4,20,34.2749,-120.0252,2273.9125,2200.9,177,9.7655,33.9405
2016-04-20,083.3 040.6,2016,4,20,34.2251,-119.4112,2246.4,2036.6,13.5,14.288499999999999,33.58
2016-04-20,083.3 042.0,2016,4,20,34.1784,-119.5085,2245.4,2063.65,16.5,13.551,33.576
2016-04-20,083.3 051.0,2016,4,20,33.8784,-120.1326,2243.4,2068.1,2,NA,NA
2016-04-20,083.3 055.0,2016,4,20,33.7451,-120.4092,2233.4,2045.8,2,NA,NA
2016-04-20,086.7 033.0,2016,4,20,33.8895,-118.4903,2244.5,2050.75,16,14.790500000000002,33.5635
2016-04-20,086.7 035.0,2016,4,20,33.8229,-118.6287,2271.5714285714284,2196.8571428571427,188.42857142857142,10.133000000000001,33.97271428571428
2016-04-20,090.0 028.0,2016,4,20,33.4846,-117.7681,2241.866666666667,2057.5333333333333,11.333333333333332,NA,NA
2016-04-20,090.0 030.0,2016,4,20,33.4179,-117.9058,2269.4875,2204.3125,177.875,10.334375,33.986625000000004
2016-04-20,090.0 037.0,2016,4,20,33.1846,-118.3871,2241.25,2022.65,16,15.708,33.5215
2016-04-20,090.0 045.0,2016,4,20,32.9179,-118.9355,2240.2,2032.4,16,15.722000000000001,33.5155
2016-04-20,090.0 053.0,2016,4,20,32.6513,-119.4823,2261.7999999999997,2165.6428571428573,195.28571428571428,10.670571428571428,33.812714285714286
2016-04-20,090.0 060.0,2016,4,20,32.4179,-119.9593,2262.1,NA,199,10.782,33.811571428571426
2016-04-20,090.0 090.0,2016,4,20,31.4179,-121.99,2250.9375,2132.15,176.25,11.49,33.65475
2016-04-20,090.0 120.0,2016,4,20,30.4179,-123.9989,2238,2011.6999999999998,21,17.403,33.4695
2016-04-20,093.3 028.0,2016,4,20,32.913,-117.3944,2236.7,2053.5,16,14.876999999999999,33.510000000000005
2016-04-20,093.3 030.0,2016,4,20,32.8464,-117.5312,2264.8625,2177.675,177.5,10.941,33.894875
2016-04-20,093.3 045.0,2016,4,20,32.3464,-118.5542,2239.6,2020.5,2,NA,NA
2016-04-20,093.3 090.0,2016,4,20,30.8464,-121.5896,2221.6,2008.7,2,NA,NA
2016-07-20,080.0 051.0,2016,7,20,34.45,-120.5239,2238.375,2119.35,35.5,12.13,33.54925
2016-07-20,080.0 055.0,2016,7,20,34.3167,-120.8024,2272.6111111111113,2194.1,159.22222222222223,9.974222222222222,33.885444444444445
2016-07-20,080.0 060.0,2016,7,20,34.15,-121.15,2286.975,2184.9,177.75,9.9315,33.8975
2016-07-20,080.0 070.0,2016,7,20,33.8167,-121.843,2240.4125,2138.6375,176.5,10.91675,33.53425
2016-07-20,080.0 080.0,2016,7,20,33.4833,-122.5333,2240.7375,2118.525,176.375,11.713625,33.474125
2016-07-20,080.0 090.0,2016,7,20,33.15,-123.221,2241.1625,2130.8375,176.75,11.41,33.500625
2016-07-20,080.0 100.0,2016,7,20,32.8167,-123.906,2230.9,2089.1285714285714,129.14285714285714,12.762857142857143,33.411142857142856
2016-07-20,081.8 046.9,2016,7,20,34.2749,-120.0252,2267.275,2188.85,177.375,10.465375,33.902
2016-07-20,086.7 035.0,2016,7,20,33.8229,-118.6287,2259.075,2164.0125,176.875,11.001875,33.845625
2016-07-20,090.0 030.0,2016,7,20,33.4179,-117.9058,2261.525,2167.8125,177.375,11.406,33.882875
2016-07-20,090.0 053.0,2016,7,20,32.6513,-119.4823,2276.65,2203.15,177.5,9.799875,33.993
2016-07-20,090.0 060.0,2016,7,20,32.4179,-119.9593,2263.2125,2162.1625,177.375,10.358125,33.765625
2016-07-20,090.0 090.0,2016,7,20,31.4179,-121.99,2249.4875,2120.2125,177,12.353125,33.62375
2016-07-20,093.3 030.0,2016,7,20,32.8464,-117.5312,2263.975,2185.4,176.75,11.221875,33.8905
2016-11-20,076.7 070.0,2016,11,20,34.3882,-122.2461,2216.3,1972.6,3,NA,NA
2016-11-20,080.0 051.0,2016,11,20,34.45,-120.5239,2226.08,2075.46,29.2,NA,NA
2016-11-20,080.0 055.0,2016,11,20,34.3167,-120.8024,2256.05,2184.9,177.25,10.11125,33.81375
2016-11-20,080.0 060.0,2016,11,20,34.15,-121.15,2259.725,2173.0625,177.75,10.182,33.800375
2016-11-20,080.0 070.0,2016,11,20,33.8167,-121.843,2265.7125,2151.2875,177.25,10.7555,33.73075
2016-11-20,080.0 080.0,2016,11,20,33.4833,-122.5333,2251.5375,2137.1875,176.125,11.005625,33.637875
2016-11-20,080.0 090.0,2016,11,20,33.15,-123.221,2250.9,2152.9857142857145,195.28571428571428,10.703142857142858,33.62828571428572
2016-11-20,080.0 100.0,2016,11,20,32.8167,-123.906,2242.7375,2118.5625,179.5,NA,NA
2016-11-20,081.8 046.9,2016,11,20,34.2749,-120.0252,2258.5499999999997,2175.7375,177.125,10.776625,33.76275
2016-11-20,083.3 040.6,2016,11,20,34.2251,-119.4112,2234,2013.0333333333333,11.666666666666668,NA,NA
2016-11-20,083.3 042.0,2016,11,20,34.1784,-119.5085,2238.1000000000004,2007.6,16,17.024,33.412499999999994
2016-11-20,083.3 090.0,2016,11,20,32.5784,-122.8117,2229.9,1998.8,3,NA,NA
2016-11-20,086.7 033.0,2016,11,20,33.8895,-118.4903,2233.9666666666667,2018.1666666666665,11.666666666666668,NA,NA
2016-11-20,086.7 035.0,2016,11,20,33.8229,-118.6287,2251.9625,2152.35,177.375,11.443625,33.740375
2016-11-20,086.7 090.0,2016,11,20,31.9895,-122.3932,2235.5,1999.6,3,NA,NA
2016-11-20,090.0 028.0,2016,11,20,33.4846,-117.7681,2227.9333333333334,2001.1333333333334,11.666666666666668,NA,NA
2016-11-20,090.0 030.0,2016,11,20,33.4179,-117.9058,2250.633333333333,2129.1555555555556,161.22222222222223,12.269666666666668,33.70933333333333
2016-11-20,090.0 037.0,2016,11,20,33.1846,-118.3871,2227.45,2008.65,16,17.0885,33.323499999999996
2016-11-20,090.0 045.0,2016,11,20,32.9179,-118.9355,2230.55,2002.25,16,18.0865,33.35
2016-11-20,090.0 053.0,2016,11,20,32.6513,-119.4823,2252.9375,2144.6125,177.5,11.62125,33.706
2016-11-20,090.0 060.0,2016,11,20,32.4179,-119.9593,2252.733333333333,2143.2555555555555,168.11111111111114,11.29111111111111,33.71644444444444
2016-11-20,090.0 080.0,2016,11,20,31.7513,-121.3156,2234,2006.8,3,NA,NA
2016-11-20,090.0 090.0,2016,11,20,31.4179,-121.99,2272.8,2158.07,495.6000000000001,NA,NA
2016-11-20,090.0 120.0,2016,11,20,30.4179,-123.9989,2216.3999999999996,1994,14,19.201,33.132000000000005
2016-11-20,093.3 028.0,2016,11,20,32.913,-117.3944,2228,2015.7,16,16.88,33.328
2016-11-20,093.3 030.0,2016,11,20,32.8464,-117.5312,2255.05,2161.4125,177.625,11.263875,33.7665
2016-11-20,093.3 045.0,2016,11,20,32.3464,-118.5542,2234.7,2012,3,NA,NA
2016-11-20,093.3 090.0,2016,11,20,30.8464,-121.5896,2222.9,1999.6,3,NA,NA
2016-11-20,093.3 120.0,2016,11,20,29.8464,-123.5866,2217.2,1996.9,3,NA,NA
2017-01-20,076.7 100.0,2017,1,20,33.3882,-124.3229,2319.7,2013.7,3,NA,NA
2017-01-20,080.0 051.0,2017,1,20,34.45,-120.5239,2226.12,2062.38,29.8,NA,NA
2017-01-20,080.0 055.0,2017,1,20,34.3167,-120.8024,2257.375,2170.3125,177.25,10.219875,33.791
2017-01-20,080.0 060.0,2017,1,20,34.15,-121.15,2252.475,2151.8625,177.5,10.279875,33.702625
2017-01-20,080.0 070.0,2017,1,20,33.8167,-121.843,2255.6625,2153.7875,177,9.62625,33.7
2017-01-20,080.0 080.0,2017,1,20,33.4833,-122.5333,2240.1,2115.222222222222,162.22222222222223,10.750555555555556,33.49611111111111
2017-01-20,080.0 090.0,2017,1,20,33.15,-123.221,2243.288888888889,2115.6,157.88888888888886,NA,NA
2017-01-20,080.0 100.0,2017,1,20,32.8167,-123.906,2251.7125,2144.8375,177.25,10.608375,33.653375
2017-01-20,080.0 100.1,2017,1,20,32.8133,-123.9128,2271.6000000000004,2167.5,258.5,10.2805,33.709
2017-01-20,081.8 046.9,2017,1,20,34.2749,-120.0252,2264.075,2176.2,177.375,10.313875,33.793625
2017-01-20,083.3 040.5,2017,1,20,34.2284,-119.4043,2222,2023.7,2,14.398,33.238
2017-01-20,083.3 040.6,2017,1,20,34.2251,-119.4112,2222.1499999999996,2034.8000000000002,14,14.213000000000001,33.257000000000005
2017-01-20,083.3 042.0,2017,1,20,34.1784,-119.5085,2223.9,2020.1,16,14.4855,33.2765
2017-01-20,083.3 090.0,2017,1,20,32.5784,-122.8117,2219.3,2011.8,3,NA,NA
2017-01-20,086.7 033.0,2017,1,20,33.8895,-118.4903,2222.3333333333335,2024.7,11.666666666666668,NA,NA
2017-01-20,086.7 035.0,2017,1,20,33.8229,-118.6287,2252.9875,2161.0499999999997,177.75,10.649750000000001,33.73475
2017-01-20,086.7 100.0,2017,1,20,31.6562,-123.0694,2216.4,2004.5,3,NA,NA
2017-01-20,090.0 028.0,2017,1,20,33.4846,-117.7681,2223.5333333333333,2008.3666666666666,11.333333333333332,NA,NA
2017-01-20,090.0 030.0,2017,1,20,33.4179,-117.9058,2255.1875,2153.1125,177.75,10.89875,33.759625
2017-01-20,090.0 037.0,2017,1,20,33.1846,-118.3871,2223,2015.4499999999998,16,14.653500000000001,33.2575
2017-01-20,090.0 037.1,2017,1,20,33.1813,-118.3939,2220.9,2007,2,14.836,33.231
2017-01-20,090.0 045.0,2017,1,20,32.9179,-118.9355,2228.3,2018.8,16,14.812,33.351
2017-01-20,090.0 053.0,2017,1,20,32.6513,-119.4823,NA,2152.1875,177.5,10.668875,33.750750000000004
2017-01-20,090.0 053.1,2017,1,20,32.6479,-119.4891,NA,2162.85,258.5,10.875,33.824
2017-01-20,090.0 060.0,2017,1,20,32.4179,-119.9593,NA,2145.1125,177.25,11.1595,33.745
2017-01-20,090.0 080.0,2017,1,20,31.7513,-121.3156,2224.5,2004.8,3,NA,NA
2017-01-20,090.0 090.0,2017,1,20,31.4179,-121.99,NA,2129.8125,176.625,11.238375,33.617000000000004
2017-01-20,090.0 090.1,2017,1,20,31.4146,-121.9967,NA,2159.7,259,11.060500000000001,33.709500000000006
2017-01-20,090.0 120.0,2017,1,20,30.4179,-123.9989,2233.0666666666666,2008.6333333333332,10,NA,NA
2017-01-20,093.3 028.0,2017,1,20,32.913,-117.3944,2227.35,2022.15,16,15.1985,33.3335
2017-01-20,093.3 030.0,2017,1,20,32.8464,-117.5312,2256.025,2161.6625,177.125,10.926375,33.780125
2017-01-20,093.3 045.0,2017,1,20,32.3464,-118.5542,2232.7,2014.4,3,NA,NA
2017-01-20,093.3 090.0,2017,1,20,30.8464,-121.5896,2225,2010.6,3,NA,NA
2017-04-20,076.7 049.0,2017,4,20,35.0882,-120.7774,2233,2097.7,3,NA,NA
2017-04-20,076.7 070.0,2017,4,20,34.3882,-122.2461,2209.7,2006.2,3,NA,NA
2017-04-20,076.7 100.0,2017,4,20,33.3882,-124.3229,2198.9,1998.1,3,NA,NA
2017-04-20,080.0 050.5,2017,4,20,34.4667,-120.4891,2240.1,2165,3,NA,NA
2017-04-20,080.0 051.0,2017,4,20,34.45,-120.5239,2243.85,2176.25,36.175,10.27925,33.7525
2017-04-20,080.0 055.0,2017,4,20,34.3167,-120.8024,2278.5125,2184.375,177.675,9.544375,33.87625
2017-04-20,080.0 060.0,2017,4,20,34.15,-121.15,2260.075,2174.1625,177.28750000000002,9.83825,33.803
2017-04-20,080.0 070.0,2017,4,20,33.8167,-121.843,2247.1625,2137.2375,176.35,10.4585,33.592875
2017-04-20,080.0 080.0,2017,4,20,33.4833,-122.5333,2241.0222222222224,2124.6,161.65555555555557,11.031555555555556,33.53933333333333
2017-04-20,080.0 090.0,2017,4,20,33.15,-123.221,2240.3888888888887,2109.9666666666667,158.3,NA,NA
